,STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,TRITER,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2358,195,122,2359,33RO20150525,     P16N.2,1,22,22,2,20150620,1315,54.751,-146.9775,4173,60.0,5.8976,32.6583,2,,9,299.7,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1344,,5.8987,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2359,195,119,2360,33RO20150525,     P16N.2,1,19,19,2,20150620,1315,54.751,-146.9775,4173,89.5,3.949,33.4578,2,,9,142.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1342,,3.9538,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2360,195,120,2361,33RO20150525,     P16N.2,1,20,20,2,20150620,1315,54.751,-146.9775,4173,89.5,3.95,33.4585,2,,9,142.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1342,,3.9516,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2361,195,118,2362,33RO20150525,     P16N.2,1,18,18,2,20150620,1315,54.751,-146.9775,4173,130.1,3.5527,33.7,2,,9,99.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1340,,3.5532,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2362,195,117,2363,33RO20150525,     P16N.2,1,17,17,2,20150620,1315,54.751,-146.9775,4173,130.8,3.5525,33.6999,2,,9,99.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1340,,3.5522,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2363,195,115,2364,33RO20150525,     P16N.2,1,15,15,2,20150620,1315,54.751,-146.9775,4173,169.8,3.5746,33.7844,2,,9,73.6,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1338,,3.5743,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2364,195,116,2365,33RO20150525,     P16N.2,1,16,16,2,20150620,1315,54.751,-146.9775,4173,169.7,3.5747,33.7844,2,,9,73.6,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1338,,3.5744,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2365,195,113,2366,33RO20150525,     P16N.2,1,13,13,2,20150620,1315,54.751,-146.9775,4173,218.4,3.6513,33.8616,2,,9,47.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1335,,3.651,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2366,195,114,2367,33RO20150525,     P16N.2,1,14,14,2,20150620,1315,54.751,-146.9775,4173,218.4,3.6516,33.8618,2,,9,47.9,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1335,,3.6512,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2367,195,112,2368,33RO20150525,     P16N.2,1,12,12,2,20150620,1315,54.751,-146.9775,4173,280.3,3.7212,33.9522,2,,9,28.1,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1333,,3.7208,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2368,195,111,2369,33RO20150525,     P16N.2,1,11,11,2,20150620,1315,54.751,-146.9775,4173,280.2,3.7212,33.9527,2,,9,28.2,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1333,,3.7208,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2369,195,110,2370,33RO20150525,     P16N.2,1,10,10,2,20150620,1315,54.751,-146.9775,4173,370.2,3.6612,34.0555,2,,9,24.7,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1330,,3.6611,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2370,195,109,2371,33RO20150525,     P16N.2,1,9,9,2,20150620,1315,54.751,-146.9775,4173,370.2,3.6612,34.0553,2,,9,24.7,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1330,,3.661,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2371,195,108,2372,33RO20150525,     P16N.2,1,8,8,2,20150620,1315,54.751,-146.9775,4173,499.5,3.5356,34.1713,2,,9,18.9,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1327,,3.5351,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2372,195,107,2373,33RO20150525,     P16N.2,1,7,7,2,20150620,1315,54.751,-146.9775,4173,499.6,3.5316,34.1738,2,,9,19.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1326,,3.5328,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2373,195,105,2374,33RO20150525,     P16N.2,1,5,5,2,20150620,1315,54.751,-146.9775,4173,652.2,3.3119,34.2706,2,,9,18.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1322,,3.3139,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2374,195,106,2375,33RO20150525,     P16N.2,1,6,6,2,20150620,1315,54.751,-146.9775,4173,652.2,3.3138,34.2701,2,,9,18.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1323,,3.3141,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2375,195,103,2376,33RO20150525,     P16N.2,1,3,3,2,20150620,1315,54.751,-146.9775,4173,800.2,3.087,34.3305,2,,9,18.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1318,,3.087,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2376,195,104,2377,33RO20150525,     P16N.2,1,4,4,2,20150620,1315,54.751,-146.9775,4173,800.2,3.0872,34.3306,2,,9,18.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1318,,3.0875,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2377,195,101,2378,33RO20150525,     P16N.2,1,1,1,2,20150620,1315,54.751,-146.9775,4173,951.3,2.8748,34.3816,2,,9,17.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1314,,2.8744,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2378,195,102,2379,33RO20150525,     P16N.2,1,2,2,2,20150620,1315,54.751,-146.9775,4173,951.6,2.874,34.3814,2,,9,17.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150620,1315,,2.8736,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2379,195,224,2380,33RO20150525,     P16N.2,2,24,24,2,20150620,1538,54.751,-146.9775,4173,2.9,10.4623,32.6002,2,32.6026,2,286.5,2,290.2,2,29.65,2,13.9,2,0.18,2,1.31,2,3.772,6,2.146,6,2.539,6,2040.7,6,2200.2,2,7.7951,6,25.06,,9,,9,1.15,2,-34.2,2,2.0,,9,,55.9,2,11.167,3,,9,20150620,1717,,10.4609,2,32.7563,2,,9,,,,,9,,,9,,,9,,,9,,11.167,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2380,195,223,2381,33RO20150525,     P16N.2,2,23,23,2,20150620,1538,54.751,-146.9775,4173,20.2,10.2228,32.5953,2,32.6015,2,290.9,2,304.2,2,29.95,2,14.29,2,0.16,2,1.36,2,4.003,2,2.258,2,2.664,2,2042.7,2,2200.5,2,7.7889,6,25.06,,9,,9,,9,,9,,,9,,55.4,2,11.59,3,,9,20150620,1715,,10.2276,2,32.7552,2,,9,,,,,9,,,9,,,9,,,9,,11.59,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2381,195,222,2382,33RO20150525,     P16N.2,2,22,22,2,20150620,1538,54.751,-146.9775,4173,42.1,6.5102,32.6244,2,32.6344,2,318.0,2,313.8,2,30.63,2,16.54,2,0.14,2,1.48,2,4.417,2,2.464,2,2.848,2,2062.8,2,2199.8,2,7.7365,6,25.03,,9,,9,,9,,9,,,9,,53.7,2,12.719,3,,9,20150620,1713,,6.5101,2,32.7883,2,,9,,,,,9,,,9,,,9,,,9,,12.719,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2382,195,221,2383,33RO20150525,     P16N.2,2,21,21,2,20150620,1538,54.751,-146.9775,4173,67.0,5.714,32.6938,2,32.7518,2,288.6,2,281.5,2,35.42,2,19.96,2,0.23,2,1.69,2,4.336,2,2.44,2,2.739,2,2097.9,2,2206.1,2,7.6659,2,25.01,,9,,9,,9,,9,,,9,,53.1,2,15.073,3,,9,20150620,1711,,5.7145,2,32.9063,2,,9,,,,,9,,,9,,,9,,,9,,15.073,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2383,195,220,2384,33RO20150525,     P16N.2,2,20,20,2,20150620,1538,54.751,-146.9775,4173,91.8,3.8791,33.5,2,33.5277,2,124.4,2,137.0,2,64.16,2,35.6,2,0.02,2,2.58,2,3.615,2,1.94,2,1.653,2,2245.6,2,2262.4,6,7.3674,2,25.07,,9,,9,,9,,9,,,9,,47.0,2,29.759,3,,9,20150620,1710,,3.8874,2,33.6858,2,,9,,,,,9,,,9,,,9,,,9,,29.759,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2384,195,219,2385,33RO20150525,     P16N.2,2,19,19,2,20150620,1538,54.751,-146.9775,4173,117.5,3.5849,33.6589,2,33.6601,2,112.1,2,109.9,2,71.68,2,38.14,2,0.01,2,2.71,2,3.345,2,1.804,2,1.419,2,2271.1,2,2274.4,2,7.3192,2,25.07,,9,,9,,9,,9,,,9,,46.1,2,32.866,3,,9,20150620,1708,,3.5845,2,33.8188,2,,9,,,,,9,,,9,,,9,,,9,,32.866,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2385,195,218,2386,33RO20150525,     P16N.2,2,18,18,2,20150620,1538,54.751,-146.9775,4173,157.9,3.5571,33.761,2,33.7608,2,81.4,2,78.6,2,80.18,2,40.68,2,0.01,2,2.87,2,2.944,2,1.548,2,1.102,2,2295.9,2,2284.1,2,7.275,6,25.06,,9,,9,,9,,9,,,9,,45.0,2,35.726,3,,9,20150620,1706,,3.557,2,33.92,2,,9,,,,,9,,,9,,,9,,,9,,35.726,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2386,195,217,2387,33RO20150525,     P16N.2,2,17,17,2,20150620,1538,54.751,-146.9775,4173,225.9,3.6546,33.8636,2,33.8655,2,48.6,2,47.3,2,88.39,2,42.92,2,0.01,2,3.0,2,2.435,2,1.251,2,0.831,2,2318.4,2,2296.0,2,7.2325,2,25.04,,9,,9,,9,,9,,,9,,47.3,2,39.586,3,,9,20150620,1704,,3.6547,2,34.0251,6,,9,,,,,9,,,9,,,9,,,9,,39.586,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2387,195,216,2388,33RO20150525,     P16N.2,2,16,16,2,20150620,1538,54.751,-146.9775,4173,300.1,3.7214,33.9679,2,33.9694,2,27.7,2,26.1,2,97.28,2,44.19,2,0.01,2,3.07,2,1.84,2,0.932,2,0.535,2,2336.3,2,2307.3,2,7.2183,2,25.02,,9,,9,,9,,9,,,9,,46.9,2,43.025,3,,9,20150620,1701,,3.7212,2,34.1296,2,,9,,,,,9,,,9,,,9,,,9,,43.025,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2388,195,215,2389,33RO20150525,     P16N.2,2,15,15,2,20150620,1538,54.751,-146.9775,4173,375.2,3.6825,34.0398,2,34.045,2,24.2,2,23.7,2,103.53,2,43.9,2,0.0,2,3.07,2,1.467,2,0.736,2,0.368,2,2340.8,2,2318.5,2,7.2334,6,25.06,,9,,9,,9,,9,,,9,,44.0,2,43.476,3,,9,20150620,1659,,3.682,2,34.2056,2,,9,,,,,9,,,9,,,9,,,9,,43.476,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2389,195,214,2390,33RO20150525,     P16N.2,2,14,14,2,20150620,1538,54.751,-146.9775,4173,467.0,3.5787,34.1305,2,34.1351,2,21.9,2,21.2,2,112.32,2,43.6,2,0.0,2,3.06,2,1.026,6,0.507,6,0.256,6,2350.1,2,2331.3,2,7.2509,2,25.04,,9,,9,,9,,9,,,9,,42.9,2,44.723,3,,9,20150620,1656,,3.5792,2,34.2961,2,,9,,,,,9,,,9,,,9,,,9,,44.723,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2390,195,213,2391,33RO20150525,     P16N.2,2,13,13,2,20150620,1538,54.751,-146.9775,4173,600.4,3.4469,34.222,2,34.2223,2,18.8,2,18.4,2,121.31,2,43.6,2,0.0,2,3.07,2,0.59,2,0.289,2,0.129,2,2358.1,2,2347.5,2,7.2664,2,25.06,,9,,9,,9,,9,,,9,,41.4,2,45.904,3,,9,20150620,1653,,3.4479,2,34.3837,2,,9,,,,,9,,,9,,,9,,,9,,45.904,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2391,195,212,2392,33RO20150525,     P16N.2,2,12,12,2,20150620,1538,54.751,-146.9775,4173,900.1,2.9782,34.3577,2,34.3575,2,17.9,2,18.0,2,138.3,2,43.69,2,0.0,2,3.07,2,0.173,2,0.085,2,0.025,2,2376.9,2,2372.0,2,7.2867,2,25.03,,9,,9,,9,,9,,,9,,39.3,2,45.989,3,,9,20150620,1647,,2.979,2,34.5195,2,,9,,,,,9,,,9,,,9,,,9,,45.989,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2392,195,211,2393,33RO20150525,     P16N.2,2,11,11,2,20150620,1538,54.751,-146.9775,4173,1049.3,2.7518,34.4083,2,34.4083,2,18.1,2,18.0,2,145.33,2,43.88,2,0.0,2,3.08,2,0.088,2,0.043,2,0.019,2,2384.8,2,2381.2,2,7.2922,2,25.08,,9,,9,,9,,9,,,9,,40.0,2,46.075,3,,9,20150620,1644,,2.7526,2,34.5706,2,,9,,,,,9,,,9,,,9,,,9,,46.075,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2393,195,210,2394,33RO20150525,     P16N.2,2,10,10,2,20150620,1538,54.751,-146.9775,4173,1233.1,2.5446,34.4539,2,34.4527,2,18.0,2,19.6,2,151.88,2,43.98,2,0.0,2,3.08,2,0.041,2,0.02,2,0.0,2,2391.7,2,2391.0,2,7.3009,6,25.05,,9,,9,,9,,9,,,9,,39.6,2,45.438,3,,9,20150620,1639,,2.5451,2,34.6152,2,,9,,,,,9,,,9,,,9,,,9,,45.438,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2394,195,209,2395,33RO20150525,     P16N.2,2,9,9,2,20150620,1538,54.751,-146.9775,4173,1500.2,2.2756,34.5124,2,34.5113,2,26.9,2,27.2,2,159.59,2,43.68,2,0.0,2,3.04,2,0.012,2,0.006,2,0.0,2,2393.6,6,2402.2,2,7.3232,6,25.06,,9,,9,,9,,9,,,9,,38.0,2,41.941,3,,9,20150620,1634,,2.2753,2,34.674,6,,9,,,,,9,,,9,,,9,,,9,,41.941,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2395,195,208,2396,33RO20150525,     P16N.2,2,8,8,2,20150620,1538,54.751,-146.9775,4173,1768.0,2.0817,34.5544,2,34.5584,2,41.1,2,41.5,2,163.4,2,42.8,2,0.0,2,2.97,2,0.005,2,0.002,2,0.122,3,2389.7,2,2408.4,2,7.3538,2,25.03,,9,,9,,9,,9,,,9,,38.8,2,38.173,3,,9,20150620,1628,,2.082,2,34.7214,2,,9,,,,,9,,,9,,,9,,,9,,38.173,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2396,195,207,2397,33RO20150525,     P16N.2,2,7,7,2,20150620,1538,54.751,-146.9775,4173,2165.8,1.8498,34.6019,2,34.6022,2,65.0,2,64.8,2,166.52,2,41.34,2,0.0,2,2.89,2,0.006,2,0.002,2,0.0,2,2379.7,2,2414.7,2,7.4036,2,25.03,,9,,9,,9,,9,,,9,,39.2,2,32.485,3,,9,20150620,1620,,1.8499,2,34.7654,2,,9,,,,,9,,,9,,,9,,,9,,32.485,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2397,195,206,2398,33RO20150525,     P16N.2,2,6,6,2,20150620,1538,54.751,-146.9775,4173,2567.3,1.6894,34.6332,2,34.6345,2,86.6,2,86.9,2,166.81,2,39.97,2,0.0,2,2.77,2,0.002,2,0.001,2,0.0,2,2368.5,2,2420.0,2,7.4499,2,25.07,,9,,9,,9,,9,,,9,,38.3,2,28.358,3,,9,20150620,1612,,1.6897,2,34.7978,2,,9,,,,,9,,,9,,,9,,,9,,28.358,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2398,195,205,2399,33RO20150525,     P16N.2,2,5,5,2,20150620,1538,54.751,-146.9775,4173,2967.0,1.58,34.6547,2,34.6549,2,107.7,2,106.8,2,165.73,2,38.7,2,0.0,2,2.68,2,0.002,2,0.002,2,0.0,2,2356.7,2,2421.9,6,7.4913,2,25.04,,9,,9,,9,,9,,,9,,39.2,2,25.209,3,,9,20150620,1605,,1.5798,2,34.8184,2,,9,,,,,9,,,9,,,9,,,9,,25.209,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2399,195,204,2400,33RO20150525,     P16N.2,2,4,4,2,20150620,1538,54.751,-146.9775,4173,3367.6,1.5024,34.671,2,34.6715,2,123.7,2,124.3,2,164.46,6,37.52,6,0.0,6,2.6,6,0.003,2,0.002,2,0.0,2,2346.3,2,2423.3,2,7.5256,2,25.04,,9,,9,,9,,9,,,9,,38.5,2,23.12,3,,9,20150620,1557,,1.5025,2,34.835,2,,9,,,,,9,,,9,,,9,,,9,,23.12,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2400,195,203,2401,33RO20150525,     P16N.2,2,3,3,2,20150620,1538,54.751,-146.9775,4173,3649.9,1.48,34.6774,2,34.6786,2,133.5,2,133.3,2,160.74,6,36.94,6,0.0,6,2.55,6,0.002,2,0.002,2,0.0,2,2339.4,2,2421.6,2,7.5409,2,25.08,,9,,9,,9,,9,,,9,,38.8,2,22.206,3,,9,20150620,1551,,1.48,2,34.8421,2,,9,,,,,9,,,9,,,9,,,9,,22.206,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2401,195,202,2402,33RO20150525,     P16N.2,2,2,2,2,20150620,1538,54.751,-146.9775,4173,3999.9,1.4763,34.6829,2,34.6827,2,140.4,2,140.2,2,159.38,6,36.45,6,0.0,6,2.52,6,0.003,2,0.002,2,0.0,2,2335.4,2,2422.1,2,7.553,6,25.09,,9,,9,,9,,9,,,9,,39.3,2,21.53,3,,9,20150620,1544,,1.4762,2,34.8463,2,,9,,,,,9,,,9,,,9,,,9,,21.53,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2402,195,201,2403,33RO20150525,     P16N.2,2,1,1,2,20150620,1538,54.751,-146.9775,4173,4236.4,1.4573,34.6882,2,34.6924,3,150.2,2,148.9,2,154.1,6,35.86,6,0.01,6,2.48,6,0.004,2,0.003,2,0.0,2,2328.4,6,2420.3,2,7.5656,2,25.08,,9,,9,,9,,9,,,9,,38.6,2,21.025,3,,9,20150620,1539,,1.4569,2,34.856,2,,9,,,,,9,,,9,,,9,,,9,,21.025,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2403,196,224,2404,33RO20150525,     P16N.2,2,24,24,2,20150620,2234,54.9505,-145.8936,4101,2.9,11.0115,32.5816,2,32.5779,2,281.4,2,285.9,2,26.62,2,13.11,2,0.17,2,1.28,2,3.628,6,2.083,6,2.438,6,2032.5,6,2197.7,2,7.8023,2,24.99,,9,,9,1.17,2,-36.9,2,2.1,,9,,58.6,2,10.954,3,,9,20150621,22,,11.018,2,32.7315,2,,9,,,,,9,,,9,,,9,,,9,,10.954,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2404,196,223,2405,33RO20150525,     P16N.2,2,23,23,2,20150620,2234,54.9505,-145.8936,4101,25.3,9.1166,32.596,2,32.593,2,302.3,2,304.4,2,29.07,2,13.9,2,0.16,2,1.31,2,3.976,2,2.259,2,2.607,2,2037.4,2,2199.4,6,7.7946,6,25.02,,9,,9,1.1,2,-37.2,2,2.9,,9,,60.2,2,11.688,3,,9,20150621,19,,9.129,2,32.7467,2,,9,,,,,9,,,9,,,9,,,9,,11.688,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2405,196,222,2406,33RO20150525,     P16N.2,2,22,22,2,20150620,2234,54.9505,-145.8936,4101,50.2,6.2657,32.6057,2,32.6125,2,301.8,2,301.5,2,29.36,2,16.44,2,0.16,2,1.48,2,4.339,2,2.443,2,2.752,2,2063.2,2,2198.8,2,7.7254,2,25.02,,9,,9,0.81,2,-41.0,2,2.0,,9,,55.0,2,13.068,3,,9,20150621,17,,6.2796,2,32.7663,2,,9,,,,,9,,,9,,,9,,,9,,13.068,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2406,196,221,2407,33RO20150525,     P16N.2,2,21,21,2,20150620,2234,54.9505,-145.8936,4101,75.0,5.2502,32.9082,2,32.939,2,243.9,2,244.9,2,38.75,2,23.09,2,0.2,2,1.84,2,4.162,2,2.306,2,2.396,2,2125.4,2,2218.3,2,7.604,3,25.01,,9,,9,0.35,2,-44.6,2,2.1,,9,,51.7,2,18.343,3,,9,20150621,15,,5.2478,2,33.0943,2,,9,,,,,9,,,9,,,9,,,9,,18.343,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2407,196,220,2408,33RO20150525,     P16N.2,2,20,20,2,20150620,2234,54.9505,-145.8936,4101,100.1,4.0849,33.4904,2,33.5132,2,153.5,2,151.0,2,58.97,2,33.74,2,0.02,2,2.43,2,3.702,2,2.004,2,1.703,2,2227.6,2,2259.9,2,7.4093,2,25.02,,9,,9,-0.35,2,-71.2,2,2.0,,9,,49.9,2,28.147,3,,9,20150621,13,,4.0835,2,33.6712,2,,9,,,,,9,,,9,,,9,,,9,,28.147,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2408,196,219,2409,33RO20150525,     P16N.2,2,19,19,2,20150620,2234,54.9505,-145.8936,4101,125.0,3.8053,33.6212,2,33.6267,2,127.4,2,126.4,2,66.11,2,36.38,2,0.02,2,2.58,2,3.5,2,1.878,2,1.47,2,2252.0,2,2269.6,2,7.355,2,25.02,,9,,9,-0.53,2,-74.8,2,2.4,,9,,48.3,2,30.687,3,,9,20150621,11,,3.8049,2,33.7853,2,,9,,,,,9,,,9,,,9,,,9,,30.687,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2409,196,218,2410,33RO20150525,     P16N.2,2,18,18,2,20150620,2234,54.9505,-145.8936,4101,175.1,3.7073,33.7489,2,33.7456,2,92.6,2,95.8,2,75.0,2,38.82,2,0.02,2,2.73,2,3.068,2,1.636,2,1.166,2,2279.5,2,2281.8,2,7.3083,2,25.02,,9,,9,-0.71,2,-87.4,2,2.1,,9,,49.9,2,33.857,3,,9,20150621,8,,3.7078,2,33.9047,2,,9,,,,,9,,,9,,,9,,,9,,33.857,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
2410,196,217,2411,33RO20150525,     P16N.2,2,17,17,2,20150620,2234,54.9505,-145.8936,4101,250.3,3.6356,33.8593,2,33.8557,2,49.8,2,49.8,2,87.41,2,42.73,2,0.01,2,2.97,2,2.471,2,1.286,2,0.831,2,2315.6,2,2294.9,2,7.2373,2,25.03,,9,,9,-0.85,2,-103.2,2,1.9,,9,,43.9,2,39.525,3,,9,20150621,6,,3.6357,2,34.0153,2,,9,,,,,9,,,9,,,9,,,9,,39.525,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
