STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
3,107,38,33RO20110926,        A10,1,7,11705,2,20110928,1118,-28.817,14.1836,,438.7,7.7862,34.6015,2,34.6049,2,130.4,2,129.8,2,18.4,2,31.0,2,0.0,2,2.075,2,2.199,2,1.16,2,0.559,2,2212.9,2,2293.7,2,,9,,7.5551,2,25.0,,9,,9,,9,,9,,1.069,3,,9,41.6878,2,,9,438.7,,9,7.7421,27.0,34.768,2,,9,,9,,,9,,24.293,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,106,39,33RO20110926,        A10,1,6,11029,2,20110928,1118,-28.817,14.1836,,525.3,6.6044,34.4971,2,34.4969,2,147.4,2,147.2,2,20.6,2,32.3,2,0.0,2,2.138,2,2.076,2,1.056,2,0.506,2,2210.3,3,2291.5,2,,9,,7.5631,2,25.0,,9,,9,,9,,9,,1.345,3,,9,41.3561,2,,9,525.3,,9,6.556,27.083,34.6596,2,,9,,9,,,9,,23.462,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,105,40,33RO20110926,        A10,1,5,11704,2,20110928,1118,-28.817,14.1836,,625.9,6.14,34.4906,2,34.4936,2,132.7,2,132.9,2,23.8,2,34.6,2,0.0,2,2.288,2,1.439,2,0.73,2,0.299,2,2223.0,2,2294.1,2,,9,,7.5303,2,25.0,,9,,9,,9,,9,,1.0,3,,9,40.8878,2,,9,625.9,,9,6.0841,27.141,34.6562,2,,9,,9,,,9,,24.955,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,104,41,33RO20110926,        A10,1,4,11030,2,20110928,1118,-28.817,14.1836,,725.4,4.5546,34.3282,2,34.3297,2,209.1,2,209.3,2,27.9,6,30.7,6,0.01,6,2.072,6,2.542,2,1.262,2,0.611,2,2192.9,3,2295.5,2,,9,,7.6224,4,25.0,,9,,9,,9,,9,,2.152,3,,9,41.6098,2,,9,725.4,,9,4.4983,27.199,34.4915,6,,9,,9,,,9,,17.694,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,103,42,33RO20110926,        A10,1,3,11703,2,20110928,1118,-28.817,14.1836,,825.1,3.917,34.3764,2,34.3851,2,194.4,2,193.8,2,39.2,2,33.0,2,0.01,2,2.227,2,1.645,2,0.8,2,0.343,2,2213.2,2,2306.5,2,,9,,7.5934,2,25.0,,9,,9,,9,,9,,1.579,3,,9,36.6829,2,,9,825.1,,9,3.8563,27.311,34.5473,2,,9,,9,,,9,,19.296,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,102,43,33RO20110926,        A10,1,2,11702,2,20110928,1118,-28.817,14.1836,,924.6,3.7114,34.4763,2,34.4775,2,172.3,2,172.6,2,44.5,2,34.0,2,0.01,2,2.309,2,0.594,2,0.284,2,0.101,2,2225.9,6,,5,,9,,,5,,,9,,9,,9,,9,,0.737,3,,9,37.7854,2,,9,924.6,,9,3.6441,27.406,34.64,2,,9,,9,,,9,,20.862,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
3,101,44,33RO20110926,        A10,1,1,11701,2,20110928,1118,-28.817,14.1836,,971.2,3.5566,34.5132,2,34.515,2,172.8,2,173.6,2,47.2,2,33.9,2,0.01,2,2.288,2,0.452,6,0.216,6,0.068,6,2227.3,2,2317.6,6,,9,,7.5731,6,25.0,,9,,9,,9,,9,,0.589,3,,9,41.678,2,,9,971.2,,9,3.4867,27.452,34.6777,2,,9,,9,,,9,,20.296,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,124,45,33RO20110926,        A10,1,24,11714,2,20110928,1435,-28.9169,13.9675,1738.0,4.9,15.7656,35.3192,2,35.3208,2,246.7,2,252.2,2,3.3,2,2.6,2,0.17,2,0.372,2,2.67,6,1.576,6,1.529,6,2075.4,6,2328.1,6,,9,,7.9459,6,25.0,,1,,1,,9,,9,,2.832,3,,1,,9,,9,4.9,,9,15.7648,26.048,35.4873,2,,9,,1,,,9,,8.179,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,123,46,33RO20110926,        A10,1,23,11713,2,20110928,1435,-28.9169,13.9675,1738.0,35.1,15.4844,35.3072,2,35.3084,2,249.8,2,253.1,2,3.5,2,3.0,2,0.22,2,0.385,2,2.697,2,1.586,2,1.573,2,2076.8,2,2326.2,2,,9,,7.9469,2,25.0,,1,,1,,9,,9,,2.807,3,,1,,9,,9,35.1,,9,15.479,26.103,35.4749,2,,9,,1,,,9,,8.242,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,122,47,33RO20110926,        A10,1,22,11712,2,20110928,1435,-28.9169,13.9675,1738.0,63.9,15.2437,35.3165,2,35.3362,2,242.6,2,241.9,2,3.1,2,3.6,2,0.4,2,0.45,2,2.699,2,1.583,2,1.535,2,2086.1,2,2328.0,2,,9,,7.9148,2,25.0,,1,,1,,9,,9,,2.751,3,,1,,9,,9,63.9,,9,15.234,26.174,35.5028,2,,9,,1,,,9,,8.587,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,121,48,33RO20110926,        A10,1,21,11010,2,20110928,1435,-28.9169,13.9675,1738.0,85.1,14.9481,35.3848,2,35.3901,2,227.2,2,226.8,2,3.6,2,5.5,2,0.03,2,0.509,2,2.677,2,1.568,2,1.459,2,2097.1,2,2328.9,3,,9,,7.9078,2,25.0,,1,,1,,9,,9,,1.581,3,,1,,9,,9,85.1,,9,14.9353,26.283,35.557,2,,9,,9,,,9,,9.103,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,120,49,33RO20110926,        A10,1,20,11715,2,20110928,1435,-28.9169,13.9675,1738.0,110.3,13.8462,35.196,2,35.1959,2,211.9,2,205.7,2,4.5,2,9.9,2,0.03,2,0.816,2,2.84,2,1.647,2,1.444,2,2122.3,2,2318.1,2,,9,,7.8236,2,25.0,,1,,1,,9,,9,,1.264,3,,1,,9,,9,110.3,,9,13.8304,26.364,35.3619,2,,9,,9,,,9,,11.232,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,119,50,33RO20110926,        A10,1,19,11007,2,20110928,1435,-28.9169,13.9675,1738.0,126.9,13.016,35.1088,2,35.1146,2,197.5,2,195.6,2,5.1,2,11.8,2,0.03,2,0.942,2,2.939,2,1.684,2,1.387,2,2135.8,2,,9,,9,,,9,,,1,,1,,9,,9,,0.97,3,,1,,9,,9,126.9,,9,12.9985,26.486,35.2802,2,,9,,9,,,9,,12.851,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,118,51,33RO20110926,        A10,1,18,11710,2,20110928,1435,-28.9169,13.9675,1738.0,150.2,12.5509,35.0918,2,35.0961,2,219.9,2,217.5,2,3.9,2,10.2,2,0.03,2,0.804,2,3.039,2,1.731,2,1.348,2,2119.4,2,2314.5,2,,9,,7.8296,2,25.0,,1,,1,,9,,9,,1.034,3,,1,,9,,9,150.2,,9,12.5307,26.56,35.2616,2,,9,,9,,,9,,11.618,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,117,52,33RO20110926,        A10,1,17,11023,2,20110928,1435,-28.9169,13.9675,1738.0,189.9,11.6365,34.9805,2,34.9831,2,200.8,2,200.9,2,5.9,2,14.4,2,0.02,2,1.06,2,3.095,2,1.733,2,1.249,2,2138.6,2,2303.3,2,,9,,7.7676,2,25.0,,1,,1,,9,,9,,1.056,3,,1,,9,,9,189.9,,9,11.6122,26.649,35.1481,2,,9,,9,,,9,,13.793,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,116,53,33RO20110926,        A10,1,16,11709,2,20110928,1435,-28.9169,13.9675,1738.0,230.6,10.7162,34.8865,2,34.8885,2,163.0,2,162.1,2,10.5,2,19.9,2,0.02,2,1.467,2,2.919,2,1.61,2,1.074,2,2171.2,2,2301.4,2,,9,,7.6855,2,25.0,,1,,1,,9,,9,,1.039,3,,1,,9,,9,230.6,,9,10.6883,26.745,35.053,2,,9,,9,,,9,,19.46,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,115,54,33RO20110926,        A10,1,15,11006,2,20110928,1435,-28.9169,13.9675,1738.0,280.6,10.1131,34.8264,2,34.8297,2,147.7,2,148.2,2,12.3,6,22.4,6,0.03,6,1.62,6,2.824,2,1.527,2,0.898,2,2184.3,2,2295.3,2,,9,,7.6444,2,25.0,,1,,1,,9,,9,,0.971,3,,1,,9,,9,280.6,,9,10.0802,26.804,34.9939,2,,9,,9,,,9,,21.162,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,114,55,33RO20110926,        A10,1,14,11708,2,20110928,1435,-28.9169,13.9675,1738.0,324.4,9.3285,34.7403,2,34.7429,2,142.5,2,143.1,2,15.8,2,24.7,2,0.01,2,1.768,2,2.743,2,1.476,2,0.869,2,2194.8,2,2296.1,2,,9,,7.6042,2,25.0,,1,,1,,9,,9,,1.202,3,,1,,9,,9,324.4,,9,9.2923,26.871,34.9067,2,,9,,9,,,9,,21.122,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,113,56,33RO20110926,        A10,1,13,11031,2,20110928,1435,-28.9169,13.9675,1738.0,374.8,8.8118,34.6929,2,34.6954,2,132.2,2,133.8,2,17.7,2,26.8,2,0.02,2,1.914,2,2.563,2,1.361,2,0.806,2,2203.1,2,2295.9,2,,9,,7.5711,2,25.0,,1,,1,,9,,9,,1.069,3,,1,,9,,9,374.8,,9,8.7713,26.916,34.859,2,,9,,9,,,9,,22.507,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,112,57,33RO20110926,        A10,1,12,11027,2,20110928,1435,-28.9169,13.9675,1738.0,425.2,8.5032,34.6726,2,34.6727,2,114.3,2,117.0,2,20.4,2,28.9,2,0.01,2,2.081,2,2.319,2,1.225,2,0.674,2,2215.8,2,2297.5,2,,9,,,9,,,1,,1,,9,,9,,1.063,3,,1,,9,,9,425.2,,9,8.4581,26.947,34.8362,2,,9,,9,,,9,,25.069,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,111,58,33RO20110926,        A10,1,11,11707,2,20110928,1435,-28.9169,13.9675,1738.0,488.6,7.613,34.6153,2,34.6171,2,101.1,2,102.4,2,20.2,2,33.0,2,0.01,2,2.259,2,1.642,2,0.838,2,0.363,2,2230.2,4,2293.3,2,,9,,7.5002,2,25.0,,9,,1,,9,,9,,0.839,3,,9,,9,,9,488.6,,9,7.5643,27.037,34.7803,2,,9,,9,,,9,,29.53,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,110,59,33RO20110926,        A10,1,10,11003,2,20110928,1435,-28.9169,13.9675,1738.0,579.3,6.1294,34.4934,2,34.4938,2,128.7,2,131.2,2,24.2,6,34.7,6,0.01,6,2.295,6,1.413,2,0.711,2,0.305,2,2222.5,2,2293.5,2,,9,,7.5213,2,25.0,,9,,1,,9,,9,,0.984,3,,9,,9,,9,579.3,,9,6.0779,27.142,34.6564,2,,9,,9,,,9,,25.204,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,109,60,33RO20110926,        A10,1,9,11706,2,20110928,1435,-28.9169,13.9675,1738.0,669.6,5.5525,34.4577,2,34.4576,2,143.1,2,142.2,2,26.6,6,35.0,6,0.01,6,2.323,6,1.262,2,0.621,2,0.238,2,2220.2,2,2294.8,2,,9,,7.5373,2,25.0,,9,,1,,9,,9,,1.039,3,,9,,9,,9,669.6,,9,5.4955,27.186,34.6201,2,,9,,9,,,9,,24.707,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,108,61,33RO20110926,        A10,1,8,11033,2,20110928,1435,-28.9169,13.9675,1738.0,769.9,4.2227,34.3415,2,34.3427,2,203.2,2,203.0,2,32.8,2,31.8,2,0.0,2,2.151,2,2.168,2,1.063,2,0.5,2,2198.5,2,2299.2,2,,9,,7.6002,4,25.0,,9,,1,,9,,9,,2.04,3,,9,,9,,9,769.9,,9,4.1646,27.246,34.5047,2,,9,,9,,,9,,18.837,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,107,62,33RO20110926,        A10,1,7,11705,2,20110928,1435,-28.9169,13.9675,1738.0,850.8,3.862,34.375,2,34.3766,2,194.8,2,194.9,2,39.8,2,33.0,2,0.0,2,2.223,2,1.682,2,0.811,2,0.315,2,2210.3,6,2308.3,2,,9,,7.5891,2,25.0,,9,,1,,9,,9,,1.657,3,,9,,9,,9,850.8,,9,3.7996,27.311,34.5387,2,,9,,9,,,9,,19.663,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,106,63,33RO20110926,        A10,1,6,11029,2,20110928,1435,-28.9169,13.9675,1738.0,949.7,3.6734,34.453,2,34.459,2,176.1,2,177.0,2,45.7,2,34.0,2,0.0,2,2.309,2,0.79,2,0.375,2,0.133,2,,5,,5,,9,,,5,,,9,,1,,9,,9,,0.835,3,,9,,9,,9,949.7,,9,3.6044,27.395,34.6215,2,,9,,9,,,9,,21.088,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,105,64,33RO20110926,        A10,1,5,11704,2,20110928,1435,-28.9169,13.9675,1738.0,1058.3,3.4852,34.5247,2,34.5241,2,174.3,2,174.5,2,48.4,2,33.6,2,0.0,2,2.281,2,0.422,2,0.2,2,0.066,2,2227.4,2,2318.3,2,,9,,7.5773,2,25.0,,9,,1,,9,,9,,0.509,3,,9,,9,,9,1058.3,,9,3.4088,27.467,34.6869,2,,9,,9,,,9,,20.766,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,104,65,33RO20110926,        A10,1,4,11030,2,20110928,1435,-28.9169,13.9675,1738.0,1184.5,3.3435,34.5899,2,34.5915,2,178.0,2,178.5,2,49.8,2,32.7,2,0.01,2,2.211,2,0.247,2,0.116,2,0.052,2,2228.2,3,2322.0,2,,9,,7.5874,2,25.0,,9,,1,,9,,9,,0.327,3,,9,,9,,9,1184.5,,9,3.258,27.535,34.7546,6,,9,,9,,,9,,20.042,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,103,66,33RO20110926,        A10,1,3,11703,2,20110928,1435,-28.9169,13.9675,1738.0,1360.5,3.2516,34.7017,2,34.7037,2,186.9,2,188.9,2,47.6,2,30.2,2,0.01,2,2.05,2,0.09,2,0.043,2,0.0,2,2220.2,2,2323.4,2,,9,,7.6094,2,25.0,,9,,1,,9,,9,,0.153,3,,9,,9,,9,1360.5,,9,3.1523,27.634,34.8673,2,,9,,9,,,9,,18.638,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,102,67,33RO20110926,        A10,1,2,11702,2,20110928,1435,-28.9169,13.9675,1738.0,1533.2,3.2507,34.7759,2,34.7779,2,198.6,2,198.4,2,43.4,2,28.1,2,0.0,2,1.913,2,0.038,2,0.019,2,0.0,2,2211.9,2,2326.9,2,,9,,7.6392,2,25.0,,1,,1,,9,,9,,0.082,3,,1,,9,,9,1533.2,,9,3.1366,27.695,34.9419,2,,9,,9,,,9,,17.236,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
4,101,68,33RO20110926,        A10,1,1,11701,2,20110928,1435,-28.9169,13.9675,1738.0,1747.3,3.2189,34.8298,2,34.8319,2,210.0,2,209.5,2,40.2,6,26.5,6,0.01,6,1.772,6,0.015,6,0.009,6,0.0,6,2204.8,6,2325.0,6,,9,,7.6538,6,25.0,,1,,1,,9,,9,,0.047,3,,1,,9,,9,1747.3,,9,3.0864,27.743,34.9961,2,,9,,9,,,9,,16.016,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,124,69,33RO20110926,        A10,1,24,11714,2,20110928,1844,-29.0655,13.5492,2175.0,4.8,15.3413,35.2039,2,35.2048,2,252.9,2,256.6,2,4.4,2,3.9,2,0.18,2,0.421,2,2.733,6,1.612,6,1.58,6,2079.3,6,2324.3,6,,9,,7.9319,6,25.0,,9,,9,,9,,9,,2.983,3,,9,56.4976,2,7.24,2,4.8,,9,15.3406,26.056,35.3708,2,,9,,1,,,9,,8.384,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,123,70,33RO20110926,        A10,1,23,11713,2,20110928,1844,-29.0655,13.5492,2175.0,30.4,15.2031,35.2088,2,35.2122,2,254.6,2,256.3,2,4.3,2,3.8,2,0.18,2,0.416,2,2.726,2,1.608,2,1.579,2,2077.5,2,2322.3,3,,9,,7.9369,2,25.0,,9,,9,,9,,9,,2.961,3,,9,54.8488,2,7.32,2,30.4,,9,15.1984,26.092,35.3783,2,,9,,1,,,9,,8.355,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,122,71,33RO20110926,        A10,1,22,11712,2,20110928,1844,-29.0655,13.5492,2175.0,74.1,14.7185,35.296,2,35.2966,2,218.8,2,231.0,2,3.7,2,6.2,2,0.12,2,0.567,2,2.733,2,1.605,2,1.505,2,2097.1,2,2322.9,2,,9,,7.8887,2,25.0,,9,,9,,9,,9,,2.051,3,,9,53.0439,2,10.4,2,74.1,,9,14.7074,26.262,35.463,2,,9,,1,,,9,,9.29,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,121,72,33RO20110926,        A10,1,21,11010,2,20110928,1844,-29.0655,13.5492,2175.0,100.3,13.9827,35.2452,2,35.2511,2,214.4,2,215.3,2,4.0,2,8.0,2,0.06,2,0.675,2,2.803,2,1.621,2,1.394,2,2109.5,2,2320.3,2,,9,,,5,,,9,,9,,9,,9,,1.223,3,,9,51.4927,2,12.52,2,100.3,,9,13.9683,26.382,35.4173,2,,9,,9,,,9,,10.511,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,120,73,33RO20110926,        A10,1,20,11715,2,20110928,1844,-29.0655,13.5492,2175.0,126.1,13.2584,35.1755,2,35.1815,2,216.0,2,219.5,2,3.1,6,8.2,6,0.04,6,0.691,6,2.945,2,1.696,2,1.417,2,2113.1,2,2315.6,2,,9,,7.8527,2,25.0,,9,,9,,9,,9,,1.15,3,,9,49.1122,3,11.99,2,126.1,,9,13.2409,26.482,35.3474,2,,9,,9,,,9,,11.084,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,119,74,33RO20110926,        A10,1,19,11007,2,20110928,1844,-29.0655,13.5492,2175.0,149.5,12.7278,35.0952,2,35.0987,2,208.6,2,208.1,2,4.2,6,10.8,6,0.04,6,0.843,6,2.989,2,1.71,2,1.398,2,2125.2,2,2311.1,2,,9,,7.8136,2,25.0,,9,,9,,9,,9,,1.064,3,,9,52.3902,2,15.53,2,149.5,,9,12.7076,26.528,35.2642,2,,9,,9,,,9,,12.643,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,118,75,33RO20110926,        A10,1,18,11710,2,20110928,1844,-29.0655,13.5492,2175.0,201.4,11.6332,34.9767,2,34.9793,2,199.3,2,191.5,3,6.6,6,15.0,6,0.03,6,1.132,6,3.055,2,1.705,2,1.217,2,2144.6,2,2302.4,3,,9,,7.7596,2,25.0,,9,,9,,9,,9,,1.068,3,,9,47.3659,2,,9,201.4,,9,11.6075,26.65,35.1443,2,,9,,9,,,9,,15.117,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,117,76,33RO20110926,        A10,1,17,11023,2,20110928,1844,-29.0655,13.5492,2175.0,249.7,10.6568,34.8862,2,34.8869,2,150.0,2,149.2,2,11.4,6,20.9,6,0.02,6,1.563,6,2.855,2,1.559,2,0.967,2,2182.0,2,2300.5,2,,9,,7.6555,2,25.0,,9,,9,,9,,9,,0.983,3,,9,47.8049,2,,9,249.7,,9,10.6266,26.754,35.0514,2,,9,,9,,,9,,21.895,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,116,77,33RO20110926,        A10,1,16,11709,2,20110928,1844,-29.0655,13.5492,2175.0,299.8,9.7158,34.7823,2,34.7856,2,148.8,2,146.0,2,13.5,2,23.5,2,0.02,2,1.693,2,2.786,2,1.496,2,0.875,2,2190.4,2,2296.0,2,,9,,7.6324,2,25.0,,9,,9,,9,,9,,1.069,3,,9,42.9659,2,,9,299.8,,9,9.6815,26.838,34.9496,2,,9,,9,,,9,,21.076,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,115,78,33RO20110926,        A10,1,15,11006,2,20110928,1844,-29.0655,13.5492,2175.0,349.7,9.2825,34.7532,2,34.7528,2,115.5,2,112.7,2,15.9,2,27.8,2,0.01,2,1.969,2,2.396,2,1.275,2,0.694,2,2214.8,3,2290.8,2,,9,,7.5541,2,25.0,,9,,9,,9,,9,,0.902,3,,9,44.5366,2,,9,349.7,,9,9.2435,26.885,34.9166,2,,9,,9,,,9,,26.359,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,114,79,33RO20110926,        A10,1,14,11708,2,20110928,1844,-29.0655,13.5492,2175.0,400.1,8.415,34.6502,2,34.6527,2,137.1,2,141.0,2,15.9,2,27.2,2,0.01,2,1.912,2,2.532,2,1.326,2,0.719,2,2201.9,2,,5,,9,,,5,,,9,,9,,9,,9,,1.17,3,,9,57.3756,3,,9,400.1,,9,8.3729,26.944,34.8161,2,,9,,9,,,9,,23.172,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,113,80,33RO20110926,        A10,1,13,11031,2,20110928,1844,-29.0655,13.5492,2175.0,450.8,7.5463,34.5716,2,34.5726,2,136.4,2,142.6,2,17.7,2,29.3,2,0.02,2,2.031,2,2.306,2,1.193,2,0.625,2,2206.0,2,2289.2,3,,9,,7.5673,2,25.0,,9,,9,,9,,9,,1.243,3,,9,41.4439,2,,9,450.8,,9,7.5017,27.015,34.7356,2,,9,,9,,,9,,23.692,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,112,81,33RO20110926,        A10,1,12,11027,2,20110928,1844,-29.0655,13.5492,2175.0,499.8,6.168,34.397,2,34.399,2,209.1,2,211.3,2,17.0,2,26.3,2,0.01,2,1.833,2,3.113,2,1.612,2,0.845,2,2172.8,6,2288.5,2,,9,,7.6403,4,25.0,,9,,9,,9,,9,,2.235,3,,9,40.322,2,,9,499.8,,9,6.1238,27.062,34.5612,2,,9,,9,,,9,,16.418,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,111,82,33RO20110926,        A10,1,11,11707,2,20110928,1844,-29.0655,13.5492,2175.0,599.4,4.9668,34.3277,2,34.3304,2,215.3,2,214.2,2,23.1,2,28.7,2,0.01,2,1.995,2,2.862,2,1.438,2,0.688,2,2182.4,2,2290.1,6,,9,,7.6384,4,25.0,,9,,9,,9,,9,,2.414,3,,9,40.5073,2,,9,599.4,,9,4.9189,27.153,34.4923,2,,9,,9,,,9,,17.361,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,110,83,33RO20110926,        A10,1,10,11003,2,20110928,1844,-29.0655,13.5492,2175.0,699.8,4.3926,34.3576,2,34.359,2,191.0,2,195.7,2,31.3,2,31.2,2,0.0,2,2.167,2,2.005,2,0.989,2,0.47,2,2202.0,2,,5,,9,,7.4419,4,25.0,,9,,9,,9,,9,,1.874,3,,9,,9,,9,699.8,,9,4.3393,27.241,34.521,6,,9,,9,,,9,,19.65,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,109,84,33RO20110926,        A10,1,9,11706,2,20110928,1844,-29.0655,13.5492,2175.0,799.8,4.1165,34.4079,2,34.4101,2,176.2,2,176.4,2,37.2,2,32.9,2,0.0,2,2.292,2,1.135,2,0.552,2,0.203,2,2218.3,2,2295.0,2,,9,,7.5711,3,25.0,,9,,9,,9,,9,,1.137,3,,9,39.122,2,,9,799.8,,9,4.0566,27.311,34.5723,2,,9,,9,,,9,,21.344,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,108,85,33RO20110926,        A10,1,8,11033,2,20110928,1844,-29.0655,13.5492,2175.0,909.7,3.7915,34.4658,2,34.4672,2,170.6,2,171.0,2,42.1,2,33.1,2,0.0,2,2.317,2,0.564,2,0.27,2,0.101,2,2224.0,2,2309.6,2,,9,,7.5671,2,25.0,,9,,9,,9,,9,,0.634,3,,9,36.878,2,,9,909.7,,9,3.7248,27.39,34.6297,2,,9,,9,,,9,,21.327,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,107,86,33RO20110926,        A10,1,7,11705,2,20110928,1844,-29.0655,13.5492,2175.0,1029.4,3.5626,34.5117,2,34.5138,2,173.6,2,173.6,2,45.9,2,32.6,2,0.01,2,2.288,2,0.414,2,0.197,2,0.0,2,2227.0,2,2316.3,2,,9,,7.5743,2,25.0,,9,,9,,9,,9,,0.481,3,,9,40.1171,2,,9,1029.4,,9,3.488,27.451,34.6765,2,,9,,9,,,9,,20.751,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,106,87,33RO20110926,        A10,1,6,11029,2,20110928,1844,-29.0655,13.5492,2175.0,1225.0,3.3314,34.6391,2,34.6403,2,181.3,2,182.1,2,47.7,2,30.7,2,0.0,2,2.138,2,0.15,2,0.071,2,0.0,2,2224.7,2,2321.9,2,,9,,7.5984,2,25.0,,9,,9,,9,,9,,0.213,3,,9,39.7659,2,,9,1225.0,,9,3.2426,27.575,34.8036,2,,9,,9,,,9,,19.454,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,105,88,33RO20110926,        A10,1,5,11704,2,20110928,1844,-29.0655,13.5492,2175.0,1440.9,3.2302,34.7451,2,34.7464,2,194.0,2,194.8,2,45.1,2,28.0,2,0.01,2,1.963,2,0.053,2,0.026,2,0.0,2,2218.3,2,2323.6,2,,9,,7.6274,2,25.0,,9,,9,,9,,9,,0.087,3,,9,38.5171,2,,9,1440.9,,9,3.1243,27.671,34.9103,2,,9,,9,,,9,,17.541,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,104,89,33RO20110926,        A10,1,4,11030,2,20110928,1844,-29.0655,13.5492,2175.0,1680.5,3.1927,34.8235,2,34.8255,2,210.1,2,210.8,2,40.3,2,25.6,2,0.01,2,1.782,2,0.018,2,0.01,2,0.0,2,2205.0,2,2321.6,2,,9,,7.6475,2,25.0,,9,,9,,9,,9,,0.041,3,,9,38.7122,2,,9,1680.5,,9,3.0664,27.74,34.9897,2,,9,,9,,,9,,16.181,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
5,103,90,33RO20110926,        A10,1,3,11703,2,20110928,1844,-29.0655,13.5492,2175.0,1928.9,3.0977,34.861,2,34.8628,2,220.3,2,220.1,2,38.8,2,24.3,2,0.01,2,1.684,2,0.009,2,0.005,2,0.0,2,2199.5,2,2313.8,3,,9,,7.6813,2,25.0,,9,,9,,9,,9,,0.027,3,,9,39.4537,2,,9,1928.9,,9,2.9504,27.78,35.0272,2,,9,,9,,,9,,15.185,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
