,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,ARGON,ARGON_FLAG_W,TRITER,HELIER,DELHER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA,SALTREF,SALTREF_FLAG_W,SBE35,SBE35_FLAG_W,CHLORA,CHLORA_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2379,100.0,2.0,2380,33RO20150410,     P16N.1,1.0,2.0,2.0,20150508.0,227.0,16.4998,-152.0002,5532,5334.5,1.4502,34.698,2.0,34.6981,2.0,171.6,2.0,171.2,2.0,132.9,6.0,34.1,6.0,0.01,6.0,2.42,6.0,,9.0,,9.0,,9.0,2299.2,2.0,2404.8,6.0,7.596,2.0,25.02,,9.0,,9.0,,9.0,1.4502,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.9762,34.8617,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2380,100.0,1.0,2381,33RO20150410,     P16N.1,1.0,1.0,2.0,20150508.0,227.0,16.4998,-152.0002,5532,5521.7,1.4709,34.6982,2.0,34.6961,2.0,172.4,2.0,171.9,2.0,132.5,6.0,34.1,6.0,0.01,6.0,2.42,6.0,,9.0,,9.0,,9.0,2301.2,6.0,2405.0,2.0,7.5971,6.0,25.01,,9.0,,9.0,,9.0,1.471,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.9725,34.8597,3.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2381,101.0,24.0,2382,33RO20150410,     P16N.1,1.0,24.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,10.6,25.4697,34.4237,2.0,34.4241,2.0,203.1,2.0,203.7,2.0,1.1,2.0,0.0,2.0,0.01,2.0,0.23,2.0,1.658,2.0,1.039,2.0,1.403,2.0,1958.9,6.0,2269.1,2.0,8.0669,2.0,25.0,,9.0,,9.0,,9.0,25.4688,0.96,2.0,31.2,2.0,2.2,,9.0,,70.8,2.0,3.9,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.4674,34.5864,2.0,,9.0,,9.0,6.363,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2382,101.0,23.0,2383,33RO20150410,     P16N.1,1.0,23.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,25.7,25.4693,34.4234,2.0,34.426,2.0,203.7,2.0,203.5,2.0,1.1,2.0,0.0,2.0,0.01,2.0,0.22,2.0,1.583,3.0,1.055,6.0,1.373,6.0,1960.3,2.0,2269.3,2.0,8.0667,2.0,25.01,,9.0,,9.0,,9.0,25.468,0.92,2.0,34.0,2.0,2.1,,9.0,,71.2,2.0,4.9,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.4637,34.5884,2.0,,9.0,,9.0,6.376,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2383,101.0,22.0,2384,33RO20150410,     P16N.1,1.0,22.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,50.7,24.8189,35.0214,2.0,35.0255,2.0,208.3,2.0,207.7,2.0,1.1,2.0,0.0,2.0,0.01,2.0,0.2,2.0,1.718,2.0,1.082,2.0,1.4,2.0,1993.5,2.0,2308.2,2.0,8.0623,6.0,25.01,,9.0,,9.0,,9.0,24.8189,0.99,2.0,29.5,2.0,2.4,,9.0,,73.0,2.0,4.0,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,24.808,35.1907,2.0,,9.0,,9.0,6.502,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2384,101.0,21.0,2385,33RO20150410,     P16N.1,1.0,21.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,71.0,24.4911,35.1528,2.0,35.1425,2.0,209.5,2.0,209.3,2.0,1.2,2.0,0.0,2.0,0.01,2.0,0.18,2.0,1.764,2.0,1.097,2.0,1.455,2.0,2004.4,2.0,2316.0,2.0,8.0596,6.0,25.02,,9.0,,9.0,,9.0,24.4868,0.93,2.0,26.8,2.0,2.3,,9.0,,73.4,2.0,4.4,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,24.4759,35.3082,2.0,,9.0,,9.0,6.782,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2385,101.0,20.0,2386,33RO20150410,     P16N.1,1.0,20.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,100.2,23.2736,35.3108,2.0,35.3101,2.0,212.0,2.0,212.0,2.0,1.2,2.0,0.0,2.0,0.01,2.0,0.18,2.0,1.858,2.0,1.149,2.0,1.449,2.0,2018.7,2.0,2326.7,6.0,8.0475,2.0,25.01,,9.0,,9.0,,9.0,23.2747,0.93,2.0,27.7,2.0,2.2,,9.0,,68.8,2.0,3.6,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,23.2529,35.4766,2.0,,9.0,,9.0,7.018,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2386,101.0,19.0,2387,33RO20150410,     P16N.1,1.0,19.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,151.0,20.0639,35.0747,2.0,35.0887,2.0,190.0,2.0,190.5,2.0,2.2,2.0,1.0,2.0,0.05,2.0,0.32,2.0,2.166,2.0,1.31,2.0,1.479,2.0,2061.0,2.0,2313.0,2.0,7.9476,2.0,25.01,,9.0,,9.0,,9.0,20.067,0.6,2.0,43.3,2.0,2.2,,9.0,,55.8,2.0,4.8,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,20.0359,35.2542,2.0,,9.0,,9.0,9.045,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2387,101.0,18.0,2388,33RO20150410,     P16N.1,1.0,18.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,225.0,14.0552,34.3313,2.0,34.3379,2.0,161.1,2.0,165.4,2.0,9.4,2.0,10.0,2.0,0.01,2.0,1.0,2.0,2.471,2.0,1.563,2.0,1.388,2.0,2104.3,2.0,2268.2,2.0,7.7714,6.0,25.04,,9.0,,9.0,,9.0,14.0549,0.21,2.0,29.7,2.0,2.4,,9.0,,48.6,2.0,12.5,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,14.0228,34.4998,2.0,,9.0,,9.0,24.226,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2388,101.0,17.0,2389,33RO20150410,     P16N.1,1.0,17.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,300.8,9.9902,34.2048,2.0,34.2042,2.0,130.3,2.0,121.1,2.0,26.3,2.0,22.0,2.0,0.01,2.0,1.86,2.0,2.417,2.0,1.453,2.0,0.855,2.0,2178.3,2.0,2269.3,2.0,7.5826,2.0,25.01,,9.0,,9.0,,9.0,10.0054,-0.15,2.0,4.1,2.0,2.3,,9.0,,45.6,2.0,24.9,2.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,9.9555,34.3655,2.0,,9.0,,9.0,31.425,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2389,101.0,16.0,2390,33RO20150410,     P16N.1,1.0,16.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,399.5,7.7961,34.2558,2.0,34.253,2.0,55.3,2.0,57.1,2.0,48.0,2.0,32.1,2.0,0.01,2.0,2.56,2.0,1.12,2.0,0.625,2.0,0.262,2.0,2251.3,2.0,2291.3,2.0,7.4217,2.0,25.01,,9.0,,9.0,,9.0,7.7992,-0.35,2.0,-60.0,2.0,2.3,,9.0,,42.4,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,7.7562,34.4145,2.0,,9.0,,9.0,35.58,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2390,101.0,15.0,2391,33RO20150410,     P16N.1,1.0,15.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,500.6,6.6755,34.2904,2.0,34.2877,2.0,40.9,2.0,39.7,2.0,62.0,2.0,36.5,2.0,0.0,2.0,2.81,2.0,0.584,6.0,0.294,6.0,0.082,6.0,2281.3,2.0,2307.2,2.0,7.3787,2.0,25.01,,9.0,,9.0,,9.0,6.6764,-0.33,2.0,-101.6,2.0,2.2,,9.0,,40.5,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,6.6294,34.4494,2.0,,9.0,,9.0,43.532,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2391,101.0,14.0,2392,33RO20150410,     P16N.1,1.0,14.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,650.1,5.8282,34.4246,2.0,34.4231,2.0,29.9,2.0,29.0,2.0,75.0,2.0,39.9,2.0,0.0,2.0,3.02,2.0,0.089,2.0,0.048,2.0,0.0,2.0,2306.3,2.0,2331.4,2.0,7.37,2.0,25.01,,9.0,,9.0,,9.0,5.828,-0.28,2.0,-154.6,2.0,2.0,,9.0,,39.7,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.7716,34.5854,2.0,,9.0,,9.0,46.229,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2392,101.0,13.0,2393,33RO20150410,     P16N.1,1.0,13.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,796.8,5.2009,34.4768,2.0,34.4755,2.0,30.4,2.0,32.1,2.0,84.8,2.0,41.3,2.0,0.01,2.0,3.09,2.0,0.029,2.0,0.013,2.0,0.0,2.0,2318.5,6.0,2346.4,2.0,7.3755,6.0,25.03,,9.0,,9.0,,9.0,5.2014,-0.28,2.0,-170.7,2.0,1.8,,9.0,,38.8,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.1345,34.6381,2.0,,9.0,,9.0,48.011,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2393,101.0,12.0,2394,33RO20150410,     P16N.1,1.0,12.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,950.2,4.569,34.5066,2.0,34.5046,2.0,34.6,2.0,34.0,2.0,96.4,2.0,42.5,2.0,0.0,2.0,3.12,2.0,0.006,2.0,0.004,2.0,0.0,2.0,2332.5,2.0,2360.2,2.0,7.3745,2.0,25.0,,9.0,,9.0,,9.0,4.5696,-0.29,2.0,-191.1,2.0,1.9,,9.0,,37.0,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.4933,34.6673,2.0,,9.0,,9.0,44.367,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2394,101.0,11.0,2395,33RO20150410,     P16N.1,1.0,11.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,1100.8,4.0573,34.5405,2.0,34.5392,2.0,45.4,2.0,45.2,2.0,105.2,2.0,42.4,2.0,0.0,2.0,3.11,2.0,0.009,2.0,0.005,2.0,0.0,2.0,2339.7,2.0,2372.9,2.0,7.3932,2.0,25.0,,9.0,,9.0,,9.0,4.0569,-0.27,2.0,-202.0,2.0,1.8,,9.0,,37.6,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.9726,34.702,2.0,,9.0,,9.0,39.43,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2395,101.0,10.0,2396,33RO20150410,     P16N.1,1.0,10.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,1300.8,3.5323,34.5703,2.0,34.5694,2.0,52.7,2.0,52.4,2.0,115.7,2.0,42.3,2.0,0.01,2.0,3.1,2.0,0.001,2.0,0.002,2.0,0.0,2.0,2347.0,2.0,2385.7,2.0,7.4052,2.0,25.0,,9.0,,9.0,,9.0,3.5357,-0.23,2.0,-217.6,2.0,1.8,,9.0,,37.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,3.4355,34.7324,2.0,,9.0,,9.0,36.373,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2396,101.0,9.0,2397,33RO20150410,     P16N.1,1.0,9.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,1600.5,2.877,34.5934,2.0,34.5926,2.0,67.2,2.0,67.0,2.0,130.7,2.0,41.5,2.0,0.01,2.0,3.0,2.0,0.001,2.0,-0.001,2.0,0.0,2.0,2351.6,2.0,2400.6,2.0,7.4307,2.0,25.01,,9.0,,9.0,,9.0,2.8773,-0.21,2.0,-237.1,2.0,2.0,,9.0,,36.1,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.7621,34.7557,2.0,,9.0,,9.0,32.3,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2397,101.0,8.0,2398,33RO20150410,     P16N.1,1.0,8.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,2000.3,2.2414,34.6235,2.0,34.6235,2.0,87.2,2.0,86.8,2.0,144.6,2.0,40.2,2.0,0.0,2.0,2.9,2.0,0.003,2.0,0.002,2.0,0.0,2.0,2354.3,2.0,2414.0,2.0,7.4661,2.0,25.0,,9.0,,9.0,,9.0,2.2415,-0.18,2.0,-244.3,2.0,1.7,,9.0,,36.2,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,2.1013,34.7868,6.0,,9.0,,9.0,27.506,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2398,101.0,7.0,2399,33RO20150410,     P16N.1,1.0,7.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,2502.3,1.8245,34.6539,2.0,34.6542,2.0,108.1,2.0,108.6,2.0,151.3,2.0,38.7,2.0,0.0,2.0,2.77,2.0,0.001,2.0,0.0,2.0,0.0,2.0,2350.7,2.0,2424.3,2.0,7.5073,2.0,25.01,,9.0,,9.0,,9.0,1.8247,-0.12,2.0,-244.0,2.0,1.8,,9.0,,36.8,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.6472,34.8176,6.0,,9.0,,9.0,23.99,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2399,101.0,6.0,2400,33RO20150410,     P16N.1,1.0,6.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,3001.3,1.6461,34.6692,2.0,34.6688,2.0,120.3,2.0,120.9,2.0,154.4,2.0,37.9,2.0,0.0,2.0,2.7,2.0,-0.001,2.0,0.0,2.0,0.0,2.0,2345.2,2.0,2428.0,2.0,7.5304,2.0,25.0,,9.0,,9.0,,9.0,1.646,-0.06,2.0,-241.4,2.0,1.8,,9.0,,36.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.426,34.8323,2.0,,9.0,,9.0,22.008,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2400,101.0,5.0,2401,33RO20150410,     P16N.1,1.0,5.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,3501.5,1.5427,34.6784,2.0,34.6783,2.0,131.3,2.0,131.7,2.0,155.3,2.0,37.2,2.0,0.01,2.0,2.64,2.0,0.004,2.0,0.004,2.0,0.0,2.0,2339.0,2.0,2428.6,2.0,7.5496,6.0,25.0,,9.0,,9.0,,9.0,1.5428,0.02,2.0,-238.9,2.0,2.0,,9.0,,36.4,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.2753,34.8418,2.0,,9.0,,9.0,22.163,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2401,101.0,4.0,2402,33RO20150410,     P16N.1,1.0,4.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,4000.1,1.4688,34.6862,2.0,34.686,2.0,147.4,2.0,146.6,2.0,148.5,6.0,36.0,6.0,0.0,6.0,2.56,6.0,0.002,2.0,0.003,2.0,0.0,2.0,2325.9,2.0,2423.8,2.0,7.5716,6.0,25.02,,9.0,,9.0,,9.0,1.4689,0.1,2.0,-222.3,2.0,2.0,,9.0,,37.3,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.1507,34.8495,2.0,,9.0,,9.0,20.077,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2402,101.0,3.0,2403,33RO20150410,     P16N.1,1.0,3.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,4500.5,1.43,34.6927,2.0,34.6921,2.0,159.7,2.0,159.8,2.0,140.1,6.0,35.0,6.0,0.0,6.0,2.48,6.0,-0.003,2.0,0.0,2.0,0.0,2.0,2312.3,2.0,2415.4,6.0,7.5864,2.0,25.01,,9.0,,9.0,,9.0,1.43,0.17,2.0,-214.0,2.0,1.8,,9.0,,38.2,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,1.057,34.8556,2.0,,9.0,,9.0,19.622,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2403,101.0,2.0,2404,33RO20150410,     P16N.1,1.0,2.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,4999.7,1.4282,34.6967,2.0,34.6954,2.0,168.6,2.0,168.3,2.0,134.7,6.0,34.3,6.0,0.0,6.0,2.44,6.0,0.001,2.0,0.002,2.0,0.0,2.0,2304.9,2.0,2407.0,2.0,7.5936,2.0,25.01,,9.0,,9.0,,9.0,1.4285,0.19,2.0,-205.9,2.0,2.0,,9.0,,37.9,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.9963,34.859,2.0,,9.0,,9.0,19.567,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2404,101.0,1.0,2405,33RO20150410,     P16N.1,1.0,1.0,2.0,20150508.0,946.0,16.9995,-152.0009,5446,5435.6,1.4591,34.6981,2.0,34.6993,2.0,172.3,2.0,173.1,2.0,132.4,6.0,34.2,6.0,0.01,6.0,2.42,6.0,0.005,2.0,0.005,2.0,0.0,2.0,2299.5,6.0,2404.0,2.0,7.5968,2.0,25.01,,9.0,,9.0,,9.0,1.459,0.24,2.0,-198.8,2.0,2.1,,9.0,,38.1,2.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,0.972,34.863,2.0,,9.0,,9.0,19.21,2.0,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2405,102.0,24.0,2406,33RO20150410,     P16N.1,1.0,24.0,3.0,20150508.0,1704.0,17.4998,-152.0,5222,15.3,25.0796,34.5271,2.0,34.5277,2.0,205.6,2.0,,9.0,1.1,2.0,0.0,2.0,0.01,2.0,0.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,25.0786,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.0763,34.6905,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2406,102.0,23.0,2407,33RO20150410,     P16N.1,1.0,23.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,33.3,25.0737,34.5265,2.0,34.5288,2.0,206.1,2.0,205.3,2.0,1.1,2.0,0.0,2.0,0.01,2.0,0.22,2.0,,9.0,,9.0,,9.0,1968.9,6.0,2278.0,2.0,8.0606,6.0,25.01,,9.0,,9.0,,9.0,25.074,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.0665,34.6916,6.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2407,102.0,22.0,2408,33RO20150410,     P16N.1,1.0,22.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,58.0,25.0752,34.5266,2.0,34.5277,2.0,205.3,2.0,205.0,2.0,1.1,2.0,0.0,2.0,0.01,2.0,0.23,2.0,,9.0,,9.0,,9.0,1969.1,2.0,2275.8,2.0,8.0607,6.0,25.0,,9.0,,9.0,,9.0,25.0745,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,25.0626,34.6905,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2408,102.0,21.0,2409,33RO20150410,     P16N.1,1.0,21.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,82.6,23.967,34.7133,2.0,34.7071,2.0,212.0,2.0,212.6,2.0,1.5,2.0,0.0,2.0,0.01,2.0,0.3,2.0,,9.0,,9.0,,9.0,2003.3,2.0,2294.3,2.0,8.0257,2.0,24.98,,9.0,,9.0,,9.0,23.9361,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,23.9497,34.8707,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2409,102.0,20.0,2410,33RO20150410,     P16N.1,1.0,20.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,117.7,18.7279,34.584,2.0,34.5849,2.0,178.1,2.0,180.0,2.0,4.1,2.0,3.4,2.0,0.46,2.0,0.63,2.0,,9.0,,9.0,,9.0,2079.9,2.0,2290.4,6.0,7.8733,2.0,25.0,,9.0,,9.0,,9.0,18.7277,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,18.7072,34.7479,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2410,102.0,19.0,2411,33RO20150410,     P16N.1,1.0,19.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,174.5,14.8727,34.3496,2.0,34.3518,2.0,162.0,2.0,163.1,2.0,7.8,2.0,9.7,2.0,0.02,2.0,0.9,2.0,,9.0,,9.0,,9.0,2098.5,2.0,2267.9,2.0,7.7869,6.0,25.01,,9.0,,9.0,,9.0,14.8773,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,14.8466,34.5138,6.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2411,102.0,18.0,2412,33RO20150410,     P16N.1,1.0,18.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,249.3,11.0205,34.1791,2.0,34.4407,4.0,155.5,2.0,154.9,2.0,18.5,2.0,17.8,2.0,0.01,2.0,1.44,2.0,,9.0,,9.0,,9.0,2136.1,2.0,2262.7,2.0,7.6739,2.0,25.0,,9.0,,9.0,,9.0,11.0187,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,10.9898,34.6032,3.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2412,102.0,17.0,2413,33RO20150410,     P16N.1,1.0,17.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,332.7,10.0712,34.4078,2.0,34.4114,2.0,66.6,2.0,47.8,2.0,32.8,2.0,28.7,2.0,0.01,2.0,2.4,2.0,,9.0,,9.0,,9.0,2236.0,2.0,2285.8,2.0,7.4511,2.0,25.0,,9.0,,9.0,,9.0,10.0785,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,10.0324,34.5736,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2413,102.0,16.0,2414,33RO20150410,     P16N.1,1.0,16.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,433.9,7.8384,34.3563,2.0,34.356,2.0,32.2,2.0,32.1,2.0,49.9,2.0,34.9,2.0,0.01,2.0,2.72,2.0,,9.0,,9.0,,9.0,2269.3,2.0,2300.3,2.0,7.3849,2.0,25.0,,9.0,,9.0,,9.0,7.839,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,7.7948,34.518,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2414,102.0,15.0,2415,33RO20150410,     P16N.1,1.0,15.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,550.4,6.5391,34.4187,2.0,34.4179,2.0,21.0,2.0,20.9,2.0,65.6,2.0,39.2,2.0,0.01,2.0,2.98,2.0,,9.0,,9.0,,9.0,2297.9,2.0,2320.8,2.0,7.3601,6.0,25.02,,9.0,,9.0,,9.0,6.5383,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,6.4886,34.5802,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2415,102.0,14.0,2416,33RO20150410,     P16N.1,1.0,14.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,700.0,5.6657,34.4514,2.0,34.4601,2.0,27.9,2.0,27.4,2.0,77.6,2.0,40.8,2.0,0.01,2.0,3.05,2.0,,9.0,,9.0,,9.0,2312.9,2.0,2335.8,2.0,7.3693,2.0,25.0,,9.0,,9.0,,9.0,5.6642,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,5.6054,34.6226,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
2416,102.0,13.0,2417,33RO20150410,     P16N.1,1.0,13.0,2.0,20150508.0,1704.0,17.4998,-152.0,5222,849.7,4.9887,34.4904,2.0,34.4897,2.0,34.6,2.0,34.2,2.0,88.4,2.0,41.9,2.0,0.01,2.0,3.07,2.0,,9.0,,9.0,,9.0,2322.4,6.0,2349.3,2.0,7.3784,2.0,25.0,,9.0,,9.0,,9.0,4.9896,,9.0,,9.0,,,9.0,,,9.0,,9.0,,9.0,,,,,,9.0,,,9.0,,,9.0,,,9.0,,4.9189,34.6524,2.0,,9.0,,9.0,,,"['P16C', 'P16N', 'P16']",2015-04-10,2015-05-13,Bonnie
