EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DELC13,DELC13_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,/MILLE,,UMOL/KG,,NMOL/KG,,,
33RO20230306  ,A16N       ,3       ,  1,30119      ,119        ,20230310,0636,  -4.9975, -24.9998,     5677,    200.5,  11.0493,  35.0256,2,  35.0801,2,    110.3,2,    115.7,2,    10.40,2,    25.10,2,     0.01,2,     1.69,2,    2.208,2,    1.260,2,   0.9115,2,   2203.9,2,   2306.0,2,   1010.0,2,       20,   7.6178,2,       25,    43.64,2,      0.4,2,    27.20,2,     26.9,2,20230310,0840
33RO20230306  ,A16N       ,3       ,  1,30118      ,118        ,20230310,0636,  -4.9975, -24.9998,     5677,    299.5,   9.3105,  34.8344,2,  34.8362,2,     92.5,2,     89.4,2,    15.20,2,    31.80,2,     0.01,2,     2.06,2,    1.733,2,    0.927,2,   0.5222,2,   2226.0,6,   2300.1,2,   1253.4,2,       20,   7.5247,2,       25,    43.37,2,      0.3,6,    35.28,2,     33.1,2,20230310,0836
33RO20230306  ,A16N       ,3       ,  1,30117      ,117        ,20230310,0636,  -4.9975, -24.9998,     5677,    401.0,   8.2014,  34.7239,2,  34.7278,2,     93.0,2,     83.3,2,    18.50,2,    35.20,2,     0.00,2,     2.28,2,    1.240,6,    0.650,6,   0.2875,6,   2235.8,2,   2294.7,2,   1389.1,2,       20,   7.4862,2,       25,    42.22,2,      0.3,2,    37.16,2,     32.9,6,20230310,0833
33RO20230306  ,A16N       ,3       ,  1,30116      ,116        ,20230310,0636,  -4.9975, -24.9998,     5677,    520.3,   6.7445,  34.5773,2,  34.5893,2,    119.0,2,    125.2,2,    21.80,2,    33.70,2,     0.00,2,     2.25,2,    1.420,2,    0.732,2,   0.3864,2,   2219.7,2,   2293.2,2,   1244.2,2,       20,   7.5306,2,       25,    41.72,2,      0.5,2,    37.71,2,     27.1,2,20230310,0829
33RO20230306  ,A16N       ,3       ,  1,30115      ,115        ,20230310,0636,  -4.9975, -24.9998,     5677,    669.9,   5.3626,  34.4851,2,  34.4900,2,    137.8,2,    144.4,2,    28.10,2,    34.50,2,     0.00,2,     2.35,2,    0.941,2,    0.479,2,   0.2280,3,   2219.7,2,   2296.6,2,   1216.0,2,       20,   7.5399,2,       25,    40.32,2,      0.6,2,    37.42,2,     24.5,2,20230310,0826
33RO20230306  ,A16N       ,3       ,  1,30114      ,114        ,20230310,0636,  -4.9975, -24.9998,     5677,    819.7,   4.7158,  34.4823,2,  34.5157,2,    145.9,2,    153.1,2,    32.40,2,    34.60,2,     0.00,2,     2.37,2,    0.560,2,    0.278,2,   0.1368,3,   2221.0,2,   2298.9,2,   1192.4,2,       20,   7.5463,2,       25,    40.37,2,      0.7,2,    36.43,2,     24.1,2,20230310,0821
33RO20230306  ,A16N       ,3       ,  1,30113      ,113        ,20230310,0636,  -4.9975, -24.9998,     5677,   1000.0,   4.2771,  34.5943,2,  34.6072,2,    155.2,2,    162.6,2,    34.20,2,    32.70,2,     0.01,2,     2.27,2,    0.140,2,    0.076,2,   0.0000,3,   2218.2,2,   2306.6,2,   1128.8,2,       20,   7.5718,2,       25,    41.17,2,      0.7,2,    34.69,2,     -999,9,20230310,0817
33RO20230306  ,A16N       ,3       ,  1,30112      ,112        ,20230310,0636,  -4.9975, -24.9998,     5677,   1149.8,   4.4209,  34.7460,2,  34.7592,2,    165.8,2,    175.3,2,    29.20,2,    29.50,2,     0.02,2,     2.04,2,    0.105,2,    0.061,2,   0.0000,3,   2209.3,2,   2311.8,2,   1027.0,2,       20,   7.6074,2,       25,    41.97,2,      0.8,2,    32.33,2,     -999,9,20230310,0813
33RO20230306  ,A16N       ,3       ,  1,30111      ,111        ,20230310,0636,  -4.9975, -24.9998,     5677,   1300.1,   4.4394,  34.8614,2,  34.8632,2,    183.6,2,    194.7,2,    24.60,2,    26.10,2,     0.02,2,     1.81,2,    0.194,2,    0.112,2,   0.0678,3,   2197.6,2,   2315.4,2,    928.0,2,       20,   7.6465,2,       25,    41.07,2,      0.8,2,    26.55,2,     -999,9,20230310,0809
33RO20230306  ,A16N       ,3       ,  1,30110      ,110        ,20230310,0636,  -4.9975, -24.9998,     5677,   1600.2,   4.1303,  34.9630,2,  34.9702,2,    220.9,2,    235.1,2,    19.00,2,    20.80,2,     0.01,2,     1.46,2,    0.511,2,    0.292,2,   0.2688,3,   2173.9,2,   2314.8,2,    795.4,2,       20,   7.7029,2,       25,    41.72,2,      1.0,2,    21.71,2,     -999,9,20230310,0803
33RO20230306  ,A16N       ,3       ,  1,30109      ,109        ,20230310,0636,  -4.9975, -24.9998,     5677,   1950.8,   3.6207,  34.9622,2,  34.9663,2,    234.2,2,    250.4,2,    20.60,2,    19.50,2,     0.01,2,     1.37,2,    0.487,2,    0.272,2,   0.1707,3,   2169.9,2,   2317.9,2,    761.3,2,       20,   7.7181,2,       25,    41.82,2,      1.0,2,    20.48,2,     -999,9,20230310,0755
33RO20230306  ,A16N       ,3       ,  1,30108      ,108        ,20230310,0636,  -4.9975, -24.9998,     5677,   2350.7,   3.1324,  34.9366,2,  34.9413,2,    232.8,2,    251.0,2,    28.00,2,    20.10,2,     0.02,2,     1.41,2,    0.263,2,    0.149,2,   0.0000,3,   2175.3,2,   2324.2,2,    757.8,2,       20,   7.7234,2,       25,    41.24,2,      1.0,2,    18.84,2,     -999,9,20230310,0746
33RO20230306  ,A16N       ,3       ,  1,30107      ,107        ,20230310,0636,  -4.9975, -24.9998,     5677,   2746.6,   2.8112,  34.9163,2,  34.9260,6,    227.9,2,    246.3,2,    35.90,2,    21.10,2,     0.02,2,     1.48,2,    0.089,2,    0.055,2,   0.0961,3,   2184.8,2,   2327.7,2,    768.0,2,       20,   7.7192,2,       25,    41.15,2,      1.0,2,    21.26,2,     -999,9,20230310,0738
33RO20230306  ,A16N       ,3       ,  1,30106      ,106        ,20230310,0636,  -4.9975, -24.9998,     5677,   3250.1,   2.6249,  34.9109,2,  34.9107,2,    232.3,2,    256.4,2,    34.90,2,    20.30,2,     0.02,2,     1.44,2,    0.134,2,    0.077,2,   0.0000,3,   2179.2,2,   2327.3,2,    755.0,2,       20,   7.7252,2,       25,    40.83,2,      1.0,2,    18.07,2,     -999,9,20230310,0728
33RO20230306  ,A16N       ,3       ,  1,30105      ,105        ,20230310,0636,  -4.9975, -24.9998,     5677,   3751.8,   2.4062,  34.8953,2,  34.9099,2,    235.2,2,    258.4,2,    36.90,2,    20.10,2,     0.02,2,     1.41,2,    0.265,2,    0.144,2,   0.2235,3,   2181.5,2,   2328.5,2,    757.5,2,       20,   7.7248,2,       25,    40.77,2,      1.0,2,    20.73,2,     -999,9,20230310,0718
33RO20230306  ,A16N       ,3       ,  1,30104      ,104        ,20230310,0636,  -4.9975, -24.9998,     5677,   4250.7,   1.5109,  34.7979,2,  34.7992,2,    216.1,2,    238.9,2,    78.10,2,    26.00,2,     0.02,2,     1.82,2,    0.136,2,    0.075,2,   0.3547,3,   2222.1,2,   2353.9,2,    871.8,2,       20,   7.6749,2,       25,    40.95,2,      0.8,2,    26.76,2,     -999,9,20230310,0708
33RO20230306  ,A16N       ,3       ,  1,30103      ,103        ,20230310,0636,  -4.9975, -24.9998,     5677,   4751.1,   0.9275,  34.7308,2,  34.7386,2,    203.1,2,    225.9,2,   105.40,2,    29.90,2,     0.00,2,     2.10,2,    0.088,2,    0.047,2,   0.0000,3,   2249.7,2,   2366.6,2,   -999.0,9,       20,   7.6389,2,       25,    40.10,2,      0.6,2,    28.15,2,     -999,9,20230310,0658
33RO20230306  ,A16N       ,3       ,  1,30102      ,102        ,20230310,0636,  -4.9975, -24.9998,     5677,   5250.8,   0.7930,  34.7091,2,  34.7122,2,    198.4,2,    222.7,2,   114.00,2,    31.00,2,     0.00,2,     2.18,2,    0.165,2,    0.082,2,   0.0000,3,   2255.9,2,   2368.8,2,   1003.1,2,       20,   7.6226,2,       25,    40.14,2,      0.6,2,    30.97,2,     -999,9,20230310,0647
33RO20230306  ,A16N       ,3       ,  1,30101      ,101        ,20230310,0636,  -4.9975, -24.9998,     5677,   5767.2,   0.8215,  34.7049,2,  34.7090,2,    195.8,2,    220.2,2,   115.60,2,    31.10,2,     0.00,2,     2.22,2,    0.231,2,    0.207,2,     -999,9,   2256.9,6,   2369.3,2,   1004.8,2,       20,   7.6213,2,       25,    40.78,2,      0.6,6,    29.03,2,     -999,9,20230310,0636
33RO20230306  ,A16N       ,4       ,  2,40224      ,124        ,20230310,1548,  -4.5009, -25.0001,     5538,      3.1,  28.5848,  35.5812,2,     -999,9,    236.9,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,   -999.0,9,       20,     -999,9,       25,    72.37,2,   -999.0,9,     3.73,2,     -999,9,20230310,1753
33RO20230306  ,A16N       ,4       ,  2,40223      ,123        ,20230310,1548,  -4.5009, -25.0001,     5538,     31.1,  28.5208,  35.6728,2,  35.6779,2,    190.1,2,    198.2,2,     0.10,2,     0.00,2,     0.00,2,     0.10,2,    1.693,2,    0.896,2,   1.3811,2,   2019.4,6,   2340.5,2,    314.1,2,       20,   8.0533,2,       25,  -999.00,9,      1.3,6,  -999.00,9,      6.0,2,20230310,1751
33RO20230306  ,A16N       ,4       ,  2,40222      ,122        ,20230310,1548,  -4.5009, -25.0001,     5538,     60.5,  26.7116,  36.3644,2,  36.3668,2,    197.6,2,    202.8,2,     0.30,2,     0.00,2,     0.00,2,     0.15,2,    1.516,2,    0.960,2,   1.5024,2,   2066.9,2,   2384.9,2,    339.7,2,       20,   8.0378,2,       25,  -999.00,9,      1.2,2,  -999.00,9,      6.4,2,20230310,1748
33RO20230306  ,A16N       ,4       ,  2,40221      ,121        ,20230310,1548,  -4.5009, -25.0001,     5538,    116.4,  17.1239,  35.7924,2,  35.7857,6,    108.8,2,    108.0,2,     5.10,2,    17.40,2,     0.04,2,     1.31,2,    1.284,2,    1.244,2,   2.0944,2,   2189.9,2,   2347.2,2,    758.9,2,       20,   7.7339,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     23.4,2,20230310,1746
33RO20230306  ,A16N       ,4       ,  2,40220      ,120        ,20230310,1548,  -4.5009, -25.0001,     5538,    184.9,  11.5001,  35.0813,2,  35.0857,2,    109.1,2,    117.1,2,     9.80,2,    24.20,2,     0.00,2,     1.68,2,    1.002,2,    1.325,2,   2.3512,2,   2198.4,2,   2309.3,2,    975.2,2,       20,   7.6293,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     27.1,2,20230310,1744
33RO20230306  ,A16N       ,4       ,  2,40219      ,119        ,20230310,1548,  -4.5009, -25.0001,     5538,    261.1,  10.0640,  34.9134,2,  34.9137,2,     94.2,2,     98.3,2,    13.10,2,    29.10,2,     0.00,2,     1.94,2,    0.601,2,    1.100,2,   2.0172,2,   2217.2,2,   2301.3,2,   1152.8,2,       20,   7.5611,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     31.2,2,20230310,1741
33RO20230306  ,A16N       ,4       ,  2,40218      ,118        ,20230310,1548,  -4.5009, -25.0001,     5538,    351.2,   8.7948,  34.7613,2,  34.7574,2,    112.0,2,    114.7,2,    15.60,2,    30.40,2,     0.01,2,     2.04,2,    0.714,2,    1.039,2,   1.9346,2,   2213.3,2,   2297.5,2,   1172.8,2,       20,   7.5561,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     28.6,2,20230310,1739
33RO20230306  ,A16N       ,4       ,  2,40217      ,117        ,20230310,1548,  -4.5009, -25.0001,     5538,    452.5,   7.4029,  34.6445,2,  34.6445,2,     97.5,2,    102.8,2,    20.10,2,    34.60,2,     0.01,2,     2.28,2,    0.325,2,    0.696,2,   1.3335,2,   2226.2,6,   2295.1,2,   1327.6,2,       20,   7.5045,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     29.4,2,20230310,1736
33RO20230306  ,A16N       ,4       ,  2,40216      ,116        ,20230310,1548,  -4.5009, -25.0001,     5538,    576.5,   5.9438,  34.5178,2,  34.5183,2,    128.5,2,    133.6,2,    25.00,2,    34.30,2,     0.00,2,     2.33,2,    0.229,2,    0.577,2,   1.1303,2,   2220.6,2,   2295.4,2,   1237.2,2,       20,   7.5326,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     24.9,2,20230310,1732
33RO20230306  ,A16N       ,4       ,  2,40215      ,115        ,20230310,1548,  -4.5009, -25.0001,     5538,    725.7,   4.9402,  34.4779,2,  34.4800,2,    141.8,2,    148.4,2,    30.80,2,    34.60,2,     0.00,2,     2.38,2,    0.265,3,    0.342,2,     -999,9,   2220.5,2,   2303.0,2,   1209.1,2,       20,   7.5415,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     -999,9,20230310,1729
33RO20230306  ,A16N       ,4       ,  2,40214      ,114        ,20230310,1548,  -4.5009, -25.0001,     5538,    875.5,   4.5293,  34.5341,2,  34.5357,2,    146.7,2,    154.0,2,    33.30,2,    33.90,2,     0.00,2,     2.35,2,    0.195,3,    0.168,2,     -999,9,   2221.0,2,   2303.2,2,   1175.8,2,       20,   7.5530,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     -999,9,20230310,1725
33RO20230306  ,A16N       ,4       ,  2,40213      ,113        ,20230310,1548,  -4.5009, -25.0001,     5538,   1026.1,   4.4405,  34.6392,2,  34.6402,2,    151.3,2,    160.3,2,    32.10,2,    32.40,2,     0.01,2,     2.23,2,    0.062,3,    0.077,2,   0.1506,2,   2218.4,2,   2307.6,2,   1114.6,2,       20,   7.5748,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     21.3,2,20230310,1722
33RO20230306  ,A16N       ,4       ,  2,40212      ,112        ,20230310,1548,  -4.5009, -25.0001,     5538,   1202.8,   4.5909,  34.8157,2,  34.8208,2,    172.5,2,    181.8,2,    25.90,2,    27.80,2,     0.00,2,     1.93,2,    0.236,3,    0.136,2,   0.2646,2,   2202.2,2,   2311.0,2,    977.5,6,       20,   7.6251,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     18.8,2,20230310,1718
33RO20230306  ,A16N       ,4       ,  2,40211      ,111        ,20230310,1548,  -4.5009, -25.0001,     5538,   1452.0,   4.3676,  34.9237,2,  34.9467,2,    200.6,2,    211.9,2,    21.40,2,    23.50,2,     0.00,2,     1.64,2,    0.104,3,    0.199,2,   0.3881,2,   2186.5,2,   2312.4,2,   -999.0,9,       20,   7.6747,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     16.2,2,20230310,1712
33RO20230306  ,A16N       ,4       ,  2,40210      ,110        ,20230310,1548,  -4.5009, -25.0001,     5538,   1751.5,   3.9565,  34.9696,2,  34.9715,2,    228.5,2,    242.8,2,    18.50,2,    19.90,2,     0.02,2,     1.41,2,    0.252,3,    0.358,2,   0.7247,2,   2170.0,2,   2313.0,2,   -999.0,9,       20,   7.7126,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.8,2,20230310,1706
33RO20230306  ,A16N       ,4       ,  2,40209      ,109        ,20230310,1548,  -4.5009, -25.0001,     5538,   2202.8,   3.3593,  34.9500,2,  34.9745,2,    234.0,2,    251.2,2,    23.80,2,    19.80,2,     0.01,2,     1.39,2,    0.163,3,    0.211,6,   0.4223,6,   2172.2,2,   2321.0,2,    759.1,2,       20,   7.7239,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.2,6,20230310,1657
33RO20230306  ,A16N       ,4       ,  2,40208      ,108        ,20230310,1548,  -4.5009, -25.0001,     5538,   2503.1,   2.9882,  34.9261,2,  34.9444,2,    228.4,2,    247.0,2,    32.10,2,    21.00,2,     0.00,2,     1.48,2,    0.000,3,    0.080,2,   0.1441,2,   2180.3,2,   2326.7,2,   -999.0,9,       20,   7.7199,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.5,2,20230310,1651
33RO20230306  ,A16N       ,4       ,  2,40207      ,107        ,20230310,1548,  -4.5009, -25.0001,     5538,   2953.5,   2.7194,  34.9114,2,  34.9275,2,    227.3,2,    246.5,2,    36.60,2,    21.20,2,     0.00,2,     1.50,2,    0.000,3,    0.044,2,   0.0813,2,   2183.9,2,   2329.3,2,   -999.0,9,       20,   7.7200,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.7,2,20230310,1642
33RO20230306  ,A16N       ,4       ,  2,40206      ,106        ,20230310,1548,  -4.5009, -25.0001,     5538,   3454.9,   2.5393,  34.9064,2,  34.9073,2,    233.7,2,    254.9,2,    34.30,2,    20.10,2,     0.01,2,     1.43,2,    0.000,3,    0.108,2,   0.2106,2,   2176.5,2,   2327.7,2,    756.0,2,       20,   7.7265,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.4,2,20230310,1633
33RO20230306  ,A16N       ,4       ,  2,40205      ,105        ,20230310,1548,  -4.5009, -25.0001,     5538,   3953.9,   2.0963,  34.8638,2,  34.8664,2,    229.8,2,    252.8,2,    48.40,2,    21.70,2,     0.00,2,     1.55,2,    0.091,3,    0.154,2,   0.3032,2,   2192.1,2,   2334.5,2,   -999.0,9,       20,   7.7105,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.6,2,20230310,1623
33RO20230306  ,A16N       ,4       ,  2,40204      ,104        ,20230310,1548,  -4.5009, -25.0001,     5538,   4454.4,   1.1590,  34.7584,2,  34.7607,2,    208.0,2,    230.3,2,    93.90,2,    28.40,2,     0.00,2,     2.00,2,    0.321,3,    0.061,2,   0.1126,2,   2238.1,2,   2361.0,2,   -999.0,9,       20,   7.6543,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     15.7,2,20230310,1613
33RO20230306  ,A16N       ,4       ,  2,40203      ,103        ,20230310,1548,  -4.5009, -25.0001,     5538,   4953.9,   0.8473,  34.7189,2,  34.7223,2,    200.5,2,    223.2,2,   109.50,2,    30.60,2,     0.00,2,     2.16,2,    0.333,3,    0.069,2,   0.1358,2,   2252.4,2,   2367.3,2,    985.3,2,       20,   7.6321,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     17.2,2,20230310,1604
33RO20230306  ,A16N       ,4       ,  2,40202      ,102        ,20230310,1548,  -4.5009, -25.0001,     5538,   5455.0,   0.8045,  34.7076,2,  34.7102,6,    197.2,2,    221.9,2,   113.90,2,    31.20,2,     0.01,2,     2.19,2,    0.466,3,    0.086,2,   0.1692,2,   2256.8,2,   2370.6,2,   -999.0,9,       20,   7.6202,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     17.5,2,20230310,1555
33RO20230306  ,A16N       ,4       ,  2,40201      ,101        ,20230310,1548,  -4.5009, -25.0001,     5538,   5622.0,   0.8166,  34.7064,2,  34.7115,2,    195.9,2,    135.8,2,   113.60,2,    31.20,2,     0.00,2,     2.19,2,    0.215,3,    0.084,2,   0.1734,2,   2260.1,6,   2357.9,3,   1001.3,2,       20,   7.6310,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     16.7,2,20230310,1548
33RO20230306  ,A16N       ,5       ,  1,50124      ,124        ,20230310,2302,  -3.9955, -25.0018,     5388,      3.5,  28.6089,  35.6697,2,  35.6719,2,    184.1,2,    198.0,2,     0.80,2,     0.00,2,     0.02,2,     0.09,2,    1.374,2,    0.906,2,   1.7303,2,   2014.0,2,   2338.3,2,    312.7,2,       20,   8.0516,2,       25,    72.81,2,      1.2,6,     4.71,2,      5.9,2,20230311,0102
33RO20230306  ,A16N       ,5       ,  1,50123      ,123        ,20230310,2302,  -3.9955, -25.0018,     5388,     15.1,  28.6157,  35.6680,2,  35.6666,2,    182.4,2,    197.1,2,     0.90,2,     0.00,2,     0.02,2,     0.09,2,    1.377,2,    0.893,2,   1.6704,2,   2014.9,2,   2339.4,2,    314.4,2,       20,   8.0540,2,       25,    68.21,2,      1.2,2,     4.63,2,      5.9,2,20230311,0101
33RO20230306  ,A16N       ,5       ,  1,50122      ,122        ,20230310,2302,  -3.9955, -25.0018,     5388,     51.2,  27.2821,  36.2574,2,  36.2593,2,    197.9,2,    205.8,2,     1.10,2,     0.00,2,     0.01,2,     0.18,2,    1.488,2,    0.956,2,   1.7606,2,   2060.8,2,   2379.9,2,    341.2,2,       20,   8.0329,2,       25,    60.86,2,      1.2,2,     3.41,2,      6.4,2,20230311,0058
33RO20230306  ,A16N       ,5       ,  1,50121      ,121        ,20230310,2302,  -3.9955, -25.0018,     5388,     82.2,  19.2291,  36.0553,2,  36.0618,2,    134.8,2,    135.4,2,     3.60,2,    10.80,2,     0.13,2,     0.93,2,    2.035,2,    1.247,2,   1.6280,2,   2162.3,2,   2367.5,2,    607.2,2,       20,   7.8177,2,       25,    57.54,2,      0.5,2,    13.98,2,     17.9,2,20230311,0056
33RO20230306  ,A16N       ,5       ,  1,50120      ,120        ,20230310,2302,  -3.9955, -25.0018,     5388,    122.6,  14.6495,  35.4935,2,  35.5001,2,    119.3,2,    121.8,2,     6.30,2,    18.40,2,     0.03,2,     1.32,2,    2.349,2,    1.402,2,   1.3565,2,   2183.6,2,   2333.1,2,    804.4,2,       20,   7.7060,2,       25,    46.07,2,      0.3,2,    16.69,2,     24.4,2,20230311,0055
33RO20230306  ,A16N       ,5       ,  1,50119      ,119        ,20230310,2302,  -3.9955, -25.0018,     5388,    171.5,  12.4530,  35.1918,2,  35.2053,2,    126.6,2,    136.9,2,     8.10,2,    20.10,2,     0.02,2,     1.42,2,    2.470,2,    1.432,2,   1.3080,2,   2178.8,2,   2318.9,2,    845.2,2,       20,   7.6862,2,       25,    45.33,2,      0.3,2,    20.51,2,     23.2,2,20230311,0053
33RO20230306  ,A16N       ,5       ,  1,50118      ,118        ,20230310,2302,  -3.9955, -25.0018,     5388,    276.5,  10.8831,  35.0035,2,  35.0186,2,    105.8,2,    111.5,2,    11.30,2,    26.10,2,     0.01,2,     1.77,2,    2.159,2,    1.192,2,   0.7907,2,   2202.5,2,   2308.6,2,   1043.8,2,       20,   7.6024,2,       25,    43.09,2,      0.3,2,    26.71,2,     28.2,2,20230311,0050
33RO20230306  ,A16N       ,5       ,  1,50117      ,117        ,20230310,2302,  -3.9955, -25.0018,     5388,    376.6,   9.1237,  34.7949,2,  34.7968,2,    112.2,2,    118.8,2,    14.50,2,    29.00,2,     0.01,2,     1.96,2,    1.435,2,    0.754,2,   0.3948,2,   2204.9,6,   2299.8,2,   1130.3,2,       20,   7.5702,2,       25,    42.71,2,      0.4,2,    30.71,2,     30.8,2,20230311,0047
33RO20230306  ,A16N       ,5       ,  1,50116      ,116        ,20230310,2302,  -3.9955, -25.0018,     5388,    451.8,   7.9839,  34.6993,2,  34.7092,2,     85.2,2,     94.7,2,    18.50,2,    34.20,2,     0.01,2,     2.25,2,    0.904,2,    0.463,2,   0.0000,3,   2225.2,2,   2296.4,2,   1343.2,2,       20,   7.5015,2,       25,    45.06,2,      0.3,2,    33.08,2,     25.7,2,20230311,0044
33RO20230306  ,A16N       ,5       ,  1,50115      ,115        ,20230310,2302,  -3.9955, -25.0018,     5388,    651.2,   5.8416,  34.5196,2,  34.5202,2,    120.1,2,    127.6,2,    25.80,2,    35.10,2,     0.01,2,     2.39,2,     -999,9,     -999,9,     -999,9,   2221.1,2,   2296.3,2,   1286.9,6,       20,   7.5178,2,       25,    42.32,2,      0.5,2,    36.79,2,     -999,9,20230311,0040
33RO20230306  ,A16N       ,5       ,  1,50114      ,114        ,20230310,2302,  -3.9955, -25.0018,     5388,    802.3,   4.8212,  34.4990,2,  34.5207,2,    136.4,2,    141.1,2,    31.70,2,    35.20,2,     0.02,2,     2.44,2,    0.384,6,    0.196,6,   0.0000,3,   2219.7,2,   2301.1,2,   1243.6,2,       20,   7.5289,2,       25,    40.16,2,      0.6,2,    37.87,2,     24.1,6,20230311,0036
33RO20230306  ,A16N       ,5       ,  1,50113      ,113        ,20230310,2302,  -3.9955, -25.0018,     5388,    926.0,   4.5027,  34.5591,2,  34.5613,2,    143.9,2,    152.5,2,    33.00,2,    33.80,2,     0.01,2,     2.36,2,    0.215,2,    0.106,2,   0.0000,3,   2217.0,2,   2305.5,2,   1178.9,2,       20,   7.5520,2,       25,    42.39,2,      0.7,2,    34.71,2,     22.6,2,20230311,0033
33RO20230306  ,A16N       ,5       ,  1,50112      ,112        ,20230310,2302,  -3.9955, -25.0018,     5388,   1110.3,   4.4591,  34.7064,2,  34.7101,2,    156.9,2,    167.7,2,    30.00,2,    30.60,2,     0.00,2,     2.13,2,    0.225,2,    0.140,2,     -999,9,   2209.3,2,   2310.0,2,   1068.5,2,       20,   7.5903,2,       25,    41.47,2,      0.7,2,    31.87,2,     20.7,2,20230311,0029
33RO20230306  ,A16N       ,5       ,  1,50111      ,111        ,20230310,2302,  -3.9955, -25.0018,     5388,   1252.1,   4.6408,  34.8462,2,  34.8528,6,    175.2,2,    187.1,2,    24.30,2,    26.80,2,     0.00,2,     1.86,2,    0.352,2,    0.179,2,   0.0000,3,   2196.1,2,   2313.9,2,    952.1,2,       20,   7.6350,2,       25,    42.11,2,      0.7,2,    27.03,2,     18.6,2,20230311,0025
33RO20230306  ,A16N       ,5       ,  1,50110      ,110        ,20230310,2302,  -3.9955, -25.0018,     5388,   1403.5,   4.4555,  34.9160,2,  34.9298,2,    194.9,2,    209.1,2,    21.40,2,    23.70,2,     0.02,2,     1.67,2,    0.443,2,    0.225,2,   0.0000,3,   2184.1,2,   2314.1,2,    872.0,2,       20,   7.6677,2,       25,    41.75,2,      0.8,2,    22.83,2,     16.7,2,20230311,0021
33RO20230306  ,A16N       ,5       ,  1,50109      ,109        ,20230310,2302,  -3.9955, -25.0018,     5388,   1649.4,   4.1094,  34.9656,2,  34.9825,2,    220.4,2,    236.5,2,    18.60,2,    20.50,2,     0.01,2,     1.44,2,    0.673,2,    0.334,2,   0.2436,3,   2170.2,2,   2316.3,2,    794.7,2,       20,   7.7045,2,       25,    42.63,2,      1.0,2,    20.51,2,     14.5,2,20230311,0016
33RO20230306  ,A16N       ,5       ,  1,50108      ,108        ,20230310,2302,  -3.9955, -25.0018,     5388,   1901.2,   3.7031,  34.9653,2,  34.9711,2,    232.5,2,    250.8,2,    19.40,2,    19.30,2,     0.01,2,     1.36,2,    0.680,2,    0.329,2,   0.3760,3,   2167.4,2,   2315.8,2,    762.8,2,       20,   7.7212,2,       25,    43.52,2,      1.0,2,    19.12,2,     13.5,2,20230311,0010
