,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TON,TON_FLAG_W,N2Ohy,N2O_FLAG_Why,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,Nd_D_CONC,Nd_D_CONC_FLAG_W,Nd_143_144_D_RATIO_BOTTLE,Nd_143_144_D_RATIO_BOTTLE_FLAG_W,Nd_143_144_D_RATIO_BOTTLE_ERROR,Nd_143_D_EPSILON_BOTTLE_ERROR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
212,7.0,30.0,213,320620180309,       S04P,1.0,30.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,139.4,1.3113,34.6788,3.0,34.5993,4.0,187.0012,2.0,185.9,2.0,93.0,2.0,33.11,2.0,0.06,2.0,2.23,2.0,,9.0,,9.0,,9.0,2257.9,6.0,2345.62,2.0,7.563,6.0,24.96,1.3163,2.0,0.15,4.0,-154.63,4.0,0.001651816,,9.0,,5.0,,5.0,,1.0,,9.0,20180318.0,1657.0,-68.4141,172.1045,188.4007,2.0,0.072,1.0,4.67,1.0,0.15,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
213,7.0,29.0,214,320620180309,       S04P,1.0,29.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,165.8,1.4211,34.6988,2.0,34.6968,2.0,184.6975,2.0,184.2,2.0,94.8,2.0,33.05,2.0,0.04,2.0,2.22,2.0,,9.0,,9.0,,9.0,2259.1,2.0,2348.16,2.0,7.5671,2.0,24.97,1.4214,2.0,0.58,2.0,-152.95,2.0,0.001659322,,9.0,41.3,2.0,34.7,2.0,,1.0,,9.0,20180318.0,1656.0,-68.414,172.1049,185.6038,2.0,0.066,1.0,4.671,1.0,0.144,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
214,7.0,28.0,215,320620180309,       S04P,1.0,28.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,191.0,1.4332,34.7069,2.0,34.706,2.0,184.5007,2.0,184.6,2.0,95.7,2.0,32.96,2.0,0.02,2.0,2.22,2.0,0.402,2.0,0.222,2.0,0.18,2.0,2260.6,2.0,2348.78,2.0,7.5684,2.0,24.96,1.4332,2.0,0.52,2.0,-152.0,2.0,0.001744706,,9.0,39.4,2.0,,9.0,,1.0,21.8,2.0,20180318.0,1654.0,-68.4139,172.1051,185.0008,2.0,0.065,1.0,4.672,1.0,0.151,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.8,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
215,7.0,27.0,216,320620180309,       S04P,1.0,27.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,235.1,1.4408,34.7174,2.0,34.7164,2.0,185.6026,2.0,185.0,2.0,98.2,2.0,32.77,2.0,0.0,2.0,2.18,2.0,,9.0,,9.0,,9.0,2261.0,2.0,2349.68,2.0,7.5741,2.0,24.95,1.4404,2.0,0.64,2.0,-152.99,2.0,0.001656308,,9.0,41.9,2.0,33.9,2.0,,1.0,,9.0,20180318.0,1651.0,-68.414,172.1046,184.6963,2.0,0.065,1.0,4.676,1.0,0.144,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
216,7.0,26.0,217,320620180309,       S04P,1.0,26.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,286.8,1.3989,34.7209,2.0,34.7204,2.0,186.4935,2.0,185.7,2.0,99.6,2.0,32.7,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2261.9,2.0,2352.76,2.0,7.5747,2.0,24.97,1.3987,2.0,0.56,2.0,-153.45,2.0,0.001654494,,9.0,41.2,2.0,,9.0,,1.0,,9.0,20180318.0,1648.0,-68.4141,172.1035,185.9932,2.0,0.063,1.0,4.678,1.0,0.146,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
217,7.0,25.0,218,320620180309,       S04P,1.0,25.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,337.2,1.3711,34.7226,2.0,34.7223,2.0,187.3001,2.0,187.0,2.0,104.1,2.0,32.58,2.0,0.0,2.0,2.21,2.0,,9.0,,9.0,,9.0,2261.2,2.0,2352.94,2.0,7.5774,2.0,24.95,1.3715,2.0,,9.0,,9.0,,,9.0,39.1,2.0,,9.0,,1.0,,9.0,20180318.0,1646.0,-68.4141,172.1026,186.4008,2.0,0.063,1.0,4.679,1.0,0.138,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
218,7.0,24.0,219,320620180309,       S04P,1.0,24.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,388.4,1.3155,34.7224,2.0,34.7215,2.0,188.701,2.0,188.5,2.0,102.0,2.0,32.57,2.0,0.0,2.0,2.2,2.0,0.264,2.0,0.147,2.0,0.07,2.0,2260.0,2.0,2353.58,2.0,7.5782,2.0,24.96,1.318,2.0,0.56,2.0,-155.16,2.0,0.001657586,,9.0,39.6,2.0,,9.0,,1.0,21.24,2.0,20180318.0,1643.0,-68.4141,172.102,187.9963,2.0,0.063,1.0,4.682,1.0,0.137,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.24,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
219,7.0,23.0,220,320620180309,       S04P,1.0,23.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,439.3,1.2836,34.7234,2.0,34.7227,2.0,189.5964,2.0,189.0,2.0,103.7,2.0,32.52,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.2837,2.0,,9.0,,9.0,,,9.0,42.2,2.0,,9.0,,1.0,,9.0,20180318.0,1640.0,-68.4142,172.102,188.8023,2.0,0.061,1.0,4.682,1.0,0.134,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
220,7.0,22.0,221,320620180309,       S04P,1.0,22.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,489.8,1.258,34.7253,2.0,34.7109,4.0,190.0974,2.0,190.0,2.0,105.2,2.0,32.48,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2262.2,2.0,2355.07,2.0,7.5822,2.0,24.96,1.2589,2.0,0.61,2.0,-154.66,2.0,0.001782307,,9.0,39.9,2.0,,9.0,,1.0,,9.0,20180318.0,1637.0,-68.4141,172.1024,189.5019,2.0,0.062,1.0,4.684,1.0,0.133,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
221,7.0,21.0,222,320620180309,       S04P,1.0,21.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,569.9,1.2031,34.7245,2.0,34.7223,2.0,191.0959,2.0,192.4,2.0,108.2,2.0,32.51,2.0,0.0,2.0,2.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.2035,2.0,0.61,2.0,-156.17,2.0,0.002659404,,9.0,41.1,2.0,,9.0,,1.0,,9.0,20180318.0,1634.0,-68.4141,172.1028,190.802,2.0,0.062,1.0,4.684,1.0,0.134,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
222,7.0,20.0,223,320620180309,       S04P,1.0,20.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,672.1,1.1383,34.7231,2.0,34.7202,2.0,192.8954,2.0,194.3,2.0,110.3,2.0,32.48,2.0,0.0,2.0,2.19,2.0,0.139,2.0,0.082,2.0,0.03,2.0,2263.4,2.0,2358.21,2.0,7.5856,2.0,24.97,1.1388,2.0,,5.0,-160.13,2.0,0.001780343,,9.0,38.8,2.0,,9.0,,1.0,20.66,2.0,20180318.0,1630.0,-68.4141,172.1024,192.5933,2.0,0.06,1.0,4.684,1.0,0.136,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.66,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
223,7.0,19.0,224,320620180309,       S04P,1.0,19.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,772.5,1.0658,34.7207,2.0,34.7204,2.0,195.5007,2.0,194.9,2.0,112.1,2.0,32.48,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.066,2.0,0.59,2.0,-158.93,2.0,0.002248837,,9.0,42.3,2.0,,9.0,,1.0,,9.0,20180318.0,1626.0,-68.4141,172.1022,194.7969,2.0,0.062,1.0,4.684,1.0,0.136,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
224,7.0,18.0,225,320620180309,       S04P,1.0,18.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,874.3,1.0023,34.7185,2.0,34.7176,2.0,196.7021,2.0,197.8,2.0,114.1,2.0,32.45,2.0,0.0,2.0,2.17,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0026,2.0,0.5,2.0,-157.46,2.0,0.001779195,,9.0,43.1,3.0,,9.0,,1.0,,9.0,20180318.0,1623.0,-68.4142,172.102,196.4022,2.0,0.061,1.0,4.684,1.0,0.132,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
225,7.0,17.0,226,320620180309,       S04P,1.0,17.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,976.8,0.9547,34.7173,2.0,34.7157,2.0,198.1993,2.0,198.5,2.0,115.6,2.0,32.44,2.0,0.0,2.0,2.18,2.0,0.121,2.0,0.069,2.0,0.01,2.0,2263.8,2.0,2360.74,2.0,7.5904,6.0,24.96,0.9551,2.0,0.67,2.0,-160.57,2.0,0.001751441,,9.0,45.9,3.0,,9.0,,1.0,21.25,2.0,20180318.0,1619.0,-68.4141,172.1022,197.5993,2.0,0.061,1.0,4.685,1.0,0.132,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.25,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
226,7.0,16.0,227,320620180309,       S04P,1.0,16.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1077.7,0.9022,34.7152,2.0,34.7139,2.0,199.4019,2.0,199.5,2.0,118.9,2.0,32.49,2.0,0.0,2.0,2.18,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.9021,2.0,0.47,2.0,-160.53,2.0,0.001666664,,9.0,39.3,2.0,,9.0,,1.0,,9.0,20180318.0,1616.0,-68.4141,172.1022,199.2976,2.0,0.062,1.0,4.685,1.0,0.131,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
227,7.0,15.0,228,320620180309,       S04P,1.0,15.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1179.8,0.8524,34.7134,2.0,34.7123,2.0,200.5945,2.0,200.6,2.0,119.4,2.0,32.48,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.8525,2.0,0.525,6.0,-159.715,6.0,0.0017588745,,9.0,40.5,2.0,,9.0,,1.0,,9.0,20180318.0,1612.0,-68.4141,172.103,200.4056,2.0,0.061,1.0,4.685,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
228,7.0,14.0,229,320620180309,       S04P,1.0,14.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1280.8,0.8119,34.7123,2.0,34.7113,2.0,201.799,2.0,201.6,2.0,120.5,2.0,32.45,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.8121,2.0,0.55,2.0,-162.2,2.0,0.001754582,,9.0,40.3,2.0,,9.0,,1.0,,9.0,20180318.0,1609.0,-68.414,172.1036,201.8089,2.0,0.061,1.0,4.686,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
229,7.0,13.0,230,320620180309,       S04P,1.0,13.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1382.0,0.7818,34.711,2.0,34.7107,2.0,202.4992,2.0,202.7,2.0,121.1,2.0,32.49,2.0,0.0,2.0,2.2,2.0,0.128,2.0,0.067,2.0,0.0,2.0,2262.5,2.0,2361.41,2.0,7.5946,2.0,24.96,0.7818,2.0,0.56,2.0,-161.03,2.0,0.001674357,,9.0,,9.0,,9.0,,9.0,20.7,2.0,20180318.0,1605.0,-68.414,172.1037,202.6008,2.0,0.061,1.0,4.686,1.0,0.131,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.7,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
230,7.0,12.0,231,320620180309,       S04P,1.0,12.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1484.0,0.7454,34.7095,2.0,34.7096,2.0,203.2033,2.0,203.5,2.0,122.3,2.0,32.47,2.0,0.0,2.0,2.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.7446,2.0,0.56,2.0,-164.33,2.0,0.001768126,,9.0,39.9,2.0,,9.0,,1.0,,9.0,20180318.0,1601.0,-68.414,172.1033,203.6024,2.0,0.061,1.0,4.686,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
231,7.0,11.0,232,320620180309,       S04P,1.0,11.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1586.8,0.7117,34.7079,2.0,34.7082,2.0,204.3999,2.0,204.5,2.0,123.0,2.0,32.51,2.0,0.0,2.0,2.21,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.7116,2.0,0.57,2.0,-161.28,2.0,0.002055652,,9.0,,9.0,,9.0,,9.0,,9.0,20180318.0,1558.0,-68.4141,172.1025,204.6971,2.0,0.061,1.0,4.686,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
232,7.0,10.0,233,320620180309,       S04P,1.0,10.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1686.7,0.6711,34.7068,2.0,34.7074,2.0,205.1046,2.0,206.3,2.0,123.8,2.0,32.56,2.0,0.0,2.0,2.21,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.6711,2.0,0.58,2.0,-163.91,2.0,0.00171266,,9.0,39.2,2.0,,9.0,,1.0,,9.0,20180318.0,1554.0,-68.4142,172.1021,205.4985,2.0,0.061,1.0,4.686,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
233,7.0,9.0,234,320620180309,       S04P,1.0,9.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1788.0,0.6223,34.7054,2.0,34.7045,2.0,206.1016,2.0,206.9,2.0,125.6,2.0,32.6,2.0,0.0,2.0,2.22,2.0,0.176,2.0,0.098,2.0,0.12,2.0,2260.6,2.0,2361.41,2.0,7.6158,3.0,24.98,0.6221,2.0,0.57,2.0,-159.11,2.0,0.00167799,,9.0,,9.0,,9.0,,9.0,20.07,2.0,20180318.0,1550.0,-68.4141,172.1024,206.9966,2.0,0.061,1.0,4.686,1.0,0.127,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.07,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
234,7.0,8.0,235,320620180309,       S04P,1.0,8.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,1963.3,0.5432,34.7027,2.0,34.7009,2.0,207.802,2.0,209.0,2.0,126.3,2.0,32.57,2.0,0.0,2.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.5435,2.0,0.52,3.0,-159.33,2.0,0.00223302,,9.0,,5.0,,9.0,,1.0,,9.0,20180318.0,1545.0,-68.4141,172.103,209.2008,2.0,0.061,1.0,4.686,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
235,7.0,7.0,236,320620180309,       S04P,1.0,7.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,2166.2,0.4624,34.6999,2.0,34.6992,2.0,211.3017,2.0,211.0,2.0,126.7,2.0,32.59,2.0,0.0,2.0,2.22,2.0,0.32,2.0,0.179,2.0,0.17,2.0,2262.7,2.0,2361.55,2.0,7.5931,2.0,24.97,0.4626,2.0,0.62,2.0,-161.39,2.0,0.001661506,,9.0,,9.0,,9.0,,9.0,19.96,2.0,20180318.0,1540.0,-68.4141,172.1033,212.1961,2.0,0.06,1.0,4.684,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.96,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
236,7.0,6.0,237,320620180309,       S04P,1.0,6.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,2370.2,0.3917,34.6966,2.0,34.697,2.0,213.8978,2.0,213.2,2.0,126.4,2.0,32.57,2.0,0.0,2.0,2.26,2.0,0.446,2.0,0.245,2.0,0.19,2.0,2264.6,2.0,2360.87,2.0,7.5941,2.0,24.96,0.3916,2.0,0.6,2.0,-160.78,2.0,0.001737471,,9.0,41.8,2.0,,9.0,,1.0,19.71,2.0,20180318.0,1534.0,-68.4141,172.1023,214.3964,2.0,0.061,1.0,4.686,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.71,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
237,7.0,5.0,238,320620180309,       S04P,1.0,5.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,2575.6,0.3325,34.6939,2.0,34.6933,2.0,216.5989,2.0,215.7,2.0,125.0,2.0,32.53,2.0,0.0,2.0,2.25,2.0,0.588,2.0,0.331,2.0,0.23,2.0,2262.5,2.0,2362.12,2.0,7.5923,2.0,24.96,0.3328,2.0,0.57,2.0,-161.42,2.0,0.002160367,,9.0,,9.0,,9.0,,9.0,20.07,2.0,20180318.0,1528.0,-68.4141,172.1025,216.3967,2.0,0.06,1.0,4.685,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.07,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
238,7.0,4.0,239,320620180309,       S04P,1.0,4.0,2.0,20180318.0,1503.0,-68.4141,172.1033,3284,2779.9,0.268,34.691,2.0,34.6913,2.0,219.2954,2.0,218.0,2.0,122.9,2.0,32.44,2.0,0.0,2.0,2.22,2.0,0.743,2.0,0.409,2.0,0.25,2.0,2263.7,2.0,2361.69,2.0,7.5917,6.0,24.97,0.2681,2.0,0.6,2.0,-157.31,2.0,0.001656917,,9.0,42.2,2.0,,9.0,,1.0,19.78,2.0,20180318.0,1523.0,-68.4141,172.1024,218.5021,2.0,0.061,1.0,4.685,1.0,0.127,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.78,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
