STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
33,116,774,33RO20100308,      A13.5,1,16,11709,2,20100322,1114,-37.9998,0.9838,4776,749.9,4.4017,34.2215,2,34.2222,2,241.8,2,242.1,2,20.4,2,28.13,2,0.0,2,1.97,2,3.578,2,1.867,2,0.986,2,2168.4,2,2284.5,2,917.0,2,20.0,7.6558,2,25.0,,9,,9,,9,4.4021,2,1.1,2,-30.0,2,2.8,3.499,3,39.36,2,30.24,2,749.9,4.3444,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,115,775,33RO20100308,      A13.5,1,15,11006,2,20100322,1114,-37.9998,0.9838,4776,874.2,3.8519,34.2328,2,34.2333,2,234.6,2,234.5,2,27.14,2,29.65,2,0.0,2,2.08,2,3.095,2,1.591,2,0.746,2,2180.1,2,2289.4,2,958.4,2,20.0,7.6393,2,25.0,,9,,9,,9,3.8511,2,0.9,2,-47.5,2,3.1,3.258,3,39.09,2,31.38,2,874.2,3.788,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,114,776,33RO20100308,      A13.5,1,14,11708,2,20100322,1114,-37.9998,0.9838,4776,999.5,3.4919,34.2846,2,34.286,2,220.0,2,220.0,2,35.98,2,31.13,2,0.0,2,2.18,2,2.379,2,1.188,2,0.497,2,2194.8,2,2297.5,2,1017.6,2,20.0,7.618,2,25.0,,9,,9,,9,3.4904,2,0.86,2,-68.5,2,4.1,2.679,3,38.6,2,33.18,2,999.5,3.4206,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,113,777,33RO20100308,      A13.5,1,13,11031,2,20100322,1114,-37.9998,0.9838,4776,1101.4,3.3119,34.3434,2,34.3448,2,207.2,2,207.3,2,42.95,2,31.94,2,0.0,2,2.24,2,1.745,2,0.847,2,0.319,2,2207.4,2,2305.2,2,1055.4,2,20.0,7.6048,2,25.0,,9,,9,,9,3.3111,2,0.84,2,-79.6,2,3.5,2.076,3,37.97,2,33.39,2,1101.4,3.2339,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,112,778,33RO20100308,      A13.5,1,12,11027,2,20100322,1114,-37.9998,0.9838,4776,1198.7,3.1556,34.3798,2,34.3803,2,200.8,2,200.6,2,47.91,2,32.34,2,0.0,2,2.28,2,1.432,2,0.691,2,0.27,2,2215.3,2,2310.1,2,1085.5,2,20.0,7.5949,2,25.0,,9,,9,,9,3.1544,2,1.61,4,-92.0,2,2.8,1.802,3,37.84,2,33.95,2,1198.7,3.0712,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,111,779,33RO20100308,      A13.5,1,11,11707,2,20100322,1114,-37.9998,0.9838,4776,1399.9,2.8845,34.5017,2,34.5036,2,187.4,2,187.7,2,58.42,6,32.57,6,0.0,6,2.28,6,0.693,6,0.337,6,0.133,6,2230.8,2,2322.4,2,1117.0,2,20.0,7.5854,2,25.0,,9,,9,,9,2.885,2,0.75,2,-112.2,2,2.5,1.02,3,38.17,2,34.12,2,1399.9,2.7863,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,110,780,33RO20100308,      A13.5,1,10,11003,2,20100322,1114,-37.9998,0.9838,4776,1599.8,2.7756,34.6004,2,34.601,2,182.9,2,183.3,2,63.82,6,31.94,6,0.0,6,2.24,6,0.361,2,0.177,2,0.074,2,2235.5,6,2330.1,6,1108.9,2,20.0,7.5888,2,25.0,,9,,9,,9,2.776,2,0.65,2,-128.1,2,2.5,0.598,3,38.58,2,33.43,2,1599.8,2.662,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,109,781,33RO20100308,      A13.5,1,9,11706,2,20100322,1114,-37.9998,0.9838,4776,1899.9,2.7156,34.715,2,34.7144,2,190.4,2,191.0,2,64.54,6,29.94,6,0.0,6,2.08,6,0.135,2,0.065,2,0.046,2,2231.0,2,2335.0,2,1043.1,2,20.0,7.6163,2,25.0,,9,,9,,9,2.715,2,0.64,2,-132.6,2,2.4,0.282,3,38.4,2,31.45,2,1899.9,2.5769,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,108,782,33RO20100308,      A13.5,1,8,11033,2,20100322,1114,-37.9998,0.9838,4776,2199.9,2.6422,34.7894,2,34.7908,2,205.0,2,206.3,2,60.82,6,27.62,6,0.0,6,1.92,6,0.054,2,0.027,2,0.0,2,2219.2,2,2338.0,2,949.4,2,20.0,7.6512,2,25.0,,9,,9,,9,2.6414,2,0.8,2,-128.2,2,2.4,0.165,3,39.42,2,29.06,2,2199.9,2.4775,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,107,783,33RO20100308,      A13.5,1,7,11705,2,20100322,1114,-37.9998,0.9838,4776,2499.7,2.5332,34.8242,2,34.8247,2,215.8,2,217.4,2,58.73,6,26.14,6,0.0,6,1.81,6,0.026,2,0.012,2,0.0,2,2214.3,2,2337.7,2,896.4,2,20.0,7.6725,2,25.0,,9,,9,,9,2.5325,2,0.78,2,-128.4,2,2.4,0.084,3,38.11,2,27.3,2,2499.7,2.3423,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,106,784,33RO20100308,      A13.5,1,6,11029,2,20100322,1114,-37.9998,0.9838,4776,2800.7,2.4314,34.8382,2,34.8389,2,222.7,2,223.6,2,58.74,6,25.43,6,0.0,6,1.78,6,0.017,2,0.008,2,0.0,2,2211.1,2,2340.8,2,870.9,2,20.0,7.6855,2,25.0,,9,,9,,9,2.4313,2,0.81,2,-124.1,2,3.4,0.058,3,39.38,2,26.86,2,2800.7,2.2133,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,105,785,33RO20100308,      A13.5,1,5,11704,2,20100322,1114,-37.9998,0.9838,4776,3199.8,2.2714,34.8405,2,34.8409,2,225.8,2,226.4,6,62.09,6,25.34,6,0.0,6,1.75,6,0.014,2,0.006,2,0.004,2,2213.2,2,2342.9,2,859.5,6,20.0,7.6896,2,25.0,,9,,9,,9,2.2708,2,0.82,2,-136.2,2,2.5,0.05,3,38.77,2,26.73,2,3199.8,2.0165,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,104,786,33RO20100308,      A13.5,1,4,11030,4,20100322,1114,-37.9998,0.9838,4776,3599.0,1.9954,34.8196,4,34.8638,4,223.4,4,243.5,4,2.18,4,0.0,4,0.0,4,0.21,4,,5,,5,,5,,9,,9,,9,,,9,,,9,,9,,9,1.9955,2,,9,,9,,,5,,9,,9,3599.0,1.7055,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,103,787,33RO20100308,      A13.5,1,3,11703,2,20100322,1114,-37.9998,0.9838,4776,3999.5,1.4545,34.7688,2,34.769,2,218.5,2,219.1,2,94.04,6,28.87,6,0.0,6,2.03,6,0.046,6,0.023,6,0.005,6,2240.7,2,2360.1,2,949.5,2,20.0,7.6574,2,25.0,,9,,9,,9,1.4544,2,0.66,2,-144.9,2,2.9,0.131,3,38.01,2,30.06,2,3999.5,1.1363,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,102,788,33RO20100308,      A13.5,1,2,11702,2,20100322,1114,-37.9998,0.9838,4776,4400.4,1.1487,34.7397,2,34.7399,2,217.6,2,217.5,6,106.1,6,30.16,6,0.0,6,2.11,6,0.072,2,0.035,2,0.0,2,2253.6,2,2366.0,2,980.0,2,20.0,7.6418,2,25.0,,9,,9,,9,1.1479,2,0.62,2,-156.0,2,2.3,0.193,3,37.89,2,31.6,2,4400.4,0.7954,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
33,101,789,33RO20100308,      A13.5,1,1,11701,2,20100322,1114,-37.9998,0.9838,4776,4843.9,1.1304,34.7333,2,34.736,2,217.0,2,216.7,2,108.86,6,30.47,6,0.0,6,2.14,2,0.085,2,0.042,2,0.014,2,2253.4,6,2367.8,6,988.7,2,20.0,7.6395,2,25.0,,9,,9,,9,1.1296,2,0.56,2,-153.0,2,2.4,0.218,3,39.17,2,31.93,2,4843.9,0.7268,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,124,790,33RO20100308,      A13.5,1,24,11714,2,20100322,1733,-37.4998,0.9918,5013,5.3,18.5633,35.0573,2,35.0571,2,236.4,2,238.3,2,0.66,2,0.04,2,0.0,2,0.18,2,2.368,2,1.437,2,1.362,2,2054.9,6,2315.5,6,400.2,2,20.0,7.9818,2,25.0,,9,,9,,9,18.559,2,,9,,9,,2.751,3,,9,,9,5.3,18.5624,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,123,791,33RO20100308,      A13.5,1,23,11713,2,20100322,1733,-37.4998,0.9918,5013,40.3,18.0824,35.1394,2,35.1424,2,238.0,2,239.2,2,0.78,2,0.05,2,0.0,2,0.18,2,2.386,2,1.446,2,1.372,2,2058.6,2,2319.7,2,400.2,2,20.0,7.9811,2,25.0,,9,,9,,9,18.0872,2,,9,,9,,2.636,3,,9,,9,40.3,18.0755,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,122,792,33RO20100308,      A13.5,1,22,11712,2,20100322,1733,-37.4998,0.9918,5013,80.1,14.9645,35.1976,2,35.2023,2,245.0,2,245.6,2,1.14,2,0.38,2,0.18,2,0.27,2,2.75,2,1.646,2,1.491,2,2078.5,2,2321.4,2,443.6,6,20.0,7.9434,2,25.0,,9,,9,,9,14.9702,2,,9,,9,,2.282,3,,9,,9,80.1,14.9524,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,121,793,33RO20100308,      A13.5,1,21,11010,2,20100322,1733,-37.4998,0.9918,5013,130.1,13.7857,35.1575,2,35.1564,2,229.1,2,231.5,2,1.83,2,5.24,2,0.02,2,0.52,2,2.86,2,1.699,2,1.516,2,2098.2,2,2317.1,2,504.2,2,20.0,7.8978,2,25.0,,9,,9,,9,13.786,2,,9,,9,,1.656,3,,9,,9,130.1,13.7671,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,120,794,33RO20100308,      A13.5,1,20,11715,2,20100322,1733,-37.4998,0.9918,5013,189.8,12.5773,35.0345,2,35.0425,2,237.4,2,233.7,2,2.05,2,7.65,2,0.01,2,0.66,2,3.027,2,1.788,2,1.531,2,2108.0,2,2312.7,2,538.0,2,20.0,7.8701,2,25.0,,9,,9,,9,12.5787,2,,9,,9,,1.891,3,,9,,9,189.8,12.5518,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,119,795,33RO20100308,      A13.5,1,19,11007,2,20100322,1733,-37.4998,0.9918,5013,250.5,12.1,35.0595,2,35.0579,2,224.4,2,224.3,6,3.08,2,10.39,2,0.01,2,0.81,2,3.081,2,1.792,2,1.375,2,2118.8,2,2312.5,2,584.5,2,20.0,7.8434,2,25.0,,9,,9,,9,12.0994,2,,9,,9,,1.453,3,,9,,9,250.5,12.067,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,118,796,33RO20100308,      A13.5,1,18,11710,2,20100322,1733,-37.4998,0.9918,5013,399.8,9.886,34.7669,2,34.7664,2,232.0,2,231.6,2,4.38,6,15.05,6,0.0,6,1.1,6,3.363,2,1.919,2,1.396,2,2131.0,2,2298.7,2,660.5,2,20.0,7.7902,2,25.0,,9,,9,,9,9.8959,2,,9,,9,,1.964,3,,9,,9,399.8,9.8396,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,117,797,33RO20100308,      A13.5,1,17,11025,2,20100322,1733,-37.4998,0.9918,5013,550.5,7.7183,34.5192,2,34.513,2,221.4,2,220.2,2,9.39,6,22.14,6,0.0,6,1.55,6,3.429,2,1.855,2,1.068,2,2152.6,2,2288.2,2,804.9,2,20.0,7.7151,2,25.0,,9,,9,,9,7.7181,2,,9,,9,,2.518,3,,9,,9,550.5,7.6629,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,116,798,33RO20100308,      A13.5,1,16,11709,2,20100322,1733,-37.4998,0.9918,5013,699.6,5.3698,34.2802,2,34.2801,2,237.7,2,236.0,2,13.94,2,26.59,2,0.0,2,1.85,2,3.691,2,1.947,2,1.078,2,2162.2,2,2281.5,2,888.1,2,20.0,7.673,2,25.0,,9,,9,,9,5.378,2,,9,,9,,3.362,3,,9,,9,699.6,5.3113,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,115,799,33RO20100308,      A13.5,1,15,11006,2,20100322,1733,-37.4998,0.9918,5013,899.6,4.0463,34.2563,2,34.2571,2,230.5,2,230.7,2,25.05,2,29.64,2,0.0,2,2.06,2,2.925,2,1.483,2,0.671,2,2181.3,2,2290.5,2,958.0,2,20.0,7.6433,2,25.0,,9,,9,,9,4.046,2,,9,,9,,3.238,3,,9,,9,899.6,3.979,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,114,800,33RO20100308,      A13.5,1,14,11708,2,20100322,1733,-37.4998,0.9918,5013,1099.8,3.4163,34.3323,2,34.3322,2,209.2,2,209.3,2,39.11,2,31.89,2,0.0,2,2.23,2,,9,,9,,9,2204.9,2,2302.7,2,1043.0,2,20.0,7.61,2,25.0,,9,,9,,9,3.4179,2,,9,,9,,,9,,9,,9,1099.8,3.3375,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,113,801,33RO20100308,      A13.5,1,13,11031,2,20100322,1733,-37.4998,0.9918,5013,1300.3,3.0442,34.4239,2,34.4244,2,194.1,2,193.7,2,50.8,2,32.86,2,0.0,2,2.3,2,1.103,2,0.529,2,0.162,2,2222.1,2,2314.6,2,1099.9,2,20.0,7.5897,2,25.0,,9,,9,,9,3.044,2,,9,,9,,1.51,3,,9,,9,1300.3,2.9526,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,112,802,33RO20100308,      A13.5,1,12,11027,2,20100322,1733,-37.4998,0.9918,5013,1499.6,2.8287,34.5418,2,34.5413,2,185.0,2,185.2,2,59.43,2,32.53,2,0.0,2,2.28,2,,9,,9,,9,2234.3,6,2323.0,2,1113.5,2,20.0,7.5884,2,25.0,,9,,9,,9,2.8278,2,,9,,9,,,9,,9,,9,1499.6,2.7229,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,111,803,33RO20100308,      A13.5,1,11,11707,2,20100322,1733,-37.4998,0.9918,5013,1799.4,2.74,34.6661,2,34.6655,2,186.3,2,186.5,2,63.52,2,31.07,2,0.0,2,2.17,2,0.222,2,0.108,2,0.065,2,2235.5,2,2333.3,2,1067.8,2,20.0,7.6047,2,25.0,,9,,9,,9,2.7395,2,,9,,9,,0.436,3,,9,,9,1799.4,2.6098,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,110,804,33RO20100308,      A13.5,1,10,11003,2,20100322,1733,-37.4998,0.9918,5013,2100.5,2.6765,34.7608,2,34.7608,2,198.9,2,199.3,2,61.37,2,28.57,2,0.0,2,1.99,2,,9,,9,,9,2226.1,2,2336.0,2,988.9,2,20.0,7.6379,2,25.0,,9,,9,,9,2.6765,2,,9,,9,,,9,,9,,9,2100.5,2.5204,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,109,805,33RO20100308,      A13.5,1,9,11706,2,20100322,1733,-37.4998,0.9918,5013,2399.1,2.5869,34.8132,2,34.8133,2,213.4,2,213.7,2,57.7,2,26.67,2,0.0,2,1.84,2,0.034,2,0.016,2,0.035,2,2215.9,2,2336.4,2,921.0,2,20.0,7.6672,2,25.0,,9,,9,,9,2.5869,2,,9,,9,,0.105,3,,9,,9,2399.1,2.4046,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,108,806,33RO20100308,      A13.5,1,8,11033,2,20100322,1733,-37.4998,0.9918,5013,2799.9,2.4261,34.8373,2,34.8353,2,222.3,2,223.0,2,57.68,2,25.49,2,0.0,2,1.76,2,,9,,9,,9,2212.3,2,2339.3,2,882.7,2,20.0,7.6855,2,25.0,,9,,9,,9,2.4255,2,,9,,9,,,9,,9,,9,2799.9,2.2082,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,107,807,33RO20100308,      A13.5,1,7,11705,2,20100322,1733,-37.4998,0.9918,5013,3000.2,2.3415,34.84,2,34.8407,2,224.9,2,225.3,2,59.34,6,25.47,6,0.0,6,1.75,6,0.015,6,0.008,6,0.0,6,2213.6,2,2323.0,4,864.2,6,20.0,7.6892,2,25.0,,9,,9,,9,2.341,2,,9,,9,,0.051,3,,9,,9,3000.2,2.1054,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,106,808,33RO20100308,      A13.5,1,6,11029,2,20100322,1733,-37.4998,0.9918,5013,3399.1,2.1029,34.8285,2,34.8278,2,224.3,2,225.0,2,67.41,6,26.1,6,0.0,6,1.8,6,0.019,2,0.009,2,0.0,2,2221.4,2,2349.3,2,875.5,2,20.0,7.6869,2,25.0,,9,,9,,9,2.1025,2,,9,,9,,0.057,3,,9,,9,3399.1,1.8314,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,105,809,33RO20100308,      A13.5,1,5,11704,2,20100322,1733,-37.4998,0.9918,5013,3799.9,1.6459,34.7859,2,34.7855,2,220.2,2,220.1,6,85.78,6,28.25,6,0.0,6,1.96,6,0.037,2,0.02,2,0.036,2,2236.7,2,2356.8,2,925.0,2,20.0,7.6643,2,25.0,,9,,9,,9,1.6454,2,,9,,9,,0.097,3,,9,,9,3799.9,1.3439,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,104,810,33RO20100308,      A13.5,1,4,11030,2,20100322,1733,-37.4998,0.9918,5013,4199.3,1.2207,34.7476,2,34.7466,2,217.8,2,217.1,2,102.16,6,29.98,6,0.0,6,2.09,6,0.07,2,0.034,2,0.0,2,2249.1,2,2363.3,2,970.8,2,20.0,7.6466,2,25.0,,9,,9,,9,1.2203,2,,9,,9,,0.169,3,,9,,9,4199.3,0.8876,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,103,811,33RO20100308,      A13.5,1,3,11703,2,20100322,1733,-37.4998,0.9918,5013,4599.5,1.1302,34.736,2,34.7359,2,217.6,2,216.8,2,106.85,6,30.46,6,0.0,6,2.11,6,0.081,2,0.04,2,0.046,2,2252.6,2,2367.6,2,981.4,2,20.0,7.6411,2,25.0,,9,,9,,9,1.1295,2,,9,,9,,0.191,3,,9,,9,4599.5,0.755,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,102,812,33RO20100308,      A13.5,1,2,11702,2,20100322,1733,-37.4998,0.9918,5013,4800.0,1.1345,34.7344,2,34.7386,2,217.4,2,217.7,2,107.84,6,30.55,6,0.0,6,2.13,6,0.084,2,0.041,2,0.041,2,2253.5,2,2366.6,2,987.1,2,20.0,7.6403,2,25.0,,9,,9,,9,1.1339,2,,9,,9,,0.195,3,,9,,9,4800.0,0.7359,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
34,101,813,33RO20100308,      A13.5,1,1,11701,2,20100322,1733,-37.4998,0.9918,5013,5094.9,1.1565,34.7328,2,34.7343,2,217.3,2,216.3,2,108.25,6,30.65,6,0.0,6,2.14,6,0.084,2,0.041,2,0.029,2,2253.8,6,2368.3,6,989.5,2,20.0,7.6406,2,25.0,,9,,9,,9,1.1559,2,,9,,9,,0.196,3,,9,,9,5094.9,0.722,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,124,814,33RO20100308,      A13.5,1,24,11714,2,20100322,2344,-37.0005,1.0002,4963,4.8,19.1991,35.1832,2,35.1822,2,234.3,2,234.4,2,0.77,2,0.0,2,0.0,2,0.17,2,2.294,2,1.396,2,1.289,2,2059.0,6,2322.7,6,398.4,2,20.0,7.9823,2,25.0,,9,,9,,9,19.1988,2,,9,,9,,2.608,3,62.06,2,3.67,2,4.8,19.1982,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,123,815,33RO20100308,      A13.5,1,23,11713,2,20100322,2344,-37.0005,1.0002,4963,50.0,18.1082,35.172,2,35.1639,2,240.3,2,243.5,2,0.85,2,0.01,2,0.0,2,0.18,2,2.456,2,1.473,2,1.371,2,2059.7,2,2320.0,2,403.4,2,20.0,7.9749,2,25.0,,9,,9,,9,18.1148,2,,9,,9,,2.439,3,62.75,2,4.63,2,50.0,18.0996,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,122,816,33RO20100308,      A13.5,1,22,11712,2,20100322,2344,-37.0005,1.0002,4963,75.0,15.5198,35.1339,2,35.1089,2,252.3,2,250.2,2,0.98,2,0.6,2,0.13,2,0.28,2,2.769,6,1.668,6,1.471,2,2075.6,2,2316.5,2,446.9,2,20.0,7.9433,2,25.0,,9,,9,,9,15.5503,2,,9,,9,,2.244,3,57.77,2,5.57,2,75.0,15.5082,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,121,817,33RO20100308,      A13.5,1,21,11010,2,20100322,2344,-37.0005,1.0002,4963,100.0,13.8586,35.0733,2,35.0783,2,238.8,2,238.2,2,1.41,2,4.29,2,0.05,2,0.48,2,2.921,2,1.765,2,1.992,4,2093.6,2,2314.1,2,494.3,2,20.0,7.9006,2,25.0,,9,,9,,9,13.8605,2,,9,,9,,2.064,3,55.93,2,8.3,2,100.0,13.8443,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,120,818,33RO20100308,      A13.5,1,20,11715,2,20100322,2344,-37.0005,1.0002,4963,199.7,12.5131,35.1094,2,35.1126,2,220.9,2,224.7,2,2.76,2,9.28,2,0.01,2,0.75,2,3.026,2,1.763,2,1.413,2,2117.2,2,2316.2,2,561.7,6,20.0,7.8547,2,25.0,,9,,9,,9,12.5139,2,,9,,9,,1.433,3,49.74,2,12.01,2,199.7,12.4863,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,119,819,33RO20100308,      A13.5,1,19,11007,2,20100322,2344,-37.0005,1.0002,4963,299.6,11.1536,34.9476,2,34.9482,2,221.8,2,223.3,2,4.04,2,12.86,2,0.0,2,0.97,2,3.175,2,1.81,2,1.342,2,2128.4,2,2306.0,2,621.2,2,20.0,7.8146,2,25.0,,9,,9,,9,11.1534,2,,9,,9,,1.454,3,46.33,2,14.96,2,299.6,11.1162,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,118,820,33RO20100308,      A13.5,1,18,11710,2,20100322,2344,-37.0005,1.0002,4963,399.4,9.6993,34.7589,2,34.7584,2,218.6,2,219.4,6,6.05,2,16.94,2,0.0,2,1.22,2,3.276,2,1.814,2,1.168,2,2139.0,2,2299.1,2,690.8,2,20.0,7.768,2,25.0,,9,,9,,9,9.7,2,,9,,9,,1.745,3,44.76,2,19.26,2,399.4,9.6535,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,117,821,33RO20100308,      A13.5,1,17,11025,2,20100322,2344,-37.0005,1.0002,4963,550.8,7.2092,34.4663,2,34.4647,2,215.9,2,217.1,2,11.0,2,23.69,2,0.0,2,1.66,2,3.386,2,1.807,2,1.02,2,2158.3,2,2286.6,2,836.2,2,20.0,7.6936,2,25.0,,9,,9,,9,7.2086,2,,9,,9,,2.499,3,43.69,2,25.72,2,550.8,7.1559,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,116,822,33RO20100308,      A13.5,1,16,11709,2,20100322,2344,-37.0005,1.0002,4963,700.0,5.4168,34.3117,2,34.3116,2,226.6,2,227.5,2,16.14,2,26.93,2,0.0,2,1.89,2,3.369,2,1.751,2,0.854,2,2167.2,2,2283.9,2,896.2,2,20.0,7.6643,2,25.0,,9,,9,,9,5.4199,2,,9,,9,,3.065,3,41.58,2,28.55,2,700.0,5.358,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,115,823,33RO20100308,      A13.5,1,15,11006,2,20100322,2344,-37.0005,1.0002,4963,850.1,4.249,34.2654,2,34.2665,2,228.9,2,229.0,2,23.99,2,29.38,2,0.0,2,2.06,2,2.967,2,1.513,2,0.702,2,2179.7,2,2289.6,2,950.0,2,20.0,7.6439,2,25.0,,9,,9,,9,4.2535,2,,9,,9,,3.103,3,39.21,2,31.14,2,850.1,4.1843,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,114,824,33RO20100308,      A13.5,1,14,11708,2,20100322,2344,-37.0005,1.0002,4963,1000.6,3.7162,34.3134,2,34.3085,2,216.1,2,214.6,2,34.87,2,31.23,2,0.0,2,2.19,2,2.258,2,1.122,2,0.431,2,2198.1,2,2298.3,2,1018.8,2,20.0,7.6163,2,25.0,,9,,9,,9,3.7223,2,,9,,9,,2.58,3,39.17,2,33.22,2,1000.6,3.643,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,113,825,33RO20100308,      A13.5,1,13,11031,2,20100322,2344,-37.0005,1.0002,4963,1199.7,3.2215,34.3998,2,34.3993,2,194.0,2,195.0,2,48.45,2,32.85,2,0.0,2,2.31,2,1.325,2,0.636,2,0.232,2,2219.4,2,2312.6,2,1099.9,2,20.0,7.5884,2,25.0,,9,,9,,9,3.2245,2,,9,,9,,1.707,3,38.61,2,34.35,2,1199.7,3.1363,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
35,112,826,33RO20100308,      A13.5,1,12,11027,2,20100322,2344,-37.0005,1.0002,4963,1399.9,2.8983,34.4932,2,34.4939,2,188.3,2,188.6,2,55.95,2,32.7,2,0.0,2,2.3,2,0.732,2,0.352,2,0.121,2,2228.7,2,2322.3,2,1116.7,2,20.0,7.5847,2,25.0,,9,,9,,9,2.8977,2,,9,,9,,1.089,3,38.32,2,34.5,2,1399.9,2.8,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
