,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CALCIUM,CALCIUM_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,SALTREF,SALTREF_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,DSI30,DSI30_FLAG_W,CDOM_NASA,CDOM_NASA_FLAG_W,CDOM_UCSB,CDOM_UCSB_FLAG_W,D15N_NO2+NO3,D15N_NO2+NO3_FLAG_W,D18O_NO2+NO3,D18O_NO2+NO3_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
38,2.0,33.0,39,320620140320,       P16S,1.0,33.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,74.3,2.0285,33.7879,2.0,33.7905,2.0,327.1,2.0,326.8,2.0,22.46,2.0,25.66,2.0,0.22,2.0,1.7,2.0,,9.0,,9.0,,9.0,2153.4,2.0,2279.2,6.0,7.7899,2.0,20.0,,9.0,,9.0,,9.0,2.0291,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,328.0,-63.4999,-175.9998,33.9498,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
39,2.0,31.0,40,320620140320,       P16S,1.0,31.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,99.7,1.6963,33.8153,2.0,33.8075,2.0,327.6,2.0,326.0,2.0,24.91,2.0,26.0,2.0,0.23,2.0,1.77,2.0,5.486,2.0,2.883,2.0,2.84,2.0,2157.5,2.0,2286.4,2.0,7.7673,2.0,20.0,,9.0,,9.0,,9.0,1.7078,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,326.0,-63.4999,-175.9997,33.9669,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,15.555,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
40,2.0,30.0,41,320620140320,       P16S,1.0,30.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,123.3,0.5042,34.0087,2.0,34.0084,2.0,300.0,2.0,302.4,2.0,40.33,2.0,30.54,2.0,0.24,2.0,2.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.5051,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,325.0,-63.4999,-175.9998,34.1688,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
41,2.0,29.0,42,320620140320,       P16S,1.0,29.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,126.0,0.4925,34.015,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.4993,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,325.0,-63.4999,-175.9998,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
42,2.0,28.0,43,320620140320,       P16S,1.0,28.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,149.4,0.8403,34.1293,2.0,34.1287,2.0,286.5,2.0,268.0,2.0,47.85,2.0,32.62,2.0,0.01,2.0,2.26,2.0,4.231,2.0,2.165,2.0,1.87,2.0,2210.8,2.0,2296.9,3.0,7.6541,2.0,20.0,,9.0,,9.0,,9.0,0.8456,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,323.0,-63.4999,-175.9997,34.2897,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.7424,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
43,2.0,27.0,44,320620140320,       P16S,1.0,27.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,201.6,1.6712,34.3205,2.0,34.3142,2.0,220.3,2.0,214.8,2.0,58.68,2.0,34.54,2.0,0.0,2.0,2.39,2.0,,9.0,,9.0,,9.0,2234.9,2.0,2308.9,2.0,7.6223,2.0,20.0,,9.0,,9.0,,9.0,1.6693,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,321.0,-63.4999,-175.9997,34.476,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
44,2.0,26.0,45,320620140320,       P16S,1.0,26.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,250.8,1.9776,34.4288,2.0,34.4312,2.0,191.0,2.0,189.5,2.0,66.87,2.0,35.07,2.0,0.0,2.0,2.42,2.0,1.733,2.0,0.888,2.0,0.9,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,1.9781,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,320.0,-63.4998,-175.9997,34.5936,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,26.3855,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
45,2.0,25.0,46,320620140320,       P16S,1.0,25.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,300.2,2.1585,34.4989,2.0,34.4985,2.0,179.3,2.0,178.6,2.0,70.97,2.0,35.0,2.0,0.0,2.0,2.42,2.0,,9.0,,9.0,,9.0,2253.9,2.0,2323.2,2.0,7.6114,2.0,20.0,,9.0,,9.0,,9.0,2.1582,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,318.0,-63.4998,-175.9997,34.6612,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
46,2.0,24.0,47,320620140320,       P16S,1.0,24.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,347.9,2.1838,34.5415,2.0,34.5408,2.0,174.2,2.0,175.1,2.0,73.7,2.0,34.75,2.0,0.0,2.0,2.4,2.0,1.001,2.0,0.529,2.0,0.38,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,2.185,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,316.0,-63.4999,-175.9998,34.7036,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,26.0502,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
47,2.0,23.0,48,320620140320,       P16S,1.0,23.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,400.4,2.2917,34.5836,2.0,34.583,2.0,173.3,2.0,172.8,2.0,74.58,2.0,34.13,2.0,0.0,2.0,2.35,2.0,,9.0,,9.0,,9.0,2256.2,2.0,2331.9,2.0,7.6106,2.0,20.0,,9.0,,9.0,,9.0,2.2918,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,314.0,-63.4999,-175.9997,34.7461,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
48,2.0,22.0,49,320620140320,       P16S,1.0,22.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,451.2,2.2702,34.6047,2.0,34.6038,2.0,173.2,2.0,172.9,2.0,76.04,2.0,33.99,2.0,0.0,2.0,2.34,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,2.2701,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,312.0,-63.4999,-175.9997,34.767,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
49,2.0,21.0,50,320620140320,       P16S,1.0,21.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,498.7,2.215,34.6207,2.0,34.6193,2.0,173.4,2.0,173.3,2.0,77.5,2.0,33.82,2.0,0.0,2.0,2.33,2.0,0.593,2.0,0.312,2.0,0.08,2.0,2256.5,2.0,2334.9,2.0,7.615,2.0,20.0,,9.0,,9.0,,9.0,2.2149,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,310.0,-63.4998,-175.9997,34.7826,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.1155,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
50,2.0,20.0,51,320620140320,       P16S,1.0,20.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,600.3,2.1766,34.6597,2.0,34.66,2.0,175.4,2.0,175.8,2.0,79.84,2.0,33.05,2.0,0.0,2.0,2.28,2.0,,9.0,,9.0,,9.0,2257.7,2.0,2338.1,2.0,7.6286,2.0,20.0,,9.0,,9.0,,9.0,2.1764,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,307.0,-63.4999,-175.9997,34.8234,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
51,2.0,19.0,52,320620140320,       P16S,1.0,19.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,700.2,2.1145,34.6899,2.0,34.6899,2.0,178.3,2.0,179.3,2.0,81.6,2.0,32.4,2.0,0.0,2.0,2.24,2.0,0.34,2.0,0.183,2.0,0.07,2.0,2254.9,2.0,2340.8,2.0,7.6387,2.0,20.0,,9.0,,9.0,,9.0,2.1148,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,304.0,-63.4999,-175.9997,34.8534,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,23.3578,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
52,2.0,18.0,53,320620140320,       P16S,1.0,18.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,800.3,2.0608,34.7074,2.0,34.707,2.0,181.6,2.0,181.8,2.0,83.26,2.0,31.91,2.0,0.0,2.0,2.21,2.0,,9.0,,9.0,,9.0,2254.2,2.0,2343.8,2.0,7.6481,2.0,20.0,,9.0,,9.0,,9.0,2.0611,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,301.0,-63.4999,-175.9997,34.8706,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
53,2.0,17.0,54,320620140320,       P16S,1.0,17.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,899.5,1.9797,34.7182,2.0,34.7178,2.0,184.4,2.0,184.2,2.0,85.31,2.0,31.66,2.0,0.0,2.0,2.19,2.0,0.272,2.0,0.141,2.0,0.14,2.0,2253.7,2.0,2345.4,2.0,7.6542,2.0,20.0,,9.0,,9.0,,9.0,1.9797,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,258.0,-63.4999,-175.9997,34.8815,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,22.5958,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
54,2.0,16.0,55,320620140320,       P16S,1.0,16.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1000.7,1.9346,34.7292,2.0,34.7292,2.0,188.0,2.0,187.9,2.0,86.96,2.0,31.25,2.0,0.0,2.0,2.16,2.0,0.196,2.0,0.1,2.0,0.11,2.0,2252.1,2.0,2348.2,2.0,7.6633,2.0,20.0,,9.0,,9.0,,9.0,1.9346,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,256.0,-63.4998,-175.9998,34.8929,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.8034,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
55,2.0,15.0,56,320620140320,       P16S,1.0,15.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1101.4,1.8558,34.7348,2.0,34.7353,2.0,190.3,2.0,190.3,2.0,88.82,2.0,31.09,2.0,0.0,2.0,2.15,2.0,0.174,2.0,0.094,2.0,0.13,2.0,2252.6,2.0,2349.3,2.0,7.6686,2.0,20.0,,9.0,,9.0,,9.0,1.8567,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,253.0,-63.4999,-175.9998,34.8991,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.5697,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
56,2.0,14.0,57,320620140320,       P16S,1.0,14.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1200.8,1.7774,34.7372,2.0,34.7368,2.0,192.2,2.0,192.1,2.0,91.06,2.0,31.08,2.0,0.0,2.0,2.14,2.0,,9.0,,9.0,,9.0,2252.4,2.0,2350.2,6.0,7.6728,2.0,20.0,,9.0,,9.0,,9.0,1.7778,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,250.0,-63.4999,-175.9998,34.9006,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
57,2.0,13.0,58,320620140320,       P16S,1.0,13.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1301.3,1.6953,34.7384,2.0,34.7384,2.0,193.9,2.0,193.8,2.0,93.31,2.0,30.97,2.0,0.0,2.0,2.14,2.0,0.174,2.0,0.09,2.0,0.09,2.0,2251.5,2.0,2349.0,4.0,7.6722,2.0,20.0,,9.0,,9.0,,9.0,1.6951,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,247.0,-63.4999,-175.9998,34.9022,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.021,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
58,2.0,12.0,59,320620140320,       P16S,1.0,12.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1400.3,1.6107,34.738,2.0,34.7382,2.0,195.7,2.0,196.2,2.0,94.77,2.0,30.93,2.0,0.0,2.0,2.14,2.0,,9.0,,9.0,,9.0,2251.5,2.0,2351.5,2.0,7.6727,2.0,20.0,,9.0,,9.0,,9.0,1.6112,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,244.0,-63.4999,-175.9997,34.902,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
59,2.0,11.0,60,320620140320,       P16S,1.0,11.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1499.7,1.5273,34.7358,2.0,34.7364,2.0,197.2,2.0,196.8,2.0,97.51,2.0,31.02,2.0,0.0,2.0,2.15,2.0,0.173,2.0,0.095,2.0,0.11,2.0,2253.3,2.0,2353.1,2.0,7.6752,2.0,20.0,,9.0,,9.0,,9.0,1.5272,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,242.0,-63.4998,-175.9998,34.9002,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.9296,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
60,2.0,10.0,61,320620140320,       P16S,1.0,10.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1600.9,1.4427,34.734,2.0,34.7339,2.0,198.5,2.0,198.4,2.0,100.04,2.0,31.07,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,2253.8,2.0,2354.8,2.0,7.6752,2.0,20.0,,9.0,,9.0,,9.0,1.4431,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,239.0,-63.4999,-175.9997,34.8977,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
61,2.0,9.0,62,320620140320,       P16S,1.0,9.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1699.8,1.3538,34.7308,2.0,34.7358,3.0,199.5,2.0,199.1,2.0,102.87,2.0,31.22,2.0,0.0,2.0,2.16,2.0,0.178,2.0,0.089,2.0,0.07,2.0,2254.0,2.0,2356.7,2.0,7.6754,2.0,20.0,,9.0,,9.0,,9.0,1.3532,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,236.0,-63.4999,-175.9997,34.8996,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.6451,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
62,2.0,8.0,63,320620140320,       P16S,1.0,8.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,1800.6,1.2821,34.7286,2.0,34.7325,3.0,200.6,2.0,200.6,2.0,105.02,2.0,31.31,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,2254.5,6.0,2357.5,2.0,7.6755,2.0,20.0,,9.0,,9.0,,9.0,1.2825,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,233.0,-63.4999,-175.9998,34.8963,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
63,2.0,7.0,64,320620140320,       P16S,1.0,7.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2000.7,1.1238,34.7216,2.0,34.7217,2.0,202.6,2.0,202.3,2.0,110.0,2.0,31.6,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2256.3,6.0,2358.7,2.0,7.6742,2.0,20.0,,9.0,,9.0,,9.0,1.1242,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,228.0,-63.4998,-175.9998,34.8854,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
64,2.0,6.0,65,320620140320,       P16S,1.0,6.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2199.8,0.9783,34.7147,2.0,34.7146,2.0,204.1,2.0,204.2,2.0,114.88,2.0,31.87,2.0,0.0,2.0,2.2,2.0,0.209,2.0,0.104,2.0,0.07,2.0,2258.1,2.0,2359.3,6.0,7.6717,6.0,20.0,,9.0,,9.0,,9.0,0.9782,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,224.0,-63.4999,-175.9997,34.8783,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.381,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
65,2.0,5.0,66,320620140320,       P16S,1.0,5.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2399.8,0.8504,34.7095,2.0,34.7101,2.0,205.9,2.0,206.0,2.0,119.27,2.0,32.05,2.0,0.0,2.0,2.21,2.0,,9.0,,9.0,,9.0,2259.0,2.0,2359.4,2.0,7.6701,2.0,20.0,,9.0,,9.0,,9.0,0.8506,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,219.0,-63.4999,-175.9997,34.8738,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
66,2.0,4.0,67,320620140320,       P16S,1.0,4.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2599.4,0.7838,34.706,2.0,34.7068,2.0,207.0,2.0,207.0,2.0,123.18,2.0,32.18,2.0,0.0,2.0,2.22,2.0,0.268,2.0,0.139,2.0,0.07,2.0,2259.4,2.0,2360.1,2.0,7.6693,6.0,20.0,,9.0,,9.0,,9.0,0.7836,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,215.0,-63.4998,-175.9997,34.8704,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.574,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
67,2.0,3.0,68,320620140320,       P16S,1.0,3.0,3.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2800.6,0.758,34.7043,2.0,34.7054,2.0,,9.0,,9.0,119.86,2.0,32.05,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,0.7576,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,210.0,-63.4999,-175.9998,34.869,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
68,2.0,2.0,69,320620140320,       P16S,1.0,2.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,2999.6,0.7538,34.7034,2.0,34.7046,2.0,207.4,2.0,207.5,2.0,127.57,2.0,32.59,2.0,0.0,2.0,2.23,2.0,0.298,2.0,0.155,2.0,0.09,2.0,2261.9,6.0,2361.1,2.0,7.6689,2.0,20.0,,9.0,,9.0,,9.0,0.7532,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,205.0,-63.4999,-175.9997,34.8682,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.381,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
69,2.0,1.0,70,320620140320,       P16S,1.0,1.0,2.0,20140328.0,200.0,-63.4998,-175.9997,3171.0,3207.2,0.7714,34.7037,2.0,34.705,2.0,207.3,2.0,207.3,2.0,128.55,2.0,32.55,2.0,0.0,2.0,2.24,2.0,0.292,2.0,0.155,2.0,0.03,2.0,2262.6,6.0,2361.7,2.0,7.6706,2.0,20.0,,9.0,,9.0,,9.0,0.7715,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140328.0,159.0,-63.4998,-175.9997,34.8686,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.381,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
70,3.0,33.0,71,320620140320,       P16S,1.0,33.0,2.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,6.3,-1.0151,33.821,2.0,33.8237,2.0,343.6,2.0,345.4,2.0,61.51,2.0,26.41,2.0,0.14,2.0,1.86,2.0,6.056,2.0,3.138,2.0,3.04,2.0,2175.2,2.0,2289.6,2.0,7.7291,6.0,20.0,,9.0,,9.0,,9.0,-1.0149,2.0,,9.0,,9.0,,9.0,41.7,2.0,29.23,2.0,,9.0,,9.0,20140330.0,622.0,-65.6917,-161.8943,33.9832,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,16.7335,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
71,3.0,32.0,72,320620140320,       P16S,1.0,32.0,2.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,39.4,-1.0122,33.8208,2.0,33.8231,2.0,345.3,2.0,345.4,2.0,61.51,2.0,26.44,2.0,0.14,2.0,1.88,2.0,,9.0,,9.0,,9.0,2176.3,2.0,2289.4,2.0,7.7283,2.0,20.0,,9.0,,9.0,,9.0,-1.013,2.0,,9.0,,9.0,,9.0,40.9,2.0,29.91,2.0,,9.0,,9.0,20140330.0,620.0,-65.6919,-161.8944,33.9826,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
72,3.0,31.0,73,320620140320,       P16S,1.0,31.0,2.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,62.6,-1.0549,33.8625,2.0,33.8475,2.0,344.1,2.0,341.9,2.0,62.1,2.0,26.64,2.0,0.13,2.0,1.9,2.0,5.949,6.0,3.126,6.0,3.21,6.0,2177.8,6.0,2291.0,2.0,7.7254,2.0,20.0,,9.0,,9.0,,9.0,-1.0885,3.0,,9.0,,9.0,,9.0,41.1,2.0,30.67,2.0,,9.0,,9.0,20140330.0,618.0,-65.692,-161.8943,34.0071,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,16.9875,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
73,3.0,30.0,74,320620140320,       P16S,1.0,30.0,2.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,62.9,-1.0385,33.8508,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,-1.0569,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140330.0,618.0,-65.692,-161.8944,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
74,3.0,29.0,75,320620140320,       P16S,1.0,29.0,4.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,89.9,-1.4965,34.2537,2.0,33.8475,4.0,285.2,2.0,341.7,4.0,61.98,4.0,26.59,4.0,0.13,4.0,1.9,4.0,,9.0,,9.0,,9.0,2176.4,4.0,2289.6,4.0,7.727,3.0,20.0,,9.0,,9.0,,9.0,-1.4976,2.0,,9.0,,9.0,,9.0,39.9,2.0,30.77,2.0,,9.0,,9.0,20140330.0,616.0,-65.692,-161.8944,34.0071,4.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
75,3.0,28.0,76,320620140320,       P16S,1.0,28.0,2.0,20140330.0,502.0,-65.6905,-161.8955,4077.0,114.5,-1.3036,34.3052,2.0,34.3068,2.0,277.0,2.0,275.5,2.0,72.52,2.0,30.11,2.0,0.14,2.0,2.14,2.0,3.882,2.0,2.085,2.0,1.78,2.0,2222.9,2.0,2319.7,2.0,7.667,2.0,20.0,,9.0,,9.0,,9.0,-1.3056,2.0,,9.0,,9.0,,9.0,39.2,2.0,33.23,2.0,,9.0,,9.0,20140330.0,614.0,-65.6921,-161.8944,34.4686,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.0355,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
