,STNNBR,SAMPNOfull,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,CALCIUM,CALCIUM_FLAG_W,SAMPNO_U,DNSSAL,DNSSAL_FLAG_W,DNSSAL2,DNSSAL2_FLAG_W,SALNTY_DNSSAL,SALNTY_DNSSAL_FLAG_W,SALNTY_DNSSAL2,SALNTY_DNSSAL2_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
47,2.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180428.0,846.0,-29.499,54.4968,4905.0,4.0,23.2463,35.6214,2.0,,1.0,204.2,2.0,215.796,2.0,1.3,2.0,0.0,2.0,0.0,2.0,0.042,2.0,1.74,2.0,1.099,2.0,1.6123,2.0,2035.5,6.0,2332.7,2.0,8.0242,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,10.555,2.0,24.0,,9.0,,9.0,,9.0,,9.0,6.81978,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
48,3.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,4831.6,0.9381,34.7024,2.0,34.7041,2.0,184.0,2.0,211.828,2.0,124.4,6.0,32.3,6.0,0.0,6.0,2.227,6.0,0.179,2.0,0.087,2.0,0.0091,2.0,2263.7,6.0,2362.9,2.0,7.6362,4.0,25.0,0.58,6.0,-160.0,6.0,1.76,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,18.19927,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
49,3.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,4466.5,0.9587,34.7055,2.0,34.7073,2.0,182.1,2.0,210.075,2.0,123.5,6.0,32.3,6.0,0.0,6.0,2.218,6.0,0.165,2.0,0.081,2.0,0.0,2.0,2260.8,2.0,2363.5,6.0,7.5979,2.0,25.0,0.59,2.0,-165.0,2.0,1.75,,1.0,,9.0,,1.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,18.19718,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
50,3.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,4127.2,1.0258,34.7101,2.0,34.7118,6.0,180.4,2.0,208.123,2.0,121.3,6.0,32.3,6.0,0.0,6.0,2.212,6.0,0.145,2.0,0.072,2.0,0.0086,2.0,2261.2,2.0,2363.4,2.0,7.5986,6.0,25.0,0.64,2.0,-165.0,2.0,1.72,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,18.13469,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
51,3.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,3826.2,1.143,34.715,2.0,34.7163,2.0,176.0,2.0,202.842,2.0,121.2,6.0,32.4,6.0,0.0,6.0,2.235,6.0,0.102,2.0,0.051,2.0,0.0017,2.0,2263.2,2.0,2367.4,2.0,7.6037,4.0,25.0,0.62,2.0,-169.0,2.0,2.11,,1.0,41.5,3.0,,1.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,18.50942,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
52,3.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,3526.1,1.318,34.7219,2.0,34.7232,2.0,170.1,2.0,196.069,2.0,119.7,2.0,32.5,2.0,0.0,2.0,2.25,2.0,0.053,2.0,0.026,2.0,0.0,2.0,2270.2,2.0,2372.9,2.0,7.6001,2.0,25.0,0.57,2.0,-172.0,2.0,1.63,,1.0,39.0,3.0,,1.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,19.14959,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
53,3.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,3225.6,1.5589,34.7304,2.0,34.7306,2.0,160.9,2.0,184.456,2.0,120.0,2.0,32.9,2.0,0.0,2.0,2.285,2.0,0.021,2.0,0.012,2.0,0.0096,2.0,2279.9,2.0,2385.9,2.0,7.5965,2.0,25.0,0.52,2.0,-179.0,2.0,1.7,,1.0,44.1,3.0,,1.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,19.28328,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
54,3.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,2926.3,1.7907,34.7371,2.0,34.7384,2.0,153.2,2.0,174.91,2.0,118.7,2.0,33.3,2.0,0.0,2.0,2.316,2.0,0.011,2.0,0.006,2.0,0.0,2.0,2286.3,2.0,2398.4,3.0,7.5931,2.0,25.0,0.52,2.0,-177.0,2.0,1.61,,1.0,,9.0,,1.0,,9.0,7.0,,9.0,,9.0,,9.0,,9.0,20.0914,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
55,3.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,2625.8,1.9747,34.7405,2.0,34.7426,2.0,151.9,2.0,172.4525,2.0,113.7,2.0,33.2,2.0,0.0,2.0,2.306,2.0,0.011,2.0,0.006,2.0,0.0,2.0,2282.7,2.0,2386.1,2.0,7.5902,2.0,25.0,0.31,4.0,-179.0,2.0,1.64,,1.0,43.9,3.0,,1.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,20.35587,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
56,3.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,2326.4,2.2101,34.7396,2.0,34.7411,2.0,157.8,2.0,178.443,2.0,100.0,2.0,32.1,2.0,0.0,2.0,2.233,2.0,0.026,6.0,0.014,6.0,0.0019,6.0,2269.6,2.0,2371.3,2.0,7.5982,2.0,25.0,0.61,2.0,-165.0,2.0,2.52,,1.0,,9.0,,1.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,20.171995,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
57,3.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,2025.1,2.4005,34.7158,2.0,34.7177,2.0,159.3,2.0,178.458,2.0,90.7,2.0,31.9,2.0,0.0,2.0,2.201,2.0,0.048,2.0,0.024,2.0,0.0,2.0,2256.3,2.0,2360.4,2.0,7.5934,2.0,25.0,0.62,2.0,-157.0,2.0,1.78,,1.0,46.9,3.0,,1.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,20.29702,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
58,3.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,1737.7,2.6542,34.6546,2.0,34.6563,2.0,155.7,2.0,173.093,2.0,83.0,2.0,32.9,2.0,0.0,2.0,2.274,2.0,0.122,2.0,0.059,2.0,0.0,2.0,2260.9,2.0,2348.9,2.0,7.5779,6.0,25.0,0.61,2.0,-154.0,2.0,1.69,,1.0,,9.0,,1.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,21.51588,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
59,3.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,1489.7,3.0447,34.5767,2.0,34.58,6.0,152.1,2.0,168.117,2.0,74.4,2.0,33.7,2.0,0.0,2.0,2.332,2.0,0.285,2.0,0.14,2.0,0.0291,2.0,2252.3,6.0,2338.3,2.0,7.5645,2.0,25.0,0.7,2.0,-149.0,2.0,1.8,,1.0,,9.0,,1.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,22.06671,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
60,3.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,1250.7,3.7657,34.4763,2.0,34.4821,2.0,155.4,2.0,170.724,2.0,60.0,2.0,33.6,2.0,0.0,2.0,2.309,2.0,0.706,2.0,0.352,2.0,0.1378,2.0,2237.5,2.0,2325.1,6.0,7.5689,2.0,25.0,0.79,2.0,-124.0,2.0,1.76,,1.0,,9.0,,1.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,22.16175,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
61,3.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,1051.3,4.8452,34.3976,2.0,34.402,2.0,177.8,2.0,193.626,2.0,36.6,2.0,30.8,2.0,0.0,2.0,2.105,2.0,1.865,2.0,0.936,2.0,0.4693,2.0,2204.3,2.0,2304.0,2.0,7.6048,2.0,25.0,0.98,3.0,-75.7,2.0,3.4,,1.0,45.2,3.0,,1.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,19.95825,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
62,3.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,863.0,7.2009,34.5058,2.0,34.5086,2.0,189.3,2.0,205.08,2.0,17.3,2.0,24.7,2.0,0.0,2.0,1.692,2.0,2.748,2.0,1.438,2.0,0.7255,2.0,2168.6,2.0,2292.4,2.0,7.6705,2.0,25.0,0.85,3.0,-20.4,2.0,2.05,,1.0,45.8,3.0,,1.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,16.53028,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
63,3.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,714.1,9.3157,34.6965,2.0,34.7011,2.0,205.0,2.0,220.835,2.0,7.3,2.0,18.3,2.0,0.0,2.0,1.269,2.0,3.321,2.0,1.808,2.0,1.1929,2.0,2141.8,2.0,2282.5,4.0,7.7373,2.0,25.0,1.1,3.0,26.9,2.0,2.12,,1.0,48.5,3.0,,1.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,13.96414,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
64,3.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,562.9,11.0497,34.9294,2.0,34.9327,2.0,214.3,2.0,229.905,2.0,4.3,2.0,13.2,2.0,0.0,2.0,0.975,2.0,3.208,2.0,1.844,2.0,1.5977,2.0,2130.3,2.0,2303.0,2.0,7.7902,2.0,25.0,0.92,2.0,34.1,2.0,2.04,,1.0,52.8,3.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,12.03827,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
65,3.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,413.5,12.4083,35.1379,2.0,35.1396,2.0,214.1,2.0,228.526,2.0,3.6,2.0,10.3,2.0,0.01,2.0,0.791,2.0,3.01,2.0,1.761,2.0,1.7385,2.0,2123.8,2.0,2312.5,2.0,7.8211,2.0,25.0,0.81,2.0,37.1,2.0,2.28,,1.0,58.3,3.0,,1.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,11.25882,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
66,3.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,275.8,13.5398,35.2993,2.0,35.3059,2.0,213.9,2.0,227.966,2.0,3.2,2.0,7.8,2.0,0.01,2.0,0.645,2.0,2.804,6.0,1.667,6.0,1.9374,6.0,2118.5,2.0,2320.1,2.0,7.8493,2.0,25.0,0.51,2.0,32.2,2.0,2.45,,1.0,49.0,3.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,10.645765,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
67,3.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,188.8,14.2597,35.3828,2.0,35.3899,2.0,212.2,2.0,225.16,2.0,2.9,2.0,6.4,2.0,0.01,2.0,0.569,2.0,2.692,2.0,1.608,2.0,1.8951,2.0,2112.6,2.0,2327.9,2.0,7.8637,2.0,25.0,0.66,2.0,40.0,2.0,2.16,,1.0,48.4,3.0,,1.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,10.28573,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
68,3.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,138.5,15.7677,35.5022,2.0,35.5058,2.0,207.9,2.0,220.328,2.0,2.1,2.0,3.5,2.0,0.05,2.0,0.396,2.0,2.519,2.0,1.522,2.0,1.8387,2.0,2105.1,2.0,2330.7,2.0,7.8952,2.0,25.0,0.68,2.0,36.8,2.0,2.17,,1.0,51.2,3.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,9.73763,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
69,3.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,101.1,17.5203,35.5823,2.0,35.5859,2.0,224.5,2.0,237.046,2.0,1.3,2.0,0.0,2.0,0.01,2.0,0.168,2.0,2.36,2.0,1.437,2.0,1.8416,2.0,2080.2,2.0,2336.2,6.0,7.9488,2.0,25.0,0.85,2.0,32.3,2.0,2.17,,1.0,59.7,3.0,,1.0,,9.0,22.0,,9.0,,9.0,,9.0,,9.0,8.79628,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
70,3.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,68.1,21.8649,35.5945,2.0,35.5956,2.0,216.3,2.0,224.54,2.0,1.1,2.0,0.0,2.0,0.0,2.0,0.071,2.0,1.912,2.0,1.185,2.0,1.6266,2.0,2045.3,2.0,2331.3,2.0,8.009,6.0,25.0,0.91,2.0,28.6,2.0,2.3,,1.0,70.3,3.0,,1.0,,9.0,23.0,,9.0,,9.0,,9.0,,9.0,7.13319,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
71,3.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180428.0,1515.0,-28.9832,54.4993,4746.0,5.1,23.0597,35.5675,2.0,35.5687,2.0,205.0,2.0,215.77,2.0,1.2,2.0,0.0,2.0,0.0,2.0,0.071,2.0,1.779,2.0,1.113,2.0,1.5688,2.0,2035.7,6.0,2305.3,4.0,8.0196,2.0,25.0,0.9,2.0,27.3,2.0,2.21,,1.0,73.6,3.0,,1.0,,9.0,24.0,,9.0,,9.0,,9.0,,9.0,6.69019,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
72,4.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,5009.3,0.9526,34.7016,2.0,34.7028,2.0,182.6,2.0,211.467,2.0,125.1,6.0,32.3,6.0,0.0,6.0,2.214,6.0,0.17,2.0,0.082,2.0,0.0033,2.0,2262.4,6.0,2366.2,2.0,7.5957,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,18.38861,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
73,4.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,4598.9,0.9562,34.7045,2.0,34.7046,2.0,181.5,2.0,209.523,2.0,123.8,6.0,32.2,6.0,0.0,6.0,2.208,6.0,,9.0,,9.0,,9.0,2261.6,2.0,2365.9,2.0,7.596,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
74,4.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,4275.3,1.0077,34.7093,2.0,34.7092,2.0,181.0,2.0,209.515,2.0,120.4,6.0,32.0,6.0,0.0,6.0,2.209,6.0,0.171,2.0,0.084,2.0,0.0123,2.0,2259.5,2.0,2365.8,6.0,7.5987,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,18.64935,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
75,4.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,3968.8,1.136,34.7147,2.0,34.7145,2.0,176.6,2.0,204.014,2.0,119.8,6.0,32.1,6.0,0.0,6.0,2.212,6.0,,9.0,,9.0,,9.0,,9.0,2367.7,2.0,7.5995,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
76,4.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,3676.3,1.2897,34.7182,2.0,34.7189,2.0,166.1,2.0,,9.0,124.5,2.0,32.8,2.0,0.0,2.0,2.283,2.0,0.036,2.0,0.018,2.0,0.0,2.0,2277.5,2.0,2381.5,2.0,7.5958,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,19.41382,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
77,4.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,3373.0,1.4707,34.7242,2.0,34.7257,2.0,158.4,2.0,181.851,2.0,126.0,2.0,33.4,2.0,0.0,2.0,2.313,2.0,,9.0,,9.0,,9.0,,9.0,2389.7,2.0,7.5938,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
78,4.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,3076.0,1.6815,34.733,2.0,34.7336,2.0,154.0,2.0,176.825,2.0,122.2,2.0,33.3,2.0,0.0,2.0,2.304,2.0,0.011,2.0,0.006,2.0,0.0066,2.0,2285.8,2.0,2390.8,2.0,7.5912,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,7.0,,9.0,,9.0,,9.0,,9.0,20.12973,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
79,4.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,2774.9,1.9167,34.7434,2.0,34.7456,2.0,153.7,2.0,174.962,2.0,113.9,2.0,32.8,2.0,0.0,2.0,2.266,2.0,,9.0,,9.0,,9.0,,9.0,2389.1,2.0,7.5955,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
80,4.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,2475.0,2.1576,34.7526,2.0,34.7542,2.0,165.7,2.0,187.401,2.0,93.4,2.0,31.0,2.0,0.0,2.0,2.134,2.0,0.038,2.0,0.019,2.0,0.0122,2.0,2255.9,2.0,2366.8,2.0,7.6081,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,19.40502,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
81,4.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,2175.4,2.3195,34.7347,2.0,34.7361,2.0,162.7,2.0,182.791,2.0,90.5,2.0,31.3,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,,9.0,2361.9,2.0,7.6008,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
82,4.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,1863.5,2.5075,34.6959,2.0,34.7051,2.0,158.6,2.0,177.204,2.0,86.3,2.0,32.0,2.0,0.0,2.0,2.226,2.0,0.074,2.0,0.037,2.0,0.0,2.0,2255.0,2.0,2335.2,4.0,7.5895,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,20.70104,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
83,4.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,1612.9,2.8175,34.625,2.0,34.6273,6.0,151.3,2.0,167.563,2.0,81.5,2.0,33.2,2.0,0.0,2.0,2.303,2.0,,9.0,,9.0,,9.0,2255.7,2.0,2349.5,2.0,7.5689,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
84,4.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,1350.3,3.3351,34.5235,2.0,34.525,2.0,153.6,2.0,169.19,2.0,66.8,2.0,33.8,2.0,0.0,2.0,2.319,2.0,0.488,2.0,0.239,2.0,0.0422,2.0,2238.8,2.0,2332.7,2.0,7.5633,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,22.33586,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
85,4.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,1149.6,4.2721,34.4175,2.0,34.4212,2.0,169.4,2.0,185.318,2.0,45.7,2.0,31.9,2.0,0.0,2.0,2.215,2.0,,9.0,,9.0,,9.0,2217.1,2.0,2311.6,6.0,7.5883,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
86,4.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,938.6,6.013,34.4294,2.0,34.4363,2.0,185.5,2.0,201.503,2.0,24.5,2.0,27.6,2.0,0.0,2.0,1.892,2.0,2.495,2.0,1.274,2.0,0.6741,2.0,2181.0,2.0,2294.7,2.0,7.638,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,18.41218,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
87,4.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,785.6,8.1542,34.5919,2.0,34.5946,2.0,192.3,2.0,207.86,2.0,13.3,2.0,22.2,2.0,0.0,2.0,1.53,2.0,,9.0,,9.0,,9.0,2158.4,2.0,2293.2,2.0,7.6982,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
88,4.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,637.1,10.0514,34.7916,2.0,34.795,2.0,205.8,2.0,220.968,2.0,6.4,2.0,16.4,2.0,0.0,2.0,1.189,2.0,3.265,2.0,1.815,2.0,1.3693,2.0,2136.6,2.0,2298.5,2.0,7.7553,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,13.3593,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
89,4.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,488.6,11.5567,35.0079,2.0,35.0102,2.0,213.3,2.0,228.224,2.0,4.1,2.0,12.2,2.0,0.0,2.0,0.916,2.0,,9.0,,9.0,,9.0,2124.9,2.0,2306.4,2.0,7.7989,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
90,4.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,326.2,12.922,35.2132,2.0,35.217,2.0,212.9,2.0,227.111,2.0,3.5,2.0,9.2,2.0,0.0,2.0,0.735,2.0,2.9,2.0,1.716,2.0,1.7902,2.0,2118.9,2.0,2317.2,2.0,7.8323,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,10.87994,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
91,4.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,213.2,14.1239,35.3663,2.0,35.3681,2.0,209.7,2.0,222.72,2.0,2.6,2.0,6.5,2.0,0.0,2.0,0.566,2.0,,9.0,,9.0,,9.0,2112.7,2.0,2323.9,2.0,7.8577,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
92,4.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180428.0,2136.0,-28.6643,54.4998,4918.0,163.4,15.2062,35.4687,2.0,35.4707,6.0,205.9,2.0,218.59,2.0,2.0,2.0,4.5,2.0,0.01,2.0,0.477,2.0,2.609,6.0,1.568,6.0,1.7764,6.0,2108.0,2.0,2331.1,2.0,7.8769,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,10.01564,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
