,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA,DELHER,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
333,12.0,26.0,334,096U20160426,       P15S,1.0,2026.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,365.3,2.332,34.446,2.0,34.4449,2.0,194.1,2.0,186.3,2.0,64.32,2.0,34.72,2.0,0.01,4.0,2.39,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.311,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
334,12.0,25.0,335,096U20160426,       P15S,1.0,2025.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,413.5,2.354,34.48,2.0,34.4802,2.0,188.2,2.0,180.9,2.0,67.03,2.0,34.73,2.0,0.01,4.0,2.39,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.33,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
335,12.0,24.0,336,096U20160426,       P15S,1.0,2024.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,464.7,2.337,34.519,2.0,34.5219,2.0,185.1,2.0,177.4,2.0,70.11,2.0,34.57,2.0,0.01,4.0,2.38,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.3099,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
336,12.0,23.0,337,096U20160426,       P15S,1.0,2023.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,534.8,2.392,34.558,2.0,34.5601,2.0,180.5,2.0,173.1,2.0,72.36,2.0,34.31,2.0,0.01,4.0,2.37,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.3602,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
337,12.0,22.0,338,096U20160426,       P15S,1.0,2022.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,634.1,2.323,34.603,2.0,34.6033,2.0,180.4,2.0,173.1,2.0,75.25,2.0,33.86,2.0,0.0,4.0,2.33,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.758,2.0,9.08,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.2851,1.09,,,['P15S'],2016-04-26,2016-06-22,Bonnie
338,12.0,21.0,339,096U20160426,       P15S,1.0,2021.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,734.9,2.217,34.636,2.0,34.6373,2.0,182.2,2.0,174.8,2.0,77.93,2.0,33.39,2.0,0.01,4.0,2.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.173,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
339,12.0,20.0,340,096U20160426,       P15S,1.0,2020.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,833.3,2.181,34.684,2.0,34.6842,2.0,185.5,2.0,178.5,2.0,80.42,2.0,32.44,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.1306,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
340,12.0,19.0,341,096U20160426,       P15S,1.0,2019.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,935.8,2.104,34.701,2.0,34.7003,2.0,187.5,2.0,180.6,2.0,82.36,2.0,32.15,2.0,0.0,4.0,2.21,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.0472,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
341,12.0,18.0,342,096U20160426,       P15S,1.0,2018.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1034.6,2.039,34.712,2.0,34.7118,2.0,189.6,2.0,182.9,2.0,84.12,2.0,31.87,2.0,0.01,4.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.9759,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
342,12.0,17.0,343,096U20160426,       P15S,1.0,2017.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1135.4,1.96,34.724,2.0,34.7243,2.0,192.4,2.0,185.8,2.0,86.29,2.0,31.59,2.0,0.0,4.0,2.17,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.8905,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
343,12.0,16.0,344,096U20160426,       P15S,1.0,2016.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1234.4,1.886,34.731,2.0,34.731,2.0,194.6,2.0,188.4,2.0,88.26,2.0,31.4,2.0,0.0,4.0,2.16,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.976,2.0,8.41,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.8102,1.11,,,['P15S'],2016-04-26,2016-06-22,Bonnie
344,12.0,15.0,345,096U20160426,       P15S,1.0,2015.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1335.7,1.82,34.736,2.0,34.7355,2.0,196.6,2.0,190.2,2.0,90.04,2.0,31.27,2.0,0.01,4.0,2.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.7375,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
345,12.0,14.0,346,096U20160426,       P15S,1.0,2014.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1434.7,1.732,34.739,2.0,34.7385,2.0,198.8,2.0,192.5,2.0,92.54,2.0,31.09,2.0,0.01,4.0,2.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.6433,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
346,12.0,13.0,347,096U20160426,       P15S,1.0,2013.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1535.3,1.679,34.739,2.0,34.7386,2.0,199.8,2.0,193.7,2.0,94.24,2.0,31.13,2.0,0.01,4.0,2.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.5834,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
347,12.0,12.0,348,096U20160426,       P15S,1.0,2012.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1634.6,1.554,34.737,2.0,34.7367,2.0,201.4,2.0,195.7,2.0,97.43,2.0,31.23,2.0,0.0,4.0,2.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.87,2.0,9.59,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.4525,0.74,,,['P15S'],2016-04-26,2016-06-22,Bonnie
348,12.0,11.0,349,096U20160426,       P15S,1.0,2011.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,1800.1,1.399,34.733,2.0,34.7321,2.0,203.2,2.0,197.7,2.0,101.84,2.0,31.41,2.0,0.0,4.0,2.17,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.287,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
349,12.0,10.0,350,096U20160426,       P15S,1.0,2010.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,2099.5,1.173,34.724,2.0,34.7255,2.0,206.0,2.0,200.7,2.0,108.72,2.0,31.72,2.0,0.0,4.0,2.19,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.9005,2.0,9.53,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.041,0.7,,,['P15S'],2016-04-26,2016-06-22,Bonnie
350,12.0,9.0,351,096U20160426,       P15S,1.0,2009.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,2399.5,1.027,34.717,2.0,34.7159,2.0,208.0,2.0,203.0,2.0,113.8,2.0,31.94,2.0,0.0,4.0,2.21,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.879,2.0,10.29,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.8731,0.76,,,['P15S'],2016-04-26,2016-06-22,Bonnie
351,12.0,8.0,352,096U20160426,       P15S,1.0,2008.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,2548.9,0.943,34.714,2.0,34.717,2.0,209.4,2.0,204.4,2.0,117.33,2.0,32.07,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.46,6.0,-160.6,6.0,2.0,,9.0,,9.0,,9.0,,9.0,0.7781,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
352,12.0,7.0,353,096U20160426,       P15S,1.0,2007.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,2700.5,0.887,34.711,2.0,34.7105,2.0,210.0,2.0,205.2,2.0,120.91,2.0,32.18,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.871,2.0,10.19,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7102,0.73,,,['P15S'],2016-04-26,2016-06-22,Bonnie
353,12.0,6.0,354,096U20160426,       P15S,1.0,2006.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,2847.8,0.84,34.709,2.0,34.7085,2.0,210.4,2.0,205.7,2.0,124.76,2.0,32.26,2.0,0.0,4.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6513,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
354,12.0,5.0,355,096U20160426,       P15S,1.0,2005.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,3000.0,0.825,34.708,2.0,34.7062,2.0,210.4,2.0,205.8,2.0,127.22,2.0,32.31,2.0,0.0,4.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.864,2.0,10.25,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.623,0.77,,,['P15S'],2016-04-26,2016-06-22,Bonnie
355,12.0,4.0,356,096U20160426,       P15S,1.0,2004.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,3149.1,0.821,34.707,2.0,34.7068,2.0,210.4,2.0,205.9,2.0,129.76,2.0,32.39,2.0,0.0,4.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6053,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
356,12.0,3.0,357,096U20160426,       P15S,1.0,2003.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,3301.9,0.83,34.706,2.0,34.7066,2.0,210.2,4.0,205.8,2.0,130.78,2.0,32.4,2.0,0.01,4.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.895,2.0,9.98,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5998,0.77,,,['P15S'],2016-04-26,2016-06-22,Bonnie
357,12.0,2.0,358,096U20160426,       P15S,1.0,2002.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,3401.0,0.835,34.706,2.0,34.7062,2.0,210.6,2.0,206.3,2.0,130.41,2.0,32.42,2.0,0.0,4.0,2.24,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.907,2.0,9.23,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5951,0.76,,,['P15S'],2016-04-26,2016-06-22,Bonnie
358,12.0,1.0,359,096U20160426,       P15S,1.0,2001.0,2.0,20160509.0,50.0,-61.492,-169.9923,3466,3500.2,0.844,34.706,2.0,34.7062,2.0,210.4,2.0,206.3,2.0,130.5,2.0,32.42,3.0,0.01,4.0,2.24,2.0,,9.0,,9.0,,9.0,2271.1,2.0,2363.2,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5942,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
359,13.0,36.0,360,096U20160426,       P15S,1.0,2036.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,6.0,1.531,34.002,2.0,33.9981,2.0,331.2,2.0,322.4,2.0,27.19,2.0,28.82,2.0,0.28,2.0,2.03,2.0,5.396,2.0,2.828,2.0,3.108,2.0,2173.2,2.0,2289.7,6.0,,9.0,,,9.0,,9.0,1.12,2.0,-91.8,2.0,2.0,,9.0,,9.0,0.19,2.0,0.4,3.0,1.5307,,14.1479,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
360,13.0,35.0,361,096U20160426,       P15S,1.0,2035.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,20.4,1.533,34.002,2.0,33.9892,2.0,331.1,2.0,322.3,2.0,27.21,2.0,28.81,2.0,0.28,2.0,2.03,2.0,,9.0,,9.0,,9.0,2174.6,2.0,2289.8,2.0,,9.0,,,9.0,,9.0,1.15,2.0,-87.2,2.0,2.0,,9.0,,9.0,0.22,2.0,0.05,3.0,1.532,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
361,13.0,34.0,362,096U20160426,       P15S,1.0,2034.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,41.1,1.537,34.003,2.0,34.0031,2.0,330.8,2.0,322.2,2.0,27.34,2.0,28.86,2.0,0.28,2.0,2.03,2.0,5.376,6.0,2.817,6.0,3.136,6.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.5351,,14.0682,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
362,13.0,33.0,363,096U20160426,       P15S,1.0,2033.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,65.9,1.54,34.005,2.0,34.0044,2.0,330.5,2.0,321.9,2.0,27.44,2.0,28.87,2.0,0.28,2.0,2.03,2.0,5.368,2.0,2.806,2.0,3.188,2.0,2173.7,2.0,2289.5,2.0,,9.0,,,9.0,,9.0,1.12,2.0,-90.2,2.0,2.0,,9.0,,9.0,0.38,2.0,-0.18,3.0,1.5369,,14.0667,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
363,13.0,32.0,364,096U20160426,       P15S,1.0,2032.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,91.9,1.541,34.008,2.0,34.0071,2.0,330.2,2.0,321.9,2.0,27.72,2.0,28.92,2.0,0.28,2.0,2.04,2.0,5.369,2.0,2.815,2.0,3.079,2.0,2175.6,2.0,2288.9,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.07,2.0,0.18,3.0,1.5366,,14.138,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
364,13.0,31.0,365,096U20160426,       P15S,1.0,2031.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,134.9,1.534,34.017,2.0,34.0161,2.0,328.8,2.0,320.4,2.0,28.6,2.0,29.12,2.0,0.27,2.0,2.05,2.0,5.306,2.0,2.798,2.0,3.062,2.0,2175.7,2.0,2291.6,2.0,,9.0,,,9.0,,9.0,1.1,2.0,-90.8,2.0,2.0,,9.0,,9.0,0.13,2.0,0.12,3.0,1.5275,,14.1811,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
365,13.0,30.0,366,096U20160426,       P15S,1.0,2030.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,184.5,1.741,34.158,2.0,34.1756,2.0,271.7,2.0,258.1,2.0,43.07,2.0,32.8,2.0,0.03,2.0,2.27,2.0,3.958,2.0,2.052,2.0,1.944,2.0,2210.6,2.0,2298.8,2.0,,9.0,,,9.0,,9.0,0.81,2.0,-98.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.7317,,18.9307,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
366,13.0,29.0,367,096U20160426,       P15S,1.0,2029.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,235.3,1.875,34.251,2.0,34.2488,2.0,243.1,2.0,233.6,2.0,49.93,2.0,33.77,2.0,0.01,4.0,2.33,2.0,3.25,2.0,1.659,2.0,1.503,2.0,2221.6,2.0,2304.6,2.0,,9.0,,,9.0,,9.0,0.67,2.0,-105.2,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.8627,,20.6052,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
367,13.0,28.0,368,096U20160426,       P15S,1.0,2028.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,284.1,1.992,34.317,2.0,34.3139,2.0,226.3,2.0,219.1,2.0,54.21,2.0,34.23,2.0,0.01,4.0,2.36,2.0,2.751,2.0,1.408,2.0,1.183,2.0,2231.5,2.0,2309.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.9767,,20.8058,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
368,13.0,27.0,369,096U20160426,       P15S,1.0,2027.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,335.6,2.01,34.354,2.0,34.3635,2.0,217.8,2.0,208.4,2.0,58.65,2.0,34.54,2.0,0.01,4.0,2.38,2.0,2.353,2.0,1.21,2.0,0.964,2.0,2236.5,2.0,2315.2,2.0,,9.0,,,9.0,,9.0,0.57,2.0,-120.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.9918,,21.9575,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
369,13.0,26.0,370,096U20160426,       P15S,1.0,2026.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,386.0,2.137,34.411,2.0,34.4112,2.0,203.1,2.0,196.4,2.0,62.22,2.0,34.74,2.0,0.01,4.0,2.4,2.0,1.934,2.0,0.988,2.0,0.762,2.0,2243.3,2.0,2318.1,2.0,,9.0,,,9.0,,9.0,0.49,2.0,-124.8,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.1154,,22.4508,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
370,13.0,25.0,371,096U20160426,       P15S,1.0,2025.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,436.8,2.317,34.477,2.0,34.4764,2.0,188.3,2.0,181.5,2.0,66.69,2.0,34.89,2.0,0.01,4.0,2.42,2.0,1.346,2.0,0.682,2.0,0.454,2.0,2250.6,2.0,2324.3,6.0,,9.0,,,9.0,,9.0,0.5,2.0,-129.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.2917,,22.8975,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
371,13.0,24.0,372,096U20160426,       P15S,1.0,2024.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,485.8,2.296,34.508,2.0,34.5076,2.0,184.5,2.0,177.8,2.0,69.32,2.0,34.86,2.0,0.01,4.0,2.41,2.0,1.149,2.0,0.572,2.0,0.361,2.0,2252.9,6.0,2326.9,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.2677,,22.7751,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
372,13.0,23.0,373,096U20160426,       P15S,1.0,2023.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,565.1,2.322,34.561,2.0,34.56,2.0,180.2,2.0,,9.0,72.69,2.0,34.46,2.0,0.01,4.0,2.39,2.0,0.84,2.0,0.415,2.0,0.245,2.0,2255.7,2.0,2331.0,2.0,,9.0,,,9.0,,9.0,0.43,2.0,-138.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.2886,,22.5351,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
373,13.0,22.0,374,096U20160426,       P15S,1.0,2022.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,667.0,2.299,34.61,2.0,34.6094,2.0,179.5,2.0,173.1,2.0,75.41,2.0,33.91,2.0,0.01,4.0,2.35,2.0,0.605,2.0,0.309,2.0,0.141,2.0,2257.6,2.0,2335.1,2.0,,9.0,,,9.0,,9.0,0.45,2.0,-142.0,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.2591,,21.9249,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
374,13.0,21.0,375,096U20160426,       P15S,1.0,2021.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,764.5,2.273,34.647,2.0,34.6481,2.0,180.5,2.0,174.4,2.0,77.6,2.0,33.31,2.0,0.01,4.0,2.31,2.0,0.442,2.0,0.224,2.0,0.104,2.0,2256.1,2.0,2338.6,2.0,,9.0,,,9.0,,9.0,0.3,4.0,-146.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.2267,,21.4818,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
375,13.0,20.0,376,096U20160426,       P15S,1.0,2020.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,867.1,2.226,34.678,2.0,34.677,2.0,183.2,2.0,177.3,2.0,79.29,2.0,32.71,2.0,0.0,4.0,2.26,2.0,0.336,2.0,0.172,2.0,0.115,2.0,2256.4,2.0,2340.8,2.0,,9.0,,,9.0,,9.0,0.43,2.0,-145.9,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.1731,,20.5345,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
376,13.0,19.0,377,096U20160426,       P15S,1.0,2019.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,966.1,2.175,34.695,2.0,34.6947,2.0,185.2,2.0,179.5,2.0,80.79,2.0,32.33,2.0,0.0,4.0,2.23,2.0,0.289,2.0,0.148,2.0,0.114,2.0,2256.0,2.0,2343.5,2.0,,9.0,,,9.0,,9.0,0.46,2.0,-149.8,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.1156,,20.5089,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
377,13.0,18.0,378,096U20160426,       P15S,1.0,2018.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1063.6,2.107,34.711,2.0,34.7114,2.0,187.8,2.0,182.4,2.0,82.68,2.0,31.97,2.0,0.0,4.0,2.21,2.0,0.243,2.0,0.124,2.0,0.06,2.0,2255.6,2.0,2345.0,2.0,,9.0,,,9.0,,9.0,0.4,2.0,-148.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,2.0413,,19.9511,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
378,13.0,17.0,379,096U20160426,       P15S,1.0,2017.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1169.0,2.041,34.723,2.0,34.7218,2.0,189.6,2.0,184.6,2.0,84.38,2.0,31.69,2.0,0.0,4.0,2.19,2.0,0.22,6.0,0.11,6.0,0.042,2.0,2254.6,2.0,2345.8,2.0,,9.0,,,9.0,,9.0,0.47,2.0,-152.4,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.9684,,19.7882,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
379,13.0,16.0,380,096U20160426,       P15S,1.0,2016.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1265.0,1.984,34.73,2.0,34.7271,2.0,191.6,2.0,186.8,2.0,85.9,2.0,31.51,2.0,0.0,4.0,2.18,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.4,2.0,-148.4,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.905,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
380,13.0,15.0,381,096U20160426,       P15S,1.0,2015.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1364.7,1.908,34.736,2.0,34.735,2.0,193.4,2.0,188.8,2.0,87.98,2.0,31.33,2.0,0.0,4.0,2.17,2.0,0.18,2.0,0.092,2.0,0.03,2.0,2254.2,6.0,2349.9,6.0,,9.0,,,9.0,,9.0,0.4,2.0,-155.8,3.0,2.0,,9.0,,9.0,,9.0,,9.0,1.8225,,19.2149,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
381,13.0,14.0,382,096U20160426,       P15S,1.0,2014.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1465.7,1.823,34.739,2.0,34.7391,2.0,195.6,2.0,191.2,2.0,90.14,2.0,31.24,2.0,0.0,4.0,2.16,2.0,0.163,2.0,0.082,2.0,0.0,2.0,2255.5,2.0,2351.9,2.0,,9.0,,,9.0,,9.0,0.42,2.0,-150.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.7309,,19.0507,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
382,13.0,13.0,383,096U20160426,       P15S,1.0,2013.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1563.8,1.748,34.74,2.0,34.7402,2.0,197.0,2.0,192.8,2.0,92.33,2.0,31.19,2.0,0.0,4.0,2.16,2.0,0.153,2.0,0.076,2.0,0.024,2.0,2254.4,2.0,2353.7,2.0,,9.0,,,9.0,,9.0,0.4,2.0,-153.0,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.6494,,18.9208,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
383,13.0,12.0,384,096U20160426,       P15S,1.0,2012.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1736.1,1.608,34.739,2.0,34.7387,2.0,199.3,2.0,195.3,2.0,96.26,2.0,31.24,2.0,0.0,4.0,2.17,2.0,0.148,2.0,0.075,2.0,0.0,2.0,2256.7,2.0,2354.8,2.0,,9.0,,,9.0,,9.0,0.41,2.0,-156.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.4981,,18.4872,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
384,13.0,11.0,385,096U20160426,       P15S,1.0,2011.0,2.0,20160509.0,2033.0,-61.0057,-170.0017,4311,1935.3,1.437,34.735,2.0,34.7322,2.0,201.6,2.0,197.9,2.0,101.27,2.0,31.4,2.0,0.0,4.0,2.18,2.0,0.141,2.0,0.071,2.0,0.0,2.0,2259.4,2.0,2356.4,2.0,,9.0,,,9.0,,9.0,0.43,2.0,-157.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.3139,,18.3798,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
