,STNNBR,CASTNO,CTDPRS,Unnamed: 0,EXPOCODE,SECT_ID,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0,Cruise,N2O,d15Nbulk,d18O,SP,woce_lines,startDate,endDate,source,N2O_FLAG_W
48,3.0,1.0,572.1,45,49NZ20070724,        P01,9.0,,9.0,9.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.7727,2.0,33.9419,2.0,,9.0,76.69,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.77294,2.0,,,,,,9.0,,,9.0,,2.7374,27.0635,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
49,3.0,1.0,669.4,33,49NZ20070724,        P01,26.0,,2.0,26.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.9037,2.0,34.0826,2.0,34.0878,2.0,50.47,2.0,49.04,2.0,120.34,2.0,42.3,2.0,0.01,2.0,3.08,2.0,1.228,6.0,0.637,6.0,0.094,6.0,2345.5,6.0,2340.0,2.0,7.326,2.0,25.0,,9.0,,,9.0,,,9.0,2.90449,2.0,0.38,0.15,0.01,0.018,,9.0,,,9.0,,2.861,27.1651,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
50,3.0,1.0,669.4,46,49NZ20070724,        P01,8.0,,9.0,8.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.9151,2.0,34.0856,2.0,,9.0,49.96,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.91269,2.0,,,,,,9.0,,,9.0,,2.8723,27.1665,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
51,3.0,1.0,769.2,47,49NZ20070724,        P01,7.0,,9.0,7.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.8584,2.0,34.1577,2.0,,9.0,43.84,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.85621,2.0,,,,,,9.0,,,9.0,,2.8089,27.2298,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
52,3.0,1.0,769.4,34,49NZ20070724,        P01,25.0,,2.0,25.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.8541,2.0,34.1576,2.0,34.1634,2.0,43.81,2.0,42.16,2.0,127.85,2.0,42.62,2.0,0.02,2.0,3.096,2.0,0.956,2.0,0.485,2.0,0.066,2.0,2353.5,2.0,2349.7,6.0,7.3278,2.0,25.0,,9.0,,,9.0,,,9.0,2.85518,2.0,0.4,0.15,0.01,0.018,,9.0,,,9.0,,2.8046,27.2301,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
53,3.0,1.0,869.4,48,49NZ20070724,        P01,6.0,,9.0,6.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.7907,2.0,34.2628,2.0,,9.0,34.88,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.79071,2.0,,,,,,9.0,,,9.0,,2.7344,27.3202,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
54,,1.0,100.5,2062,49NZ20070724,        P01,2.0,,9.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,5.6759,2.0,32.8933,2.0,,9.0,298.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,5.67529,2.0,,,,,,9.0,,,9.0,,5.6679,25.9284,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
55,,1.0,3250.9,2052,49NZ20070724,        P01,12.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.5397,2.0,34.6643,2.0,34.6643,2.0,118.14,2.0,118.09,2.0,163.94,2.0,38.34,2.0,0.0,2.0,2.694,2.0,,9.0,,9.0,,9.0,2351.3,2.0,2423.4,2.0,7.5336,2.0,,-0.095,6.0,0.023,-239.0,6.0,3.3,,9.0,1.53985,2.0,0.48,0.14,0.01,0.017,,9.0,,,9.0,,1.2977,27.7553,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
56,,1.0,5228.4,2063,49NZ20070724,        P01,1.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.5925,2.0,34.6872,2.0,34.6876,3.0,145.17,2.0,145.54,2.0,165.47,2.0,36.65,2.0,0.0,2.0,2.564,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2337.8,2.0,2429.4,2.0,7.5906,2.0,,0.108,2.0,0.004,-225.0,3.0,1.8,,9.0,1.59241,2.0,0.48,0.14,0.01,0.016,,9.0,,,9.0,,1.1269,27.7854,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
57,3.0,1.0,869.7,35,49NZ20070724,        P01,24.0,,2.0,24.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.7897,2.0,34.2633,2.0,34.2627,2.0,34.9,2.0,35.44,2.0,137.79,2.0,42.95,2.0,0.02,2.0,3.117,2.0,0.626,2.0,0.319,2.0,0.043,2.0,2365.8,2.0,2363.7,2.0,7.33,6.0,25.0,,9.0,,,9.0,,,9.0,2.78947,2.0,0.42,0.15,0.01,0.018,,9.0,,,9.0,,2.7333,27.3207,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
58,,1.0,49.9,2281,49NZ20070724,        P01,35.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,6.9384,2.0,32.7441,2.0,32.7711,2.0,304.96,2.0,303.14,2.0,17.33,2.0,11.96,2.0,0.29,2.0,1.244,2.0,4.409,2.0,2.433,2.0,0.422,2.0,2048.7,6.0,2205.7,2.0,7.8014,2.0,,1.194,2.0,0.004,-6.6,2.0,2.4,,9.0,6.93981,2.0,0.16,0.07,0.01,0.013,,9.0,,,9.0,,6.934,25.6509,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
59,,1.0,199.2,2284,49NZ20070724,        P01,32.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,5.8618,2.0,33.8278,2.0,33.8268,2.0,190.32,2.0,188.38,2.0,43.57,2.0,25.98,2.0,0.01,2.0,1.915,2.0,3.6,2.0,1.882,2.0,0.269,2.0,2182.5,2.0,2269.2,2.0,7.6025,2.0,,-0.013,6.0,0.04,-34.6,6.0,7.9,,9.0,5.86468,2.0,0.21,0.11,0.01,0.015,,9.0,,,9.0,,5.8453,26.6456,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
60,,1.0,249.1,2285,49NZ20070724,        P01,31.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,5.2136,2.0,33.8463,2.0,33.8494,6.0,145.85,2.0,142.99,2.0,57.11,2.0,31.13,2.0,0.01,2.0,2.275,2.0,3.093,2.0,1.573,2.0,0.208,2.0,2224.6,2.0,2279.5,2.0,7.5088,2.0,,-0.193,2.0,0.002,-56.5,2.0,2.4,,9.0,5.21339,2.0,0.24,0.12,0.01,0.016,,9.0,,,9.0,,5.1941,26.7383,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
61,,1.0,329.3,2286,49NZ20070724,        P01,30.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,4.7366,2.0,33.9231,2.0,33.9365,2.0,94.88,2.0,92.71,2.0,72.49,2.0,36.31,2.0,0.01,2.0,2.605,2.0,,5.0,,5.0,,5.0,2266.7,2.0,2293.5,2.0,7.422,2.0,,-0.398,2.0,0.003,-88.0,2.0,2.3,,9.0,4.73689,2.0,0.28,0.13,0.01,0.016,,9.0,,,9.0,,4.7118,26.8538,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
62,,1.0,429.0,2287,49NZ20070724,        P01,29.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,4.3349,2.0,34.0212,2.0,34.0277,2.0,59.74,2.0,58.18,2.0,88.83,2.0,39.98,2.0,0.01,2.0,2.868,2.0,1.56,2.0,0.748,2.0,0.105,2.0,2303.2,2.0,2308.4,2.0,7.363,2.0,,-0.533,2.0,0.002,-120.8,2.0,2.5,,9.0,4.33416,2.0,0.31,0.14,0.01,0.017,,9.0,,,9.0,,4.3035,26.9759,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
63,,1.0,530.0,2288,49NZ20070724,        P01,28.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,3.8973,2.0,34.1105,2.0,34.1074,2.0,33.88,2.0,34.62,2.0,103.61,2.0,42.39,2.0,0.0,2.0,3.029,2.0,0.977,2.0,0.46,2.0,0.066,2.0,2331.4,2.0,2325.4,2.0,7.3256,2.0,,-0.645,2.0,0.005,-143.1,2.0,2.1,,9.0,3.89728,2.0,0.35,0.15,0.01,0.018,,9.0,,,9.0,,3.8599,27.0928,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
64,,1.0,631.3,2289,49NZ20070724,        P01,27.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,3.6257,2.0,34.1822,2.0,34.1804,2.0,25.69,2.0,25.99,2.0,114.66,2.0,43.26,2.0,0.01,2.0,3.093,2.0,0.597,2.0,0.277,2.0,0.036,2.0,2346.3,2.0,2340.8,2.0,7.3193,2.0,,-0.637,2.0,0.003,-172.6,2.0,2.4,,9.0,3.62559,2.0,0.37,0.15,0.01,0.018,,9.0,,,9.0,,3.5819,27.1775,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
65,,1.0,731.5,2290,49NZ20070724,        P01,26.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,3.463,2.0,34.2401,2.0,34.2412,2.0,23.64,2.0,23.89,2.0,122.28,2.0,43.35,2.0,0.0,2.0,3.107,2.0,0.367,6.0,0.169,6.0,0.019,6.0,2357.1,6.0,2351.8,2.0,7.3241,2.0,,-0.64,2.0,0.005,-179.6,2.0,2.3,,9.0,3.46292,2.0,0.39,0.15,0.01,0.018,,9.0,,,9.0,,3.4125,27.24,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
66,,1.0,829.8,2291,49NZ20070724,        P01,25.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,3.3074,2.0,34.2954,2.0,34.2961,2.0,20.85,2.0,20.67,2.0,128.4,2.0,43.75,2.0,0.01,2.0,3.133,2.0,0.176,2.0,0.083,2.0,0.008,2.0,2365.6,2.0,2362.5,6.0,7.3282,2.0,,-0.667,2.0,0.002,-193.4,2.0,2.0,,9.0,3.30667,2.0,0.4,0.16,0.01,0.018,,9.0,,,9.0,,3.2505,27.2995,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
67,,1.0,3000.4,2051,49NZ20070724,        P01,13.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.5859,2.0,34.6548,2.0,34.655,2.0,106.79,2.0,106.74,2.0,166.88,2.0,39.16,2.0,0.0,2.0,2.755,2.0,0.0,2.0,0.001,2.0,0.0,2.0,2358.9,2.0,2422.4,2.0,7.5128,2.0,,-0.156,2.0,0.004,-238.9,2.0,1.7,,9.0,1.58597,2.0,0.49,0.14,0.01,0.017,,9.0,,,9.0,,1.3673,27.7427,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
68,,1.0,9.5,2280,49NZ20070724,        P01,36.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,13.3645,2.0,32.3655,2.0,32.368,2.0,275.8,2.0,276.03,2.0,14.02,2.0,7.8,2.0,0.12,2.0,0.952,2.0,3.268,2.0,1.843,2.0,0.321,2.0,1989.7,2.0,2186.3,2.0,7.8978,6.0,,1.749,2.0,0.004,3.1,2.0,1.8,,9.0,13.36387,2.0,0.15,0.05,0.01,0.013,,9.0,,,9.0,,13.3632,24.2809,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
69,,1.0,2801.0,2050,49NZ20070724,        P01,14.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.6375,2.0,34.6451,2.0,34.6454,2.0,96.11,2.0,96.04,2.0,168.48,2.0,39.91,2.0,0.0,2.0,2.807,2.0,,9.0,,9.0,,9.0,2367.3,2.0,2422.2,2.0,7.4931,6.0,,-0.213,2.0,0.006,-242.6,2.0,1.7,,9.0,1.63757,2.0,0.49,0.14,0.01,0.017,,9.0,,,9.0,,1.4366,27.7299,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
70,3.0,1.0,915.8,49,49NZ20070724,        P01,1.0,,2.0,1.0,2.0,20070726.0,1336.0,42.8552,145.5408,926,2.0,2.6727,2.0,34.3224,2.0,34.3208,6.0,35.16,2.0,35.98,2.0,143.68,2.0,42.88,2.0,0.02,2.0,3.111,2.0,0.473,2.0,0.243,2.0,0.032,2.0,2370.8,2.0,2372.1,2.0,7.3411,2.0,25.0,,9.0,,,9.0,,,9.0,2.67242,2.0,0.44,0.15,0.01,0.018,,9.0,,,9.0,,2.6138,27.3784,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
71,4.0,1.0,198.9,71,49NZ20070724,        P01,14.0,,9.0,14.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,1.9063,2.0,33.4141,2.0,,9.0,219.29,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.90632,2.0,,,,,,9.0,,,9.0,,1.8962,26.7089,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
72,,1.0,930.9,2292,49NZ20070724,        P01,24.0,,2.0,,9.0,20070824.0,1525.0,46.9,-144.4363,4682,2.0,3.0937,2.0,34.3432,2.0,34.3439,2.0,15.15,2.0,15.2,2.0,135.98,2.0,44.18,2.0,0.01,2.0,3.144,2.0,0.068,2.0,0.033,2.0,0.007,2.0,2375.4,2.0,2371.8,2.0,7.3236,6.0,,-0.685,2.0,0.004,-202.8,2.0,2.2,,9.0,3.0949,2.0,0.42,0.16,0.01,0.018,,9.0,,,9.0,,3.0306,27.358,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
73,4.0,1.0,9.6,50,49NZ20070724,        P01,36.0,,2.0,36.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,9.4448,2.0,32.8282,2.0,32.8198,2.0,307.57,2.0,304.96,2.0,8.67,2.0,10.24,2.0,0.18,2.0,1.194,2.0,3.975,2.0,2.201,2.0,0.316,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,9.43493,2.0,0.14,0.06,0.01,0.013,,9.0,,,9.0,,9.4438,25.3475,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
74,4.0,1.0,49.6,51,49NZ20070724,        P01,35.0,,2.0,35.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,3.3847,2.0,33.0257,2.0,33.0306,2.0,322.43,2.0,323.2,2.0,32.61,2.0,20.02,2.0,0.26,2.0,1.744,2.0,5.086,2.0,2.692,2.0,0.361,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.38617,2.0,0.19,0.09,0.01,0.014,,9.0,,,9.0,,3.3817,26.275,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
75,4.0,1.0,99.9,52,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,2.0606,2.0,33.2288,2.0,33.235,2.0,271.38,2.0,273.57,2.0,52.1,2.0,26.61,2.0,0.16,2.0,2.147,2.0,4.71,2.0,2.476,2.0,0.337,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.06036,2.0,0.23,0.11,0.01,0.015,,9.0,,,9.0,,2.0555,26.5485,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
76,4.0,1.0,99.9,69,49NZ20070724,        P01,16.0,,9.0,16.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,2.0629,2.0,33.2286,2.0,,9.0,271.58,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.06279,2.0,,,,,,9.0,,,9.0,,2.0578,26.5482,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
77,4.0,1.0,149.7,53,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,1.9535,2.0,33.3273,2.0,33.3381,2.0,239.19,2.0,239.89,2.0,61.08,2.0,29.81,2.0,0.14,2.0,2.315,2.0,4.404,2.0,2.311,2.0,0.318,6.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.95351,2.0,0.25,0.12,0.01,0.016,,9.0,,,9.0,,1.9459,26.6357,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
78,4.0,1.0,199.1,54,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,1.9064,2.0,33.4143,2.0,33.4217,2.0,219.31,2.0,221.18,2.0,67.56,2.0,30.77,2.0,0.06,2.0,2.368,2.0,4.114,2.0,2.203,2.0,0.298,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.90643,2.0,0.27,0.12,0.01,0.016,,9.0,,,9.0,,1.8963,26.709,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
79,4.0,1.0,249.0,55,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,1.9116,2.0,33.4821,2.0,33.4901,2.0,202.29,2.0,202.79,2.0,73.42,2.0,32.13,2.0,0.03,2.0,2.463,2.0,3.887,2.0,2.067,2.0,0.288,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.91155,2.0,0.28,0.12,0.01,0.016,,9.0,,,9.0,,1.8988,26.7632,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
80,4.0,1.0,249.0,72,49NZ20070724,        P01,13.0,,9.0,13.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,1.9116,2.0,33.4815,2.0,,9.0,202.47,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,1.91164,2.0,,,,,,9.0,,,9.0,,1.8988,26.7627,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
81,4.0,1.0,299.5,56,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,2.1436,2.0,33.5706,2.0,33.5791,2.0,170.6,2.0,172.19,2.0,80.14,2.0,34.57,2.0,0.03,2.0,2.611,2.0,3.501,2.0,1.944,2.0,0.255,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.14364,2.0,0.3,0.13,0.01,0.017,,9.0,,,9.0,,2.1275,26.8167,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
82,4.0,1.0,400.3,57,49NZ20070724,        P01,29.0,,2.0,29.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,2.6124,2.0,33.7527,2.0,33.7609,2.0,114.62,2.0,114.69,2.0,93.79,2.0,38.35,2.0,0.03,2.0,2.841,2.0,2.637,2.0,1.429,2.0,0.203,2.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,2.61209,2.0,0.33,0.14,0.01,0.017,,9.0,,,9.0,,2.5889,26.925,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
83,,1.0,999.4,2041,49NZ20070724,        P01,23.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,3.0035,2.0,34.3609,2.0,34.361,6.0,20.43,2.0,20.22,2.0,138.46,2.0,43.95,2.0,-0.01,2.0,3.136,2.0,,5.0,,5.0,,5.0,2377.3,2.0,2375.0,2.0,7.3297,6.0,,-0.624,2.0,0.005,-215.6,2.0,1.7,,9.0,3.00361,2.0,0.42,0.16,0.01,0.018,,9.0,,,9.0,,2.9359,27.3807,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
84,,1.0,1200.3,2042,49NZ20070724,        P01,22.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,2.6914,2.0,34.4279,2.0,34.4278,2.0,16.66,2.0,16.28,2.0,149.56,2.0,44.58,2.0,0.0,2.0,3.173,2.0,0.015,2.0,0.009,2.0,0.0,2.0,2391.3,2.0,2388.5,2.0,7.3313,2.0,,-0.654,2.0,0.003,-228.4,2.0,1.7,,9.0,2.69137,2.0,0.45,0.16,0.01,0.018,,9.0,,,9.0,,2.6111,27.4629,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
85,,1.0,1399.4,2043,49NZ20070724,        P01,21.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,2.4569,2.0,34.4768,2.0,34.4767,2.0,19.23,2.0,18.85,2.0,157.3,2.0,44.67,2.0,-0.01,2.0,3.159,2.0,0.009,2.0,0.006,2.0,0.0,2.0,2399.0,2.0,2398.1,2.0,7.3371,2.0,,-0.636,2.0,0.001,-228.8,2.0,1.7,,9.0,2.45681,2.0,0.47,0.16,0.01,0.018,,9.0,,,9.0,,2.3635,27.523,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
86,,1.0,1602.9,2044,49NZ20070724,        P01,20.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,2.2745,2.0,34.5167,2.0,34.5162,2.0,23.59,2.0,23.37,2.0,163.14,2.0,44.41,2.0,-0.01,2.0,3.134,2.0,0.0,2.0,0.001,2.0,0.0,2.0,2401.9,2.0,2405.7,2.0,7.3506,6.0,,-0.628,2.0,0.005,-242.2,2.0,1.6,,9.0,2.2746,2.0,0.48,0.16,0.01,0.018,,9.0,,,9.0,,2.1671,27.5711,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
87,,1.0,1801.1,2045,49NZ20070724,        P01,19.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,2.0995,2.0,34.5546,2.0,34.5543,2.0,34.28,2.0,33.95,2.0,167.62,2.0,43.91,2.0,0.0,2.0,3.085,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2399.1,2.0,2412.0,2.0,7.373,2.0,,-0.509,3.0,0.006,-240.8,2.0,1.5,,9.0,2.09964,2.0,0.49,0.16,0.01,0.018,,9.0,,,9.0,,1.9783,27.6165,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
88,,1.0,1999.6,2046,49NZ20070724,        P01,18.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.9735,2.0,34.5807,2.0,34.5807,2.0,47.2,2.0,46.9,2.0,169.54,2.0,42.92,2.0,-0.01,2.0,3.028,2.0,0.0,2.0,0.001,2.0,0.0,2.0,2393.5,2.0,2415.3,2.0,7.3969,2.0,,-0.486,2.0,0.003,-252.3,3.0,1.6,,9.0,1.97352,2.0,0.49,0.15,0.01,0.018,,9.0,,,9.0,,1.8377,27.6484,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
89,,1.0,2200.5,2047,49NZ20070724,        P01,17.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.8788,2.0,34.6001,2.0,34.6001,2.0,58.7,2.0,58.56,2.0,170.85,2.0,42.37,2.0,0.0,2.0,2.979,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2387.3,2.0,2417.5,2.0,7.4214,2.0,,-0.461,2.0,0.005,-248.3,2.0,1.9,,9.0,1.87866,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.7274,27.6724,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
90,,1.0,2400.8,2048,49NZ20070724,        P01,16.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.7693,2.0,34.6203,2.0,34.6207,2.0,73.2,2.0,73.05,2.0,170.77,2.0,41.41,2.0,0.0,2.0,2.915,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2379.7,6.0,2420.9,2.0,7.4503,2.0,,-0.346,2.0,0.003,-244.7,2.0,1.7,,9.0,1.76928,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.6023,27.6979,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
91,,1.0,2598.6,2049,49NZ20070724,        P01,15.0,,2.0,,9.0,20070822.0,1749.0,46.9965,-151.9977,5131,2.0,1.7001,2.0,34.6336,2.0,34.6337,6.0,84.43,2.0,84.31,2.0,170.04,2.0,40.69,2.0,-0.01,2.0,2.864,2.0,,9.0,,9.0,,9.0,2375.0,2.0,2421.9,6.0,7.4709,2.0,,-0.343,3.0,0.003,-248.8,2.0,1.5,,9.0,1.70023,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.5166,27.7149,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
92,4.0,1.0,9.7,67,49NZ20070724,        P01,18.0,,9.0,18.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,9.8138,2.0,32.8106,2.0,,9.0,303.43,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,9.73218,2.0,,,,,,9.0,,,9.0,,9.8127,25.2737,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
93,4.0,1.0,50.0,68,49NZ20070724,        P01,17.0,,9.0,17.0,2.0,20070726.0,1633.0,42.8142,145.5897,1534,2.0,3.388,2.0,33.0254,2.0,,9.0,322.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,3.38466,2.0,,,,,,9.0,,,9.0,,3.385,26.2745,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
