,STNNBR,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
72,4.0,5.0,73,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,1000.4,11.3257,36.19,2.0,36.192,2.0,178.4,2.0,179.3,2.0,10.53,2.0,14.34,3.0,0.76,2.0,1.677,2.0,0.923,2.0,,9.0,7.804,2.0,25.0,11.194,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
73,4.0,6.0,74,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,1000.4,11.326,36.19,2.0,,9.0,178.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,11.1943,13.162457149167645,6.0,0.05007518987451924,0.38043952817491866,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
74,4.0,7.0,75,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,900.7,11.4776,36.1648,2.0,36.1677,2.0,178.5,2.0,179.2,2.0,10.14,2.0,14.46,3.0,0.74,2.0,,9.0,,9.0,,9.0,7.8052,2.0,25.0,11.3586,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
75,4.0,8.0,76,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,799.2,11.5668,36.1202,2.0,36.1227,2.0,178.5,2.0,179.1,2.0,9.66,2.0,14.34,2.0,0.77,2.0,,9.0,,9.0,,9.0,7.8055,2.0,25.0,11.4612,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
76,4.0,9.0,77,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,799.2,11.5665,36.1203,2.0,,9.0,178.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,11.4609,13.212706670434576,6.0,0.0040902032874405555,0.030956588906896742,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
77,4.0,10.0,78,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,700.6,11.6014,36.0347,2.0,36.0373,2.0,179.5,2.0,180.2,2.0,9.06,2.0,14.31,2.0,0.76,2.0,,9.0,,9.0,,9.0,7.8028,2.0,25.0,11.5091,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
78,4.0,11.0,79,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,599.5,11.6208,35.9207,2.0,35.9237,2.0,181.0,2.0,180.5,2.0,8.63,2.0,14.6,2.0,0.8,2.0,,9.0,,9.0,,9.0,7.799,2.0,25.0,11.5421,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
79,4.0,12.0,80,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,501.1,11.5229,35.7569,2.0,35.7616,2.0,189.7,2.0,188.5,2.0,7.68,2.0,14.48,2.0,0.77,2.0,2.262,2.0,1.304,2.0,,9.0,7.7941,2.0,25.0,11.4579,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
80,4.0,13.0,81,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,501.0,11.5241,35.757,2.0,,9.0,189.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,11.4591,13.202226639883412,6.0,0.01675099110148571,0.12688004499848243,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
81,4.0,14.0,82,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,400.7,11.678,35.6839,2.0,35.6848,2.0,210.4,2.0,204.8,4.0,6.0,2.0,12.73,2.0,0.67,2.0,,9.0,,9.0,,9.0,7.8073,2.0,25.0,11.6258,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
82,4.0,15.0,83,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,400.8,11.6806,35.6836,2.0,,9.0,210.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,11.6284,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
83,4.0,16.0,84,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,301.2,12.1488,35.7179,2.0,35.7201,2.0,215.8,2.0,215.3,2.0,4.6,2.0,10.67,2.0,0.54,2.0,,9.0,,9.0,,9.0,7.8279,2.0,25.0,12.1087,11.125347364958767,6.0,0.009759377976711942,0.0877220068422386,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
84,4.0,17.0,85,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,201.7,12.7775,35.8041,2.0,,9.0,227.6,2.0,,9.0,3.38,2.0,8.08,2.0,0.39,2.0,,9.0,,9.0,,9.0,,9.0,,12.7498,10.210059240019401,6.0,0.002781110662172287,0.027238927774987154,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
85,4.0,18.0,86,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,201.8,12.7753,35.8038,2.0,35.8062,2.0,227.6,2.0,227.0,2.0,,9.0,,9.0,,9.0,2.7,2.0,1.567,2.0,,9.0,7.8595,2.0,25.0,12.7476,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
86,4.0,19.0,87,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,150.6,13.2003,35.874,2.0,35.8742,2.0,233.5,2.0,232.0,2.0,2.74,2.0,6.52,2.0,0.29,2.0,,9.0,,9.0,,9.0,7.879,2.0,25.0,13.1792,9.483584328314155,6.0,0.013074361730146056,0.13786308296021885,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
87,4.0,20.0,88,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,100.9,13.599,35.9313,2.0,35.9347,2.0,235.1,2.0,234.5,2.0,2.09,2.0,5.01,2.0,0.21,2.0,,9.0,,9.0,,9.0,7.8934,2.0,25.0,13.5846,9.2393921927688,6.0,0.018069687160410262,0.19557224959616373,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
88,4.0,21.0,89,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,60.6,14.1379,36.0039,2.0,,9.0,255.4,2.0,239.5,3.0,1.66,2.0,3.41,2.0,0.12,2.0,,9.0,,9.0,,9.0,,9.0,,14.129,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
89,4.0,22.0,90,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,60.6,14.1375,36.0038,2.0,36.0059,2.0,255.4,2.0,239.4,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.914,2.0,25.0,14.1286,9.036812446258114,6.0,0.05991411771543944,0.6630005665354731,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
90,4.0,23.0,91,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,5.3,18.1126,35.8208,2.0,35.8231,2.0,243.3,2.0,242.8,2.0,,9.0,,9.0,,9.0,2.302,2.0,1.4,2.0,,9.0,7.9942,2.0,25.0,18.1117,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
91,4.0,24.0,92,29AH20120622,      OVIDE,1.0,2.0,20120623.0,0.0,40.3336,-9.802,1340,5.4,18.1144,35.8208,2.0,,9.0,243.3,2.0,,9.0,1.17,3.0,0.0,2.0,0.0,2.0,,9.0,,9.0,,9.0,,9.0,,18.1135,7.604083433413994,6.0,0.014805001831002843,0.1946980456046346,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
92,5.0,1.0,93,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,2470.7,3.5414,35.0218,2.0,35.0239,2.0,248.1,2.0,255.6,4.0,27.75,2.0,18.96,2.0,1.21,2.0,,9.0,,9.0,2333.0,2.0,7.7463,2.0,25.0,3.3342,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
93,5.0,2.0,94,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,2470.6,3.5413,35.0218,2.0,,9.0,248.1,2.0,,9.0,27.94,2.0,19.04,2.0,1.21,2.0,,9.0,,9.0,,9.0,,9.0,,3.3341,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
94,5.0,3.0,95,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,2369.1,3.6321,35.0324,2.0,35.0343,2.0,248.2,2.0,248.6,2.0,26.63,2.0,18.84,2.0,1.21,2.0,,9.0,,9.0,2332.6,2.0,7.7478,2.0,25.0,3.4335,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
95,5.0,4.0,96,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,2369.2,3.633,35.0323,2.0,,9.0,248.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.4344,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
96,5.0,5.0,97,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,2250.4,3.8165,35.0529,2.0,35.0552,2.0,248.4,2.0,248.1,2.0,24.66,2.0,18.51,2.0,1.18,2.0,,9.0,,9.0,2333.9,2.0,7.7466,2.0,25.0,3.6267,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
97,5.0,6.0,98,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1997.4,4.5247,35.1409,2.0,35.155,4.0,245.1,2.0,244.9,2.0,19.23,2.0,17.86,2.0,1.12,2.0,,9.0,,9.0,2332.1,2.0,7.7473,2.0,25.0,4.3492,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
98,5.0,7.0,99,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1782.9,5.6172,35.3012,2.0,35.3022,2.0,234.6,2.0,235.7,2.0,16.1,2.0,17.42,2.0,1.09,2.0,,9.0,,9.0,2336.5,2.0,7.753,2.0,25.0,5.4485,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
99,5.0,8.0,100,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1593.7,7.7225,35.6733,2.0,35.6806,4.0,210.0,2.0,212.2,2.0,13.82,2.0,16.66,2.0,0.99,2.0,,9.0,,9.0,2362.9,2.0,7.7726,2.0,25.0,7.5486,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
100,5.0,9.0,101,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1400.1,9.5779,36.0075,2.0,36.0078,2.0,191.8,2.0,194.0,2.0,11.64,2.0,15.6,2.0,0.91,2.0,,9.0,,9.0,2386.2,2.0,7.7913,2.0,25.0,9.4078,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
101,5.0,10.0,102,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1157.9,11.145,36.2157,2.0,36.2197,2.0,178.4,2.0,180.3,2.0,9.89,2.0,14.97,2.0,0.86,2.0,,9.0,,9.0,2397.8,2.0,7.8045,2.0,25.0,10.993,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
102,5.0,11.0,103,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,1157.9,11.1515,36.2162,2.0,,9.0,178.4,2.0,180.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,10.9994,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
103,5.0,12.0,104,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,998.4,11.3609,36.173,2.0,36.1747,2.0,178.2,2.0,179.6,2.0,9.53,2.0,14.86,2.0,0.83,2.0,,9.0,,9.0,2391.5,2.0,7.8074,2.0,25.0,11.2292,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
104,5.0,13.0,105,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,898.9,11.488,36.1526,2.0,36.1572,2.0,178.3,2.0,179.7,2.0,9.32,2.0,14.68,2.0,0.81,2.0,,9.0,,9.0,2388.9,2.0,7.8072,2.0,25.0,11.3691,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
105,5.0,14.0,106,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,799.4,11.6704,36.1157,2.0,36.1189,2.0,178.9,2.0,180.3,2.0,8.61,2.0,14.42,2.0,0.8,2.0,,9.0,,9.0,2386.2,2.0,7.8062,2.0,25.0,11.5642,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
106,5.0,15.0,107,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,698.1,11.6516,36.0142,2.0,36.0251,4.0,180.4,2.0,181.7,2.0,8.24,2.0,14.41,2.0,0.82,2.0,,9.0,,9.0,2376.5,2.0,7.8024,2.0,25.0,11.5594,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
107,5.0,16.0,108,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,599.7,11.5181,35.8705,2.0,35.8842,4.0,183.8,2.0,184.6,2.0,7.85,2.0,14.69,2.0,0.84,2.0,,9.0,,9.0,2364.0,2.0,7.7957,2.0,25.0,11.4399,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
108,5.0,17.0,109,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,499.3,11.3809,35.6981,2.0,35.716,4.0,193.7,2.0,196.2,2.0,6.89,2.0,13.99,2.0,0.77,2.0,,9.0,,9.0,2349.3,2.0,7.7956,2.0,25.0,11.3166,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
109,5.0,18.0,110,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,401.2,11.87,35.703,2.0,35.7057,2.0,202.7,2.0,205.4,2.0,5.42,2.0,12.54,2.0,0.67,2.0,,9.0,,9.0,2347.6,2.0,7.8121,2.0,25.0,11.8172,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
110,5.0,19.0,111,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,299.9,12.2035,35.7246,2.0,35.7259,2.0,217.2,2.0,217.4,2.0,4.23,2.0,10.69,2.0,0.55,2.0,,9.0,,9.0,2346.0,2.0,7.83,2.0,25.0,12.1635,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
111,5.0,20.0,112,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,201.0,12.8561,35.8209,2.0,35.8156,4.0,227.9,2.0,228.8,2.0,3.06,2.0,7.98,2.0,0.39,2.0,,9.0,,9.0,2350.2,2.0,7.8616,2.0,25.0,12.8284,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
112,5.0,21.0,113,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,151.6,13.2991,35.9011,2.0,35.895,4.0,230.2,2.0,229.1,2.0,2.7,2.0,7.02,2.0,0.32,2.0,,9.0,,9.0,2355.3,2.0,7.8733,2.0,25.0,13.2778,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
113,5.0,22.0,114,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,100.7,13.7843,35.971,2.0,35.9765,4.0,235.5,2.0,235.9,2.0,2.0,2.0,4.93,2.0,0.2,2.0,,9.0,,9.0,2358.6,2.0,7.8989,2.0,25.0,13.7698,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
114,5.0,23.0,115,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,62.6,14.3753,35.9992,2.0,36.0016,2.0,261.5,2.0,245.8,3.0,0.98,2.0,2.31,2.0,0.07,2.0,,9.0,,9.0,2362.0,2.0,7.9248,2.0,25.0,14.366,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
115,5.0,24.0,116,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3307,-9.8769,2554,5.7,18.0912,35.775,2.0,35.7796,4.0,240.4,2.0,241.2,2.0,0.96,3.0,0.0,2.0,0.0,2.0,,9.0,,9.0,2352.3,2.0,7.9925,2.0,25.0,18.0902,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
116,6.0,1.0,117,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,3458.0,2.5721,34.9212,2.0,34.9221,2.0,243.4,2.0,242.9,2.0,42.77,3.0,21.47,2.0,1.38,2.0,0.043,2.0,0.026,2.0,,9.0,7.7431,2.0,25.0,2.2823,12.377437267622291,6.0,0.03920640407485654,0.31675704127715687,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
117,6.0,2.0,118,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,3301.7,2.6151,34.9269,2.0,34.9268,2.0,243.7,2.0,243.1,2.0,41.81,3.0,21.27,2.0,1.41,2.0,,9.0,,9.0,,9.0,7.7438,2.0,25.0,2.3411,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
118,6.0,3.0,119,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,2999.9,2.8084,34.9486,2.0,34.9463,2.0,245.0,2.0,244.1,2.0,38.32,3.0,20.89,2.0,1.36,2.0,0.089,2.0,0.051,2.0,,9.0,7.7454,2.0,25.0,2.5617,12.344939871756868,6.0,0.0,0.0,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
119,6.0,4.0,120,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,2750.4,3.0475,34.9738,2.0,34.9737,2.0,246.0,2.0,245.2,2.0,34.26,3.0,20.38,2.0,1.31,2.0,,9.0,,9.0,,9.0,7.7458,2.0,25.0,2.8214,12.330152014248624,6.0,0.083797201165196,0.6796120685970508,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
120,6.0,5.0,121,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,2500.7,3.3406,35.003,2.0,35.0127,4.0,247.7,2.0,246.2,2.0,30.12,3.0,19.87,2.0,1.28,2.0,,9.0,,9.0,,9.0,7.746,2.0,25.0,3.1341,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
121,6.0,6.0,122,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,2250.2,3.6678,35.0332,2.0,35.0357,2.0,251.0,2.0,248.6,2.0,25.7,3.0,19.21,2.0,1.21,2.0,0.703,2.0,0.358,2.0,,9.0,7.7456,2.0,25.0,3.4805,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
122,6.0,7.0,123,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,2000.8,4.0908,35.0674,2.0,35.0676,2.0,252.4,2.0,252.1,2.0,19.89,3.0,18.39,2.0,1.15,2.0,1.297,2.0,0.636,2.0,,9.0,7.7437,2.0,25.0,3.9215,12.444877902819544,6.0,0.07025930098076194,0.5645640039975306,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
123,6.0,8.0,124,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,1800.5,5.3668,35.2699,2.0,35.2699,2.0,235.8,2.0,237.0,2.0,17.27,3.0,18.15,2.0,1.12,2.0,,9.0,,9.0,,9.0,7.7517,2.0,25.0,5.1996,12.833452100918176,6.0,0.03375256098721522,0.2630045347253088,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
124,6.0,9.0,125,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,1600.5,7.439,35.623,2.0,35.622,2.0,214.0,2.0,214.6,2.0,14.34,3.0,17.23,2.0,1.04,2.0,1.429,2.0,0.738,2.0,,9.0,7.7694,2.0,25.0,7.2677,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
125,6.0,10.0,126,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,1400.8,9.4,35.9673,2.0,35.9698,2.0,191.9,2.0,195.2,2.0,12.04,3.0,16.39,2.0,0.93,2.0,1.499,2.0,0.792,2.0,,9.0,7.7883,2.0,25.0,9.2316,13.346034883106975,6.0,0.0781045972690766,0.5852269827942616,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
126,6.0,11.0,127,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,1199.9,11.1179,36.2305,2.0,36.2308,2.0,178.5,2.0,180.7,2.0,10.43,3.0,15.37,2.0,0.84,2.0,1.572,2.0,0.883,2.0,,9.0,7.8034,2.0,25.0,10.9603,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
127,6.0,12.0,128,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,1000.5,11.3629,36.1736,2.0,36.174,2.0,178.1,2.0,179.1,2.0,10.06,3.0,15.54,2.0,0.84,2.0,1.662,2.0,0.921,2.0,,9.0,7.8037,2.0,25.0,11.2309,13.509934515116429,6.0,0.025571108049644468,0.1892763286234485,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
128,6.0,13.0,129,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,900.8,11.4882,36.1565,2.0,36.1564,2.0,178.6,2.0,180.4,2.0,9.54,3.0,15.37,2.0,0.83,2.0,1.723,2.0,0.963,2.0,,9.0,7.8055,2.0,25.0,11.3691,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
129,6.0,14.0,130,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,800.7,11.6584,36.1328,2.0,36.1308,2.0,179.4,2.0,180.6,2.0,9.13,3.0,15.15,2.0,0.82,2.0,,9.0,,9.0,,9.0,7.8079,2.0,25.0,11.552,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
130,6.0,15.0,131,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,701.0,11.6909,36.03,2.0,36.0344,2.0,180.0,2.0,180.9,2.0,8.7,3.0,15.18,2.0,0.81,2.0,,9.0,,9.0,,9.0,7.8032,2.0,25.0,11.5981,13.47672111991984,6.0,0.0351887904188977,0.2611079513019336,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
131,6.0,16.0,132,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,600.6,11.406,35.8424,2.0,35.8473,4.0,184.7,2.0,184.8,2.0,8.34,3.0,15.4,2.0,0.85,2.0,,9.0,,9.0,,9.0,7.7906,2.0,25.0,11.3282,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
132,6.0,17.0,133,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,500.5,11.4229,35.7138,2.0,35.7182,2.0,194.4,2.0,195.3,2.0,7.21,3.0,14.68,2.0,0.79,2.0,,9.0,,9.0,,9.0,7.7964,2.0,25.0,11.3583,13.446621010581485,6.0,0.0011011525657283526,0.008189065229560854,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
133,6.0,18.0,134,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,400.5,11.6782,35.6603,2.0,35.6604,2.0,216.6,2.0,216.4,2.0,5.1,3.0,12.06,2.0,0.63,2.0,,9.0,,9.0,,9.0,7.8176,2.0,25.0,11.6261,11.875986039775803,6.0,0.09443207153376411,0.7951514191536285,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
134,6.0,19.0,135,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,300.8,12.1819,35.7186,2.0,35.718,2.0,217.8,2.0,217.3,2.0,4.17,3.0,10.6,2.0,0.56,2.0,2.679,2.0,1.56,2.0,,9.0,7.828,2.0,25.0,12.1418,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
135,6.0,20.0,136,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,200.8,12.9012,35.8277,2.0,35.8279,2.0,225.7,2.0,230.8,3.0,2.88,3.0,7.34,2.0,0.39,2.0,,9.0,,9.0,,9.0,7.8644,2.0,25.0,12.8735,10.29084373457781,6.0,0.018769220982345652,0.182387581295011,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
136,6.0,21.0,137,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,150.7,13.1816,35.8546,2.0,35.8551,2.0,230.1,2.0,236.4,3.0,2.28,3.0,5.82,2.0,0.31,2.0,,9.0,,9.0,,9.0,7.8813,2.0,25.0,13.1605,9.507706909146053,6.0,0.012134175020238065,0.12762462217430628,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
137,6.0,22.0,138,29AH20120622,      OVIDE,1.0,2.0,20120624.0,0.0,40.3339,-9.946,3396,100.8,14.148,36.0468,2.0,36.0417,4.0,231.8,2.0,228.1,2.0,2.05,3.0,4.79,2.0,0.23,2.0,,9.0,,9.0,,9.0,7.8975,2.0,25.0,14.1332,9.659662699976185,6.0,0.017515227888845828,0.18132339019341753,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
